	symbol	direction	entry_price	exit_price	outcome	return_pct (%)	PnL ($)	entry_time	exit_time
607	UVXY	Long	111.88	111.4867501	SL hit	-0.351492558	-4.314925581	2025-05-19T13:40:00.000	2025-05-19T14:00:00.000
606	UVXY	Long	114.6	113.9291475	SL hit	-0.585386119	-6.653861192	2025-05-16T22:57:00.000	2025-05-16T23:05:00.000
605	UVXY	Long	123.15	122.7808112	SL hit	-0.299787938	-3.797879379	2025-05-12T08:01:00.000	2025-05-12T08:30:00.000
604	UVXY	Short	136.25	136.5975364	SL hit	-0.25507255	-3.350725505	2025-05-09T14:37:00.000	2025-05-09T14:38:00.000
603	UVXY	Short	137.7	136.1635	TP hit	1.115831518	10.35831518	2025-05-08T19:56:00.000	2025-05-08T20:00:00.000
602	UVXY	Long	137.15	136.391327	SL hit	-0.553170281	-6.331702811	2025-05-08T15:29:00.000	2025-05-08T15:40:00.000
601	UVXY	Long	138.6	140.4968157	TP hit	1.368553913	12.88553913	2025-05-08T14:34:00.000	2025-05-08T14:44:00.000
600	UVXY	Long	146.25	148.3805	TP hit	1.456752137	13.76752137	2025-05-07T18:42:00.000	2025-05-07T18:48:00.000
599	UVXY	Long	148.49	147.8719934	SL hit	-0.416194058	-4.961940579	2025-05-07T18:28:00.000	2025-05-07T18:36:00.000
598	UVXY	Short	151.4	151.9061495	SL hit	-0.334312777	-4.143127773	2025-05-07T18:09:00.000	2025-05-07T18:16:00.000
597	UVXY	Long	147	145.6657822	SL hit	-0.907631184	-9.876311841	2025-05-06T22:06:00.000	2025-05-07T14:44:00.000
596	UVXY	Long	147.55	146.7404947	SL hit	-0.548631163	-6.286311628	2025-05-06T14:10:00.000	2025-05-06T14:17:00.000
595	UVXY	Long	140.95	140.6789337	SL hit	-0.192313782	-2.723137818	2025-05-05T14:01:00.000	2025-05-05T14:12:00.000
594	UVXY	Long	141.88	141.3527879	SL hit	-0.371590162	-4.515901619	2025-05-02T14:11:00.000	2025-05-02T14:15:00.000
593	UVXY	Short	148.55	149.2304802	SL hit	-0.458081584	-5.380815844	2025-05-01T20:03:00.000	2025-05-01T20:04:00.000
592	UVXY	Long	157.37	156.746329	SL hit	-0.396308718	-4.76308718	2025-04-30T15:01:00.000	2025-04-30T15:08:00.000
591	UVXY	Long	158.2	157.0253715	SL hit	-0.742495898	-8.224958982	2025-04-30T14:14:00.000	2025-04-30T14:31:00.000
590	UVXY	Long	149.65	149.1476088	SL hit	-0.335710807	-4.157108066	2025-04-29T12:02:00.000	2025-04-29T12:06:00.000
589	UVXY	Short	149.55	150.0941127	SL hit	-0.363833268	-4.438332681	2025-04-28T15:22:00.000	2025-04-28T15:23:00.000
588	UVXY	Short	147.2	147.7183435	SL hit	-0.352135533	-4.321355334	2025-04-28T13:58:00.000	2025-04-28T13:59:00.000
587	UVXY	Long	150.95	150.2861976	SL hit	-0.439749826	-5.197498257	2025-04-25T18:10:00.000	2025-04-25T18:14:00.000
586	UVXY	Long	153.9	153.4040361	SL hit	-0.322263734	-4.022637339	2025-04-25T15:11:00.000	2025-04-25T15:15:00.000
585	UVXY	Long	156.9	156.1882893	SL hit	-0.453607836	-5.336078365	2025-04-25T14:40:00.000	2025-04-25T14:41:00.000
584	UVXY	Short	160.55	158.1317469	TP hit	1.50623053	14.2623053	2025-04-25T14:23:00.000	2025-04-25T14:34:00.000
583	UVXY	Short	159.45	157.3908543	TP hit	1.29140527	12.1140527	2025-04-25T13:48:00.000	2025-04-25T14:09:00.000
582	UVXY	Long	162.75	164.7916362	TP hit	1.254461538	11.74461538	2025-04-23T20:27:00.000	2025-04-23T21:49:00.000
581	UVXY	Long	165.75	165.3911339	SL hit	-0.216510446	-2.965104463	2025-04-23T19:51:00.000	2025-04-23T19:52:00.000
580	UVXY	Short	162.15	162.8401794	SL hit	-0.425642532	-5.056425316	2025-04-23T14:47:00.000	2025-04-23T14:50:00.000
579	UVXY	Long	168.75	166.9448193	SL hit	-1.069736726	-11.49736726	2025-04-22T21:28:00.000	2025-04-22T21:32:00.000
578	UVXY	Long	175.15	174.5015	SL hit	-0.370254051	-4.502540506	2025-04-22T19:46:00.000	2025-04-22T19:48:00.000
577	UVXY	Long	180.75	182.775	TP hit	1.12033195	10.4033195	2025-04-22T13:46:00.000	2025-04-22T13:52:00.000
576	UVXY	Long	172.15	171.5009663	SL hit	-0.377016367	-4.57016367	2025-04-16T17:22:00.000	2025-04-16T17:28:00.000
575	UVXY	Long	168.95	168.3437476	SL hit	-0.358835387	-4.388353874	2025-04-16T15:23:00.000	2025-04-16T15:24:00.000
574	UVXY	Long	172.55	171.6383945	SL hit	-0.528313795	-6.083137947	2025-04-16T14:23:00.000	2025-04-16T14:25:00.000
573	UVXY	Long	174.15	173.0919614	SL hit	-0.607544412	-6.875444116	2025-04-16T14:08:00.000	2025-04-16T14:10:00.000
572	UVXY	Long	171.75	174.5911729	TP hit	1.654249127	15.74249127	2025-04-16T13:37:00.000	2025-04-16T13:43:00.000
571	UVXY	Long	171.5	169.0683145	SL hit	-1.417892445	-14.97892445	2025-04-16T08:31:00.000	2025-04-16T08:40:00.000
570	UVXY	Short	160.78	161.0336163	SL hit	-0.157741224	-2.377412236	2025-04-15T16:55:00.000	2025-04-15T16:56:00.000
569	UVXY	Long	157.4	156.7787102	SL hit	-0.39472036	-4.747203599	2025-04-15T16:04:00.000	2025-04-15T16:06:00.000
568	UVXY	Short	164.2	164.325926	SL hit	-0.076690623	-1.566906228	2025-04-15T14:18:00.000	2025-04-15T14:19:00.000
567	UVXY	Short	163	160.9816191	TP hit	1.238270469	11.58270469	2025-04-15T14:00:00.000	2025-04-15T14:05:00.000
566	UVXY	Long	167.65	171.1815278	TP hit	2.10648839	20.2648839	2025-04-14T19:14:00.000	2025-04-14T19:32:00.000
565	UVXY	Long	170.03	169.679746	SL hit	-0.205995407	-2.859954073	2025-04-14T19:08:00.000	2025-04-14T19:09:00.000
564	UVXY	Long	182.23	181.2947894	SL hit	-0.513203418	-5.932034184	2025-04-14T17:21:00.000	2025-04-14T17:22:00.000
563	UVXY	Long	187.53	186.3265563	SL hit	-0.641733956	-7.217339559	2025-04-14T16:20:00.000	2025-04-14T16:21:00.000
562	UVXY	Short	176.75	177.9277458	SL hit	-0.666334285	-7.46334285	2025-04-14T15:06:00.000	2025-04-14T15:07:00.000
561	UVXY	Long	170.2	175.0532969	TP hit	2.851525822	27.71525822	2025-04-14T14:42:00.000	2025-04-14T15:03:00.000
560	UVXY	Long	176.25	174.8591331	SL hit	-0.789144317	-8.69144317	2025-04-14T14:27:00.000	2025-04-14T14:33:00.000
559	UVXY	Long	178.3	177.4924037	SL hit	-0.452942414	-5.329424135	2025-04-14T14:21:00.000	2025-04-14T14:24:00.000
558	UVXY	Short	179.8	180.4539122	SL hit	-0.363688681	-4.43688681	2025-04-14T13:36:00.000	2025-04-14T13:37:00.000
557	UVXY	Long	174.65	177.4480103	TP hit	1.602067183	15.22067183	2025-04-14T13:30:00.000	2025-04-14T13:31:00.000
556	UVXY	Long	202.3	201.0155599	SL hit	-0.634918472	-7.149184717	2025-04-11T20:00:00.000	2025-04-11T20:01:00.000
555	UVXY	Long	202.2	201.3202183	SL hit	-0.435104674	-5.151046737	2025-04-11T19:55:00.000	2025-04-11T19:56:00.000
554	UVXY	Long	206.1	204.8366815	SL hit	-0.612963856	-6.929638564	2025-04-11T17:40:00.000	2025-04-11T17:41:00.000
553	UVXY	Long	211.6	210.3762081	SL hit	-0.578351583	-6.583515827	2025-04-11T16:37:00.000	2025-04-11T16:38:00.000
552	UVXY	Long	215.63	214.90861	SL hit	-0.334549934	-4.145499335	2025-04-11T16:13:00.000	2025-04-11T16:17:00.000
551	UVXY	Long	218.56	217.6679545	SL hit	-0.408146735	-4.881467349	2025-04-11T16:06:00.000	2025-04-11T16:07:00.000
550	UVXY	Long	220.4	219.4197614	SL hit	-0.444754339	-5.247543388	2025-04-11T15:57:00.000	2025-04-11T16:05:00.000
549	UVXY	Long	224.48	223.4680806	SL hit	-0.450783782	-5.307837821	2025-04-11T15:37:00.000	2025-04-11T15:39:00.000
548	UVXY	Long	228.78	227.5611062	SL hit	-0.532779864	-6.127798637	2025-04-11T15:31:00.000	2025-04-11T15:32:00.000
547	UVXY	Long	215.1	219.3215748	TP hit	1.962610311	18.82610311	2025-04-11T13:40:00.000	2025-04-11T13:41:00.000
546	UVXY	Long	216.2	220.5165052	TP hit	1.996533395	19.16533395	2025-04-11T13:31:00.000	2025-04-11T13:32:00.000
545	UVXY	Long	206.5	210.2915819	TP hit	1.836117163	17.56117163	2025-04-11T12:35:00.000	2025-04-11T12:42:00.000
544	UVXY	Long	207.15	205.5832653	SL hit	-0.756328582	-8.363285824	2025-04-11T09:56:00.000	2025-04-11T10:25:00.000
543	UVXY	Long	211.65	209.842338	SL hit	-0.854080798	-9.340807985	2025-04-11T09:45:00.000	2025-04-11T09:53:00.000
542	UVXY	Long	214.9	214.6737505	SL hit	-0.10528129	-1.8528129	2025-04-11T09:36:00.000	2025-04-11T09:37:00.000
541	UVXY	Long	217.5	220.2456807	TP hit	1.26238194	11.8238194	2025-04-11T09:16:00.000	2025-04-11T09:20:00.000
540	UVXY	Long	201.5	205.9829953	TP hit	2.224811583	21.44811583	2025-04-10T19:03:00.000	2025-04-10T19:06:00.000
539	UVXY	Long	207.7	207.0081132	SL hit	-0.333118339	-4.131183391	2025-04-10T18:03:00.000	2025-04-10T18:04:00.000
538	UVXY	Long	214.7	212.3575718	SL hit	-1.091023829	-11.71023829	2025-04-10T17:45:00.000	2025-04-10T17:46:00.000
537	UVXY	Long	222.95	220.7925117	SL hit	-0.967700523	-10.47700523	2025-04-10T17:29:00.000	2025-04-10T17:33:00.000
536	UVXY	Long	178.2	181.0355686	TP hit	1.591228169	15.11228169	2025-04-10T13:24:00.000	2025-04-10T13:28:00.000
535	UVXY	Long	178.5	180.9687237	TP hit	1.383038472	13.03038472	2025-04-10T11:39:00.000	2025-04-10T12:00:00.000
534	UVXY	Long	175.95	180.850285	TP hit	2.785044072	27.05044072	2025-04-10T10:15:00.000	2025-04-10T10:37:00.000
533	UVXY	Long	179.05	177.4302875	SL hit	-0.904614622	-9.846146218	2025-04-10T10:09:00.000	2025-04-10T10:12:00.000
532	UVXY	Long	185	184.5220608	SL hit	-0.258345538	-3.383455378	2025-04-10T09:52:00.000	2025-04-10T09:53:00.000
531	UVXY	Long	190.05	189.5858073	SL hit	-0.244247694	-3.242476939	2025-04-10T09:15:00.000	2025-04-10T09:16:00.000
530	UVXY	Long	149.66	152.1193427	TP hit	1.643286573	15.63286573	2025-04-09T19:52:00.000	2025-04-09T19:53:00.000
529	UVXY	Long	152.15	151.0237418	SL hit	-0.74022883	-8.202288304	2025-04-09T19:32:00.000	2025-04-09T19:36:00.000
528	UVXY	Short	163.37	163.9468982	SL hit	-0.353123707	-4.331237072	2025-04-09T18:43:00.000	2025-04-09T18:44:00.000
527	UVXY	Long	168.05	163.3	RSI overbought exit	-2.82653972	-29.0653972	2025-04-09T17:38:00.000	2025-04-09T18:42:00.000
526	UVXY	Long	233.95	233.6981224	SL hit	-0.107663002	-1.87663002	2025-04-09T17:03:00.000	2025-04-09T17:04:00.000
525	UVXY	Long	245.5	244.1694884	SL hit	-0.541959917	-6.219599171	2025-04-09T16:11:00.000	2025-04-09T16:13:00.000
524	UVXY	Long	237.15	235.2015486	SL hit	-0.821611367	-9.016113666	2025-04-09T13:40:00.000	2025-04-09T13:41:00.000
523	UVXY	Long	242.56	241.2625638	SL hit	-0.534892912	-6.148929125	2025-04-09T13:32:00.000	2025-04-09T13:33:00.000
522	UVXY	Long	257.5	255.443259	SL hit	-0.798734357	-8.787343566	2025-04-09T12:51:00.000	2025-04-09T12:52:00.000
521	UVXY	Long	236.3	235.5385616	SL hit	-0.322233779	-4.022337793	2025-04-09T10:49:00.000	2025-04-09T10:50:00.000
520	UVXY	Long	230.8	233.6563121	TP hit	1.237570255	11.57570255	2025-04-09T09:12:00.000	2025-04-09T09:25:00.000
519	UVXY	Long	255.75	254.5918819	SL hit	-0.452832082	-5.328320822	2025-04-08T23:58:00.000	2025-04-08T23:59:00.000
518	UVXY	Long	259.84	259.0643174	SL hit	-0.298523162	-3.78523162	2025-04-08T23:49:00.000	2025-04-08T23:54:00.000
517	UVXY	Long	238.45	235.8869025	SL hit	-1.074899331	-11.54899331	2025-04-08T20:00:00.000	2025-04-08T20:07:00.000
516	UVXY	Long	248.8	246.5743569	SL hit	-0.894551081	-9.745510808	2025-04-08T19:55:00.000	2025-04-08T19:59:00.000
515	UVXY	Long	215.6	221.4534276	TP hit	2.714947856	26.34947856	2025-04-08T17:43:00.000	2025-04-08T17:50:00.000
514	UVXY	Long	186.25	188.876295	TP hit	1.410091251	13.30091251	2025-04-08T15:41:00.000	2025-04-08T15:49:00.000
513	UVXY	Short	178.86	179.8057672	SL hit	-0.528775125	-6.087751252	2025-04-08T14:44:00.000	2025-04-08T14:45:00.000
512	UVXY	Short	177.1	174.6045363	TP hit	1.409070397	13.29070397	2025-04-08T14:31:00.000	2025-04-08T14:34:00.000
511	UVXY	Short	176.65	173.6727416	TP hit	1.685399605	16.05399605	2025-04-08T14:25:00.000	2025-04-08T14:28:00.000
510	UVXY	Short	176.75	174.293887	TP hit	1.389597144	13.09597144	2025-04-08T13:38:00.000	2025-04-08T13:39:00.000
509	UVXY	Long	172.35	175.578111	TP hit	1.872997378	17.92997378	2025-04-08T13:30:00.000	2025-04-08T13:31:00.000
508	UVXY	Long	175.25	174.383488	SL hit	-0.494443376	-5.744433763	2025-04-08T13:15:00.000	2025-04-08T13:21:00.000
507	UVXY	Long	187.5	186.7836471	SL hit	-0.382054874	-4.620548742	2025-04-08T10:37:00.000	2025-04-08T10:43:00.000
506	UVXY	Long	192.75	192.6058311	SL hit	-0.074795823	-1.547958234	2025-04-08T08:39:00.000	2025-04-08T08:44:00.000
505	UVXY	Long	192.5	199.9958637	TP hit	3.893955185	38.13955185	2025-04-07T20:10:00.000	2025-04-07T20:11:00.000
504	UVXY	Long	199.7	198.1355113	SL hit	-0.783419483	-8.634194829	2025-04-07T20:05:00.000	2025-04-07T20:06:00.000
503	UVXY	Long	196.65	195.7255081	SL hit	-0.470120489	-5.50120489	2025-04-07T19:33:00.000	2025-04-07T19:34:00.000
502	UVXY	Long	192.1	191.0595428	SL hit	-0.541622712	-6.216227118	2025-04-07T18:19:00.000	2025-04-07T18:21:00.000
501	UVXY	Long	193.7	192.2833454	SL hit	-0.731365313	-8.113653131	2025-04-07T17:47:00.000	2025-04-07T18:00:00.000
500	UVXY	Long	197.9	196.6123281	SL hit	-0.650667966	-7.306679655	2025-04-07T17:37:00.000	2025-04-07T17:42:00.000
499	UVXY	Long	201.75	206.5705575	TP hit	2.389371741	23.09371741	2025-04-07T16:27:00.000	2025-04-07T16:30:00.000
498	UVXY	Long	193.95	191.2522747	SL hit	-1.390938529	-14.70938529	2025-04-07T15:42:00.000	2025-04-07T15:44:00.000
497	UVXY	Long	214.53	219.987035	TP hit	2.543716484	24.63716484	2025-04-07T12:51:00.000	2025-04-07T13:02:00.000
496	UVXY	Long	219.5	217.9903747	SL hit	-0.6877564	-7.677564003	2025-04-07T10:38:00.000	2025-04-07T10:39:00.000
495	UVXY	Short	231.85	220	RSI oversold exit	5.111063187	50.31063187	2025-04-07T10:03:00.000	2025-04-07T10:37:00.000
494	UVXY	Long	239.05	237.0711769	SL hit	-0.827786261	-9.077862612	2025-04-07T09:38:00.000	2025-04-07T09:39:00.000
493	UVXY	Long	241.25	240.1200519	SL hit	-0.468372283	-5.48372283	2025-04-07T09:31:00.000	2025-04-07T09:33:00.000
492	UVXY	Long	244.3	238.5490822	SL hit	-2.35403922	-24.3403922	2025-04-07T08:01:00.000	2025-04-07T08:17:00.000
491	UVXY	Long	200.5	199.3522093	SL hit	-0.572464205	-6.524642053	2025-04-04T21:01:00.000	2025-04-04T21:48:00.000
490	UVXY	Long	193.55	192.4081984	SL hit	-0.589925893	-6.699258925	2025-04-04T19:23:00.000	2025-04-04T19:25:00.000
489	UVXY	Long	195.5	198.5415	TP hit	1.555754476	14.75754476	2025-04-04T19:15:00.000	2025-04-04T19:18:00.000
488	UVXY	Long	186.2	189.1946083	TP hit	1.608275121	15.28275121	2025-04-04T18:03:00.000	2025-04-04T18:06:00.000
487	UVXY	Long	189.9	189.3493616	SL hit	-0.289962322	-3.699623223	2025-04-04T17:36:00.000	2025-04-04T17:37:00.000
486	UVXY	Long	179.8	178.7480254	SL hit	-0.585080444	-6.650804442	2025-04-04T16:06:00.000	2025-04-04T16:07:00.000
485	UVXY	Long	172.9	188.0358705	TP hit	8.754118259	86.74118259	2025-04-04T15:05:00.000	2025-04-04T15:37:00.000
484	UVXY	Long	186.8	184.7864298	SL hit	-1.077928368	-11.57928368	2025-04-04T14:54:00.000	2025-04-04T14:57:00.000
483	UVXY	Long	173.95	171.5664091	SL hit	-1.370273587	-14.50273587	2025-04-04T13:53:00.000	2025-04-04T13:57:00.000
482	UVXY	Long	175.1	174.4551598	SL hit	-0.368269694	-4.482696937	2025-04-04T13:03:00.000	2025-04-04T13:04:00.000
481	UVXY	Long	179.25	177.9338047	SL hit	-0.734279083	-8.142790833	2025-04-04T12:45:00.000	2025-04-04T12:46:00.000
480	UVXY	Short	181.15	178.9	RSI oversold exit	1.242064587	11.62064587	2025-04-04T12:35:00.000	2025-04-04T12:44:00.000
479	UVXY	Long	197.5	181	RSI overbought exit	-8.35443038	-84.3443038	2025-04-04T12:02:00.000	2025-04-04T12:34:00.000
478	UVXY	Long	189.2	188.003989	SL hit	-0.632141094	-7.121410945	2025-04-04T11:56:00.000	2025-04-04T11:57:00.000
477	UVXY	Long	144.25	144.0780627	SL hit	-0.11919394	-1.991939398	2025-04-03T18:42:00.000	2025-04-03T18:44:00.000
476	UVXY	Long	140.92	143.0202981	TP hit	1.490418737	14.10418737	2025-04-03T17:46:00.000	2025-04-03T17:50:00.000
475	UVXY	Long	136	138.3736273	TP hit	1.745314223	16.65314223	2025-04-03T16:19:00.000	2025-04-03T16:34:00.000
474	UVXY	Long	143.4	142.6307027	SL hit	-0.536469538	-6.164695377	2025-04-03T15:13:00.000	2025-04-03T15:14:00.000
473	UVXY	Long	139.7	142.7590949	TP hit	2.189760115	21.09760115	2025-04-03T14:33:00.000	2025-04-03T14:38:00.000
472	UVXY	Long	132.5	132.2864282	SL hit	-0.161186227	-2.411862271	2025-04-02T22:52:00.000	2025-04-02T22:53:00.000
471	UVXY	Short	114.75	115.1335779	SL hit	-0.334272649	-4.142726493	2025-04-02T18:11:00.000	2025-04-02T18:18:00.000
470	UVXY	Long	110	111.3014085	TP hit	1.183098592	11.03098592	2025-04-02T17:09:00.000	2025-04-02T17:30:00.000
469	UVXY	Long	118.4	118.156622	SL hit	-0.205555713	-2.855557127	2025-04-02T14:01:00.000	2025-04-02T14:02:00.000
468	UVXY	Long	117.35	116.8773626	SL hit	-0.40275878	-4.8275878	2025-04-01T19:37:00.000	2025-04-01T19:54:00.000
467	UVXY	Long	121.65	120.8972859	SL hit	-0.618753905	-6.987539045	2025-04-01T14:39:00.000	2025-04-01T14:41:00.000
466	UVXY	Long	120	121.405	TP hit	1.170833333	10.90833333	2025-04-01T13:49:00.000	2025-04-01T13:55:00.000
465	UVXY	Long	117.6	117.1854772	SL hit	-0.35248538	-4.324853801	2025-03-31T18:10:00.000	2025-03-31T18:11:00.000
464	UVXY	Long	122.35	121.8415289	SL hit	-0.415587299	-4.955872987	2025-03-31T15:02:00.000	2025-03-31T15:20:00.000
463	UVXY	Long	124.5	123.8446822	SL hit	-0.526359654	-6.063596538	2025-03-31T14:34:00.000	2025-03-31T14:47:00.000
462	UVXY	Long	127.4	126.9990274	SL hit	-0.314735151	-3.947351506	2025-03-31T13:53:00.000	2025-03-31T13:54:00.000
461	UVXY	Long	103.93	103.6468931	SL hit	-0.272401514	-3.524015138	2025-03-27T18:08:00.000	2025-03-27T18:10:00.000
460	UVXY	Long	104.08	103.4690233	SL hit	-0.587025992	-6.670259925	2025-03-27T13:55:00.000	2025-03-27T14:29:00.000
459	UVXY	Long	102.75	102.622068	SL hit	-0.124508069	-2.045080687	2025-03-26T19:51:00.000	2025-03-26T19:59:00.000
458	UVXY	Short	98.9	99.43013469	SL hit	-0.536031036	-6.160310355	2025-03-26T13:49:00.000	2025-03-26T13:50:00.000
457	UVXY	Long	102.85	102.3211457	SL hit	-0.514199601	-5.941996007	2025-03-24T08:01:00.000	2025-03-24T08:27:00.000
456	UVXY	Long	110.2	109.8302686	SL hit	-0.33550943	-4.155094301	2025-03-21T16:19:00.000	2025-03-21T16:20:00.000
455	UVXY	Long	110.25	109.9539196	SL hit	-0.268553665	-3.485536648	2025-03-21T15:00:00.000	2025-03-21T15:01:00.000
454	UVXY	Long	110	111.493821	TP hit	1.358019082	12.78019082	2025-03-21T13:43:00.000	2025-03-21T14:03:00.000
453	UVXY	Long	109.85	109.4160267	SL hit	-0.395059882	-4.750598821	2025-03-20T18:53:00.000	2025-03-20T18:56:00.000
452	UVXY	Short	111.35	111.7611518	SL hit	-0.369242764	-4.492427635	2025-03-20T18:30:00.000	2025-03-20T18:34:00.000
451	UVXY	Long	109.98	111.3454933	TP hit	1.241583258	11.61583258	2025-03-20T17:47:00.000	2025-03-20T17:56:00.000
450	UVXY	Long	111.15	110.5731838	SL hit	-0.518952952	-5.989529523	2025-03-20T13:44:00.000	2025-03-20T13:45:00.000
449	UVXY	Long	107.65	107.2366657	SL hit	-0.38396123	-4.6396123	2025-03-19T19:00:00.000	2025-03-19T19:01:00.000
448	UVXY	Long	113.45	113.1347766	SL hit	-0.277852309	-3.578523095	2025-03-19T13:55:00.000	2025-03-19T13:57:00.000
447	UVXY	Long	114.78	115.9793135	TP hit	1.044880174	9.648801743	2025-03-18T16:33:00.000	2025-03-18T16:43:00.000
446	UVXY	Long	115.95	115.4555883	SL hit	-0.426400746	-5.064007458	2025-03-18T16:12:00.000	2025-03-18T16:15:00.000
445	UVXY	Short	114.85	115.6641823	SL hit	-0.708909314	-7.889093139	2025-03-18T13:40:00.000	2025-03-18T13:45:00.000
444	UVXY	Long	133.55	132.8750064	SL hit	-0.505423862	-5.854238624	2025-03-13T22:12:00.000	2025-03-13T22:52:00.000
443	UVXY	Long	135.9	135.1516832	SL hit	-0.550637792	-6.306377916	2025-03-13T18:14:00.000	2025-03-13T18:34:00.000
442	UVXY	Long	127.74	126.7644922	SL hit	-0.763666673	-8.436666732	2025-03-13T14:13:00.000	2025-03-13T14:15:00.000
441	UVXY	Short	133.6	134.3740907	SL hit	-0.579409171	-6.59409171	2025-03-12T13:47:00.000	2025-03-12T13:48:00.000
440	UVXY	Long	135.75	137.7797476	TP hit	1.495210022	14.15210022	2025-03-11T19:50:00.000	2025-03-11T19:51:00.000
439	UVXY	Long	138.95	138.5689532	SL hit	-0.27423306	-3.542330601	2025-03-11T18:44:00.000	2025-03-11T18:45:00.000
438	UVXY	Long	140.35	139.7022302	SL hit	-0.46153884	-5.415388397	2025-03-11T18:22:00.000	2025-03-11T18:23:00.000
437	UVXY	Long	144.17	143.5507437	SL hit	-0.429532012	-5.095320117	2025-03-11T18:02:00.000	2025-03-11T18:03:00.000
436	UVXY	Long	147.05	146.4763929	SL hit	-0.390076233	-4.700762333	2025-03-11T17:46:00.000	2025-03-11T17:47:00.000
435	UVXY	Long	142.4	143.84	TP hit	1.011235955	9.312359551	2025-03-11T16:36:00.000	2025-03-11T16:38:00.000
434	UVXY	Long	142.8	144.355	TP hit	1.088935574	10.08935574	2025-03-11T16:23:00.000	2025-03-11T16:24:00.000
433	UVXY	Long	141.55	141.1279362	SL hit	-0.29817291	-3.781729101	2025-03-11T15:41:00.000	2025-03-11T15:43:00.000
432	UVXY	Long	137.6	136.6738109	SL hit	-0.673102544	-7.531025441	2025-03-10T19:21:00.000	2025-03-10T19:23:00.000
431	UVXY	Long	130.45	130.0293439	SL hit	-0.322465422	-4.024654222	2025-03-10T15:03:00.000	2025-03-10T15:12:00.000
430	UVXY	Long	127.25	128.8715	TP hit	1.274263261	11.94263261	2025-03-10T13:45:00.000	2025-03-10T13:49:00.000
429	UVXY	Long	120.5	120.2657009	SL hit	-0.194439054	-2.744390538	2025-03-07T20:07:00.000	2025-03-07T20:08:00.000
428	UVXY	Long	120.8	123.2365085	TP hit	2.016977226	19.36977226	2025-03-07T19:23:00.000	2025-03-07T19:45:00.000
427	UVXY	Long	124.8	123.7651387	SL hit	-0.829215784	-9.092157845	2025-03-07T17:46:00.000	2025-03-07T17:55:00.000
426	UVXY	Long	128.05	127.0402079	SL hit	-0.788592059	-8.685920594	2025-03-07T17:34:00.000	2025-03-07T17:37:00.000
425	UVXY	Long	130.45	129.961858	SL hit	-0.374198547	-4.54198547	2025-03-07T17:25:00.000	2025-03-07T17:26:00.000
424	UVXY	Long	130.1	129.4720959	SL hit	-0.482631926	-5.626319264	2025-03-07T17:01:00.000	2025-03-07T17:03:00.000
423	UVXY	Long	124.7	124.3276835	SL hit	-0.298569734	-3.785697338	2025-03-07T14:44:00.000	2025-03-07T14:46:00.000
422	UVXY	Long	125.3	124.9788853	SL hit	-0.256276695	-3.362766949	2025-03-06T21:19:00.000	2025-03-06T23:04:00.000
421	UVXY	Long	124.05	125.5284041	TP hit	1.191780822	11.11780822	2025-03-06T20:16:00.000	2025-03-06T20:22:00.000
420	UVXY	Long	122.3	126.2197949	TP hit	3.205065359	31.25065359	2025-03-06T19:51:00.000	2025-03-06T19:59:00.000
419	UVXY	Long	125.45	124.9588556	SL hit	-0.391506119	-4.715061189	2025-03-06T19:46:00.000	2025-03-06T19:47:00.000
418	UVXY	Long	122.56	124.2576385	TP hit	1.385148919	13.05148919	2025-03-06T17:59:00.000	2025-03-06T18:03:00.000
417	UVXY	Long	117.6	119.3062254	TP hit	1.450871969	13.70871969	2025-03-06T15:23:00.000	2025-03-06T15:26:00.000
416	UVXY	Long	120.05	119.5111749	SL hit	-0.448833873	-5.288338734	2025-03-06T15:06:00.000	2025-03-06T15:07:00.000
415	UVXY	Long	120.35	121.7445	TP hit	1.158703781	10.78703781	2025-03-06T14:51:00.000	2025-03-06T14:53:00.000
414	UVXY	Long	119.25	119.1033402	SL hit	-0.12298512	-2.029851205	2025-03-06T13:35:00.000	2025-03-06T13:36:00.000
413	UVXY	Long	118.9	117.0574034	SL hit	-1.549702807	-16.29702807	2025-03-06T09:01:00.000	2025-03-06T09:09:00.000
412	UVXY	Long	110.96	110.5237896	SL hit	-0.393123987	-4.731239866	2025-03-05T19:08:00.000	2025-03-05T19:09:00.000
411	UVXY	Long	113.3	112.8877725	SL hit	-0.363837137	-4.43837137	2025-03-05T18:00:00.000	2025-03-05T18:06:00.000
410	UVXY	Long	115	114.5992863	SL hit	-0.34844672	-4.284467199	2025-03-05T15:36:00.000	2025-03-05T15:38:00.000
409	UVXY	Long	114.4	117.6242547	TP hit	2.818404479	27.38404479	2025-03-05T15:08:00.000	2025-03-05T15:21:00.000
408	UVXY	Long	113.85	113.0606354	SL hit	-0.693337378	-7.733373785	2025-03-04T21:23:00.000	2025-03-04T21:24:00.000
407	UVXY	Long	111.8	111.335956	SL hit	-0.415066168	-4.950661685	2025-03-04T19:54:00.000	2025-03-04T19:58:00.000
406	UVXY	Long	112.48	113.9944039	TP hit	1.346376167	12.66376167	2025-03-04T19:24:00.000	2025-03-04T19:30:00.000
405	UVXY	Long	116.25	115.7901467	SL hit	-0.395572707	-4.755727069	2025-03-04T18:42:00.000	2025-03-04T18:53:00.000
404	UVXY	Long	116.95	116.4637323	SL hit	-0.415791145	-4.957911454	2025-03-04T17:37:00.000	2025-03-04T17:40:00.000
