variant,trades,long_trades,short_trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,max_drawdown_pct,sharpe_ratio,basket,entry_time,exit_time,threshold_pct,breadth_min
median_entry0929_exit0945_thr20_none,18,10,8,16.666666666666664,-0.18976738762382708,-0.1511612670549688,-3.3645240467564674,-3.3645240467564674,-4.054337900011607,median,09:29,0945,0.2,
mega_entry0929_exit1100_thr50_b60,52,29,23,25.0,-0.06564822878851996,-0.09026532815392885,-3.4040587670462585,-4.619413130506156,-1.0819145806218649,mega,09:29,1100,0.5,0.6
median_entry0930_exit1000_thr10_none,23,13,10,17.391304347826086,-0.15056589571798504,-0.12696812645763605,-3.408485886911483,-3.459938562853482,-4.997636525092763,median,09:30,1000,0.1,
ew_entry0929_exit0945_thr10_none,22,14,8,13.636363636363635,-0.160947511277128,-0.1347487880463759,-3.484976154089281,-3.484976154089281,-4.173164837931484,ew,09:29,0945,0.1,
median_entry0930_exit1000_thr15_none,21,11,10,9.523809523809524,-0.16914683298701616,-0.12778567354677411,-3.4944603902923865,-3.545867269061609,-5.6540991902068285,median,09:30,1000,0.15,
mega_entry0930_exit1000_thr50_b55,49,28,21,30.612244897959183,-0.07393810633013259,-0.07603552172533494,-3.5628906331680255,-3.6147183631108804,-4.227909415019588,mega,09:30,1000,0.5,0.55
median_entry0930_exit1600_thr25_b55,3,0,3,33.33333333333333,-1.237587778698599,-1.1626801671292242,-3.7126810054891046,-4.546683297609011,-0.9971235549648864,median,09:30,1600,0.25,0.55
median_entry0929_exit1600_thr25_b55,3,0,3,33.33333333333333,-1.2505734372511552,-1.201138779182367,-3.749399405806486,-4.555158512235846,-1.0217549924185927,median,09:29,1600,0.25,0.55
mega_entry0930_exit0945_thr40_b60,58,34,24,12.068965517241379,-0.0667460187037469,-0.06648179377099266,-3.801316225171092,-3.8932667455614633,-5.047670447639456,mega,09:30,0945,0.4,0.6
median_entry0929_exit0945_thr15_none,19,11,8,15.789473684210526,-0.20367257915759046,-0.15457473081103223,-3.803216277387189,-3.803216277387189,-4.388897705077616,median,09:29,0945,0.15,
median_entry0929_exit0945_thr10_none,21,13,8,19.047619047619047,-0.18609188018955394,-0.14774780329890536,-3.8399210664674666,-3.8399210664674666,-4.263914946172076,median,09:29,0945,0.1,
median_entry0929_exit1000_thr20_none,20,10,10,5.0,-0.19580330961241724,-0.17746626568562396,-3.8454444275350275,-3.8454444275350275,-7.155336798422091,median,09:29,1000,0.2,
ew_entry0929_exit1000_thr10_none,24,16,8,4.166666666666666,-0.1757431745281505,-0.1376141194120405,-4.13577669879257,-4.13577669879257,-6.2559577265722135,ew,09:29,1000,0.1,
median_entry0929_exit1000_thr10_none,23,13,10,13.043478260869565,-0.18488717810538258,-0.17241251734235952,-4.169025862028075,-4.169025862028075,-6.456689412171156,median,09:29,1000,0.1,
ew_entry0930_exit1100_thr15_none,21,15,6,38.095238095238095,-0.2034099992061932,-0.03777727512629163,-4.211065170829642,-4.469425204135269,-1.8259523616498627,ew,09:30,1100,0.15,
median_entry0929_exit1000_thr15_none,21,11,10,4.761904761904762,-0.20477885017701467,-0.1825200140288884,-4.214956443631457,-4.214956443631457,-7.437569293420526,median,09:29,1000,0.15,
mega_entry0930_exit1000_thr40_b60,60,37,23,26.666666666666668,-0.07206925998331368,-0.0734723478031029,-4.237239881762822,-4.288705199445786,-4.849734209510566,mega,09:30,1000,0.4,0.6
ew_entry0930_exit1100_thr20_none,18,14,4,33.33333333333333,-0.24609871701957242,-0.10767737368778446,-4.362343985768602,-4.656327846023778,-1.9313759954392693,ew,09:30,1100,0.2,
mega_entry0929_exit1100_thr50_b55,56,32,24,23.214285714285715,-0.07928975837872389,-0.09775010750433732,-4.392074770703913,-5.002940857041094,-1.3948882046214361,mega,09:29,1100,0.5,0.55
median_entry0930_exit1100_thr30_none,12,6,6,25.0,-0.38210179875120037,-0.18924221003509872,-4.509454569169136,-4.509454569169136,-2.1936508262014223,median,09:30,1100,0.3,
median_entry0930_exit1600_thr10_b60,4,2,2,50.0,-1.1805075132837106,-1.085973442084135,-4.7196039055252275,-6.3079609568807875,-1.0069416463596772,median,09:30,1600,0.1,0.6
ew_entry0930_exit1100_thr10_none,25,17,8,40.0,-0.19229940631921225,-0.03777727512629163,-4.7245627505110965,-5.0826421197306075,-2.0115302541827758,ew,09:30,1100,0.1,
mega_entry0930_exit0945_thr40_b55,65,39,26,10.76923076923077,-0.07481104905095343,-0.07018722769557055,-4.751164558326126,-4.751164558326126,-6.02960413662979,mega,09:30,0945,0.4,0.55
mega_entry0929_exit0945_thr50_b60,47,26,21,6.382978723404255,-0.10371177947383742,-0.09982894949170029,-4.762518511680581,-4.762518511680581,-6.5907499583491145,mega,09:29,0945,0.5,0.6
median_entry0929_exit1600_thr10_b60,4,2,2,50.0,-1.196405238835071,-1.1175197113845925,-4.778386192801842,-6.276974023809013,-1.0369937667295812,median,09:29,1600,0.1,0.6
ew_entry0930_exit1600_thr15_b60,6,4,2,50.0,-0.8075294157594796,-0.06157322071101751,-4.838011692399114,-6.3079609568807875,-1.0312442079251125,ew,09:30,1600,0.15,0.6
ew_entry0930_exit1600_thr20_b60,6,4,2,50.0,-0.8075294157594796,-0.06157322071101751,-4.838011692399114,-6.3079609568807875,-1.0312442079251125,ew,09:30,1600,0.2,0.6
median_entry0929_exit1100_thr30_none,12,6,6,16.666666666666664,-0.41640571526532155,-0.2270501956700387,-4.90252583241535,-4.90252583241535,-2.4406799333394895,median,09:29,1100,0.3,
ew_entry0929_exit1100_thr20_none,18,14,4,22.22222222222222,-0.2786466193960986,-0.14743303647302353,-4.922003477779646,-5.069681463311504,-2.209151155516907,ew,09:29,1100,0.2,
ew_entry0929_exit1100_thr15_none,21,15,6,23.809523809523807,-0.2397280260907173,-0.07928461561661704,-4.939781922707532,-5.012121519892099,-2.1820808017880426,ew,09:29,1100,0.15,
mega_entry0930_exit1100_thr50_none,69,44,25,31.88405797101449,-0.07260054200891757,-0.08567440276912912,-4.951890826638838,-5.164593681069663,-1.3533211220042518,mega,09:30,1100,0.5,
ew_entry0930_exit1600_thr15_b55,7,5,2,42.857142857142854,-0.7112851679833897,-0.1338196813268499,-4.9653571618966446,-6.3079609568807875,-1.0635708955573115,ew,09:30,1600,0.15,0.55
ew_entry0930_exit1600_thr20_b55,7,5,2,42.857142857142854,-0.7112851679833897,-0.1338196813268499,-4.9653571618966446,-6.3079609568807875,-1.0635708955573115,ew,09:30,1600,0.2,0.55
ew_entry0929_exit1600_thr15_b60,6,4,2,50.0,-0.8304757360618386,-0.0986167305153739,-4.967201269003841,-6.276974023809013,-1.0778249333907377,ew,09:29,1600,0.15,0.6
ew_entry0929_exit1600_thr20_b60,6,4,2,50.0,-0.8304757360618386,-0.0986167305153739,-4.967201269003841,-6.276974023809013,-1.0778249333907377,ew,09:29,1600,0.2,0.6
mega_entry0930_exit1000_thr30_b60,83,46,37,30.120481927710845,-0.06216416722050586,-0.07030506721819922,-5.037705490983713,-5.208172455571458,-4.10936546707544,mega,09:30,1000,0.3,0.6
median_entry0930_exit1100_thr25_none,14,7,7,21.428571428571427,-0.36790685187995115,-0.21681048586103863,-5.048728235898992,-5.048728235898992,-2.4708919999974226,median,09:30,1100,0.25,
mega_entry0930_exit0945_thr50_none,62,40,22,11.29032258064516,-0.08349599993982086,-0.07594507761314644,-5.0509954418382685,-5.0509954418382685,-5.666853133099894,mega,09:30,0945,0.5,
ew_entry0929_exit1600_thr15_b55,7,5,2,42.857142857142854,-0.7375335222702845,-0.17988023952095966,-5.13814649498463,-6.276974023809013,-1.121213100913933,ew,09:29,1600,0.15,0.55
ew_entry0929_exit1600_thr20_b55,7,5,2,42.857142857142854,-0.7375335222702845,-0.17988023952095966,-5.13814649498463,-6.276974023809013,-1.121213100913933,ew,09:29,1600,0.2,0.55
mega_entry0930_exit0945_thr30_b60,82,45,37,18.29268292682927,-0.06431301569933208,-0.0634651744620162,-5.144146112679215,-5.144146112679215,-4.863697733767849,mega,09:30,0945,0.3,0.6
mega_entry0930_exit1000_thr40_b55,69,42,27,24.637681159420293,-0.07770740617999006,-0.07603552172533494,-5.226730040425753,-5.277663581191505,-5.6906022247028085,mega,09:30,1000,0.4,0.55
mega_entry0929_exit1000_thr50_b60,51,30,21,17.647058823529413,-0.10712896727875125,-0.10975388839934641,-5.3228565258296445,-5.3602825249872925,-6.716604314643963,mega,09:29,1000,0.5,0.6
mega_entry0930_exit1100_thr30_b60,89,48,41,32.58426966292135,-0.06095508712043368,-0.08830461321263965,-5.348534048949627,-5.348534048949627,-1.4377688455631477,mega,09:30,1100,0.3,0.6
ew_entry0930_exit1600_thr10_b60,9,6,3,44.44444444444444,-0.5985556921846906,-0.3250942610947582,-5.370284722465457,-6.528140414707484,-1.0615431477061699,ew,09:30,1600,0.1,0.6
mega_entry0929_exit0945_thr50_b55,51,30,21,5.88235294117647,-0.1084230918750125,-0.1078501753046045,-5.385027194372249,-5.385027194372249,-7.232122929846481,mega,09:29,0945,0.5,0.55
mega_entry0929_exit1100_thr40_b60,70,43,27,21.428571428571427,-0.07929075659156244,-0.11525666512912858,-5.447962345167134,-5.62533871498665,-1.7473030296780967,mega,09:29,1100,0.4,0.6
ew_entry0930_exit1600_thr10_b55,10,7,3,40.0,-0.5520820910989066,-0.22945697121080405,-5.496917905890363,-6.528140414707484,-1.0900730739786901,ew,09:30,1600,0.1,0.55
median_entry0929_exit1100_thr25_none,14,7,7,14.285714285714285,-0.40274809953886137,-0.256482241069219,-5.511759969950669,-5.511759969950669,-2.761530610438469,median,09:29,1100,0.25,
ew_entry0929_exit1600_thr10_b60,9,6,3,44.44444444444444,-0.6209443185623242,-0.36048096192386125,-5.5598174820154505,-6.524461086750866,-1.1120551373774146,ew,09:29,1600,0.1,0.6
ew_entry0929_exit1100_thr10_none,25,17,8,28.000000000000004,-0.22795100438837357,-0.07928461561661704,-5.571295395970233,-5.710243027901496,-2.405530237110886,ew,09:29,1100,0.1,
mega_entry0930_exit0945_thr25_b60,92,52,40,17.391304347826086,-0.0628134930413827,-0.06070309701286851,-5.622610655529892,-5.622610655529892,-5.160377727910458,mega,09:30,0945,0.25,0.6
ew_entry0929_exit1600_thr10_b55,10,7,3,40.0,-0.5768379106581877,-0.27018060072241046,-5.729696708532838,-6.524461086750866,-1.1505233011974607,ew,09:29,1600,0.1,0.55
median_entry0930_exit1600_thr10_b55,5,2,3,40.0,-1.1769420440528133,-1.1626801671292242,-5.827410174077851,-6.643095526934806,-1.296019848451777,median,09:30,1600,0.1,0.55
median_entry0929_exit1600_thr10_b55,5,2,3,40.0,-1.1973519469045302,-1.201138779182367,-5.922129922403363,-6.709700078439084,-1.3398117915705536,median,09:29,1600,0.1,0.55
mega_entry0930_exit1000_thr50_none,66,43,23,24.242424242424242,-0.09290254027781356,-0.09153285043744568,-5.954573845846911,-6.005116225031449,-6.2116049299001554,mega,09:30,1000,0.5,
mega_entry0929_exit1000_thr50_b55,55,33,22,18.181818181818183,-0.11233372885164823,-0.11206601079022593,-5.998069254697613,-6.035228341376753,-7.165569357994624,mega,09:29,1000,0.5,0.55
mega_entry0929_exit1100_thr40_b55,78,48,30,23.076923076923077,-0.08238269060912153,-0.11525666512912858,-6.273961039902742,-6.273961039902742,-1.9948961275534047,mega,09:29,1100,0.4,0.55
median_entry0930_exit1100_thr20_none,20,10,10,15.0,-0.323795271117338,-0.21036576221940323,-6.300615537396981,-6.300615537396981,-3.0673622698251792,median,09:30,1100,0.2,
mega_entry0930_exit1000_thr30_b55,94,53,41,27.659574468085108,-0.06950781569566993,-0.0734723478031029,-6.334892553278504,-6.38523053961686,-5.005761257906623,mega,09:30,1000,0.3,0.55
mega_entry0930_exit1100_thr40_none,96,62,34,30.208333333333332,-0.06813434906945026,-0.08698950799088438,-6.3981636474945365,-6.455935648515487,-1.7520372280800345,mega,09:30,1100,0.4,
mega_entry0930_exit1000_thr25_b60,98,56,42,27.55102040816326,-0.06944044724688768,-0.0726885797166154,-6.589259675481696,-6.639460958526033,-5.090153937333499,mega,09:30,1000,0.25,0.6
mega_entry0930_exit0945_thr30_b55,92,52,40,16.304347826086957,-0.07414558890786001,-0.07005034258031666,-6.602362731685318,-6.602362731685318,-5.958927441815123,mega,09:30,0945,0.3,0.55
mega_entry0929_exit0945_thr40_b60,62,37,25,4.838709677419355,-0.11010522391658732,-0.10943368972998402,-6.60500188433274,-6.60500188433274,-8.81087739620688,mega,09:29,0945,0.4,0.6
mega_entry0930_exit1100_thr30_b55,101,56,45,31.683168316831683,-0.06934733922654482,-0.09166725002915703,-6.834482547135878,-6.834482547135878,-1.8252671915951462,mega,09:30,1100,0.3,0.55
median_entry0929_exit1100_thr20_none,20,10,10,10.0,-0.362997506131108,-0.24919559846182315,-7.034101162936324,-7.034101162936324,-3.5107205699455974,median,09:29,1100,0.2,
mega_entry0930_exit0945_thr25_b55,104,61,43,15.384615384615385,-0.0720456968695151,-0.07005034258031666,-7.227838036128443,-7.227838036128443,-6.3496280480643525,mega,09:30,0945,0.25,0.55
mega_entry0930_exit0945_thr20_b60,118,70,48,17.796610169491526,-0.06413031377911518,-0.06540292726113554,-7.296703632355439,-7.296703632355439,-6.4599332763943655,mega,09:30,0945,0.2,0.6
mega_entry0930_exit0945_thr40_none,87,57,30,11.494252873563218,-0.08744190982247661,-0.07613481756339795,-7.332798442470101,-7.332798442470101,-7.736081248714018,mega,09:30,0945,0.4,
mega_entry0929_exit1000_thr40_b60,69,45,24,15.942028985507244,-0.1107860945532336,-0.1123276404425354,-7.367005055673204,-7.403623000232351,-8.493125957367054,mega,09:29,1000,0.4,0.6
mega_entry0930_exit1100_thr25_b60,104,58,46,30.76923076923077,-0.07449473044385393,-0.08998593162089834,-7.525015881514574,-7.525015881514574,-2.0176287950186333,mega,09:30,1100,0.25,0.6
mega_entry0929_exit0945_thr40_b55,69,42,27,4.3478260869565215,-0.11703252152909384,-0.11776376403238797,-7.765150382537578,-7.765150382537578,-9.959739471262967,mega,09:29,0945,0.4,0.55
mega_entry0929_exit0945_thr50_none,67,44,23,7.462686567164178,-0.12075337703220407,-0.12195137181437932,-7.7800692161404505,-7.7800692161404505,-8.954834382898499,mega,09:29,0945,0.5,
mega_entry0930_exit1000_thr25_b55,111,65,46,26.126126126126124,-0.07440943871592927,-0.07603552172533494,-7.939227844711761,-8.05724570087012,-5.936830393312547,mega,09:30,1000,0.25,0.55
median_entry0930_exit1100_thr10_none,23,13,10,17.391304347826086,-0.36252643433445814,-0.2188888888888773,-8.049585670696736,-8.049585670696736,-2.947416072440726,median,09:30,1100,0.1,
median_entry0930_exit1100_thr15_none,21,11,10,14.285714285714285,-0.4050164208797731,-0.2188888888888773,-8.202187778350812,-8.202187778350812,-3.1360986354401894,median,09:30,1100,0.15,
mega_entry0930_exit1000_thr20_b60,126,75,51,26.190476190476193,-0.0690223355889383,-0.07097521477940953,-8.341274126512111,-8.3905338328914,-6.134491703297756,mega,09:30,1000,0.2,0.6
mega_entry0929_exit1100_thr50_none,77,50,27,22.07792207792208,-0.11242868513475991,-0.12,-8.361114172024674,-8.361114172024674,-2.3052224452829977,mega,09:29,1100,0.5,
mega_entry0930_exit1000_thr40_none,95,63,32,18.947368421052634,-0.0922475428213214,-0.08207352727725763,-8.399507416034869,-8.448735826378616,-8.1075537282369,mega,09:30,1000,0.4,
mega_entry0930_exit0945_thr15_b60,132,82,50,16.666666666666664,-0.06768895766365284,-0.06719069842906815,-8.55684344766624,-8.55684344766624,-7.372464105423398,mega,09:30,0945,0.15,0.6
mega_entry0929_exit1000_thr40_b55,78,50,28,15.384615384615385,-0.11557125752898706,-0.11488810493268875,-8.62905981085811,-8.665178863515044,-9.453793569693739,mega,09:29,1000,0.4,0.55
median_entry0929_exit1100_thr10_none,23,13,10,13.043478260869565,-0.39685675949357735,-0.2588888888888773,-8.773910299292552,-8.773910299292552,-3.302368989681631,median,09:29,1100,0.1,
mega_entry0929_exit1000_thr50_none,73,49,24,15.068493150684931,-0.12602763044019907,-0.13158921209912788,-8.799196243713014,-8.835248041214594,-9.309999575896999,mega,09:29,1000,0.5,
mega_entry0930_exit0945_thr20_b55,131,79,52,16.793893129770993,-0.07074540069205329,-0.06991345746506276,-8.86102678039611,-8.86102678039611,-7.5231595413889805,mega,09:30,0945,0.2,0.55
median_entry0929_exit1100_thr15_none,21,11,10,9.523809523809524,-0.44066686122694065,-0.2588888888888773,-8.887891353068866,-8.887891353068866,-3.5163155875370165,median,09:29,1100,0.15,
mega_entry0930_exit1100_thr25_b55,118,68,50,30.508474576271187,-0.07929334099157917,-0.08998593162089834,-9.004222289391095,-9.016361013030616,-2.397191497225176,mega,09:30,1100,0.25,0.55
mega_entry0930_exit1600_thr40_b60,69,42,27,39.130434782608695,-0.1328535971489381,-0.1732714415860403,-9.08555492219656,-13.063985073415207,-1.0847111518024848,mega,09:30,1600,0.4,0.6
mega_entry0929_exit0945_thr30_b60,91,52,39,7.6923076923076925,-0.10542432029905618,-0.09982894949170029,-9.157575345032265,-9.157575345032265,-8.940099491500659,mega,09:29,0945,0.3,0.6
mega_entry0929_exit1600_thr40_b60,78,50,28,42.30769230769231,-0.11841089927037086,-0.19245655063618516,-9.166511960398383,-13.57885837244649,-1.0634941764432804,mega,09:29,1600,0.4,0.6
mega_entry0929_exit1000_thr30_b60,95,56,39,20.0,-0.1017904848382398,-0.11206601079022593,-9.22881607976267,-9.264698047978825,-7.703634454807362,mega,09:29,1000,0.3,0.6
mega_entry0930_exit0945_thr10_b60,145,89,56,16.551724137931036,-0.06676118477808182,-0.06750598671469758,-9.236492159550346,-9.236492159550346,-7.786638649816188,mega,09:30,0945,0.1,0.6
mega_entry0930_exit1600_thr50_b60,50,27,23,36.0,-0.18855770675711642,-0.17292109280035767,-9.276568502633564,-12.412481136660979,-1.2082593744166579,mega,09:30,1600,0.5,0.6
mega_entry0930_exit1000_thr20_b55,141,84,57,25.53191489361702,-0.07209769197150631,-0.07331114864300485,-9.679517717150055,-9.795304598322751,-6.78763390719712,mega,09:30,1000,0.2,0.55
mega_entry0930_exit1100_thr20_b60,133,79,54,30.075187969924812,-0.07731123229068035,-0.07677632533325866,-9.847490724913976,-9.847490724913976,-2.5529756419784704,mega,09:30,1100,0.2,0.6
mega_entry0930_exit1000_thr15_b60,140,87,53,23.57142857142857,-0.07487900785478167,-0.0734723478031029,-9.965347581521588,-10.013734469947433,-7.190037662775348,mega,09:30,1000,0.15,0.6
mega_entry0929_exit0945_thr25_b60,102,60,42,7.8431372549019605,-0.10414306356173371,-0.10040573913682393,-10.088338200990165,-10.088338200990165,-9.557817295586876,mega,09:29,0945,0.25,0.6
mega_entry0929_exit1600_thr50_b60,56,32,24,37.5,-0.18483039181804797,-0.20435646217894166,-10.121533242062375,-13.927504577978878,-1.301524221542549,mega,09:29,1600,0.5,0.6
mega_entry0929_exit1100_thr30_b60,102,59,43,21.568627450980394,-0.10431729969190624,-0.11110767418482592,-10.164479613589183,-10.164479613589183,-2.768070489322385,mega,09:29,1100,0.3,0.6
mega_entry0930_exit0945_thr30_none,129,77,52,14.728682170542637,-0.08419025092923772,-0.08,-10.303067126223898,-10.303067126223898,-8.43223219615817,mega,09:30,0945,0.3,
mega_entry0930_exit0945_thr15_b55,147,92,55,15.646258503401361,-0.07402334945707144,-0.07120368741423182,-10.321124318910657,-10.321124318910657,-8.561352966667645,mega,09:30,0945,0.15,0.55
mega_entry0930_exit1000_thr10_b60,151,93,58,24.503311258278146,-0.07229221274133969,-0.07331114864300485,-10.354977950849186,-10.354977950849186,-7.2812473020231145,mega,09:30,1000,0.1,0.6
mega_entry0930_exit1000_thr30_none,136,82,54,21.323529411764707,-0.08162651197230973,-0.07908819023998752,-10.520463062895114,-10.609521000934807,-7.718230617050626,mega,09:30,1000,0.3,
mega_entry0929_exit1000_thr30_b55,106,63,43,18.867924528301888,-0.10811688389519379,-0.11488810493268875,-10.841178533429229,-10.876423132649894,-8.756550706906673,mega,09:29,1000,0.3,0.55
mega_entry0929_exit0945_thr30_b55,101,59,42,6.9306930693069315,-0.11408069032324294,-0.10856184230594523,-10.894662258176668,-10.894662258176668,-10.168959022267954,mega,09:29,0945,0.3,0.55
mega_entry0929_exit0945_thr40_none,95,63,32,5.263157894736842,-0.12535571285444272,-0.1285090089131823,-11.237863321873064,-11.237863321873064,-12.178472548195206,mega,09:29,0945,0.4,
mega_entry0929_exit1000_thr25_b60,111,66,45,18.01801801801802,-0.10758836268486743,-0.1123276404425354,-11.270302499704988,-11.305377465658195,-8.961290436793298,mega,09:29,1000,0.25,0.6
mega_entry0929_exit1100_thr40_none,109,72,37,20.18348623853211,-0.110316695344427,-0.12726546181091247,-11.398871449509617,-11.398871449509617,-3.1667749079737715,mega,09:29,1100,0.4,
mega_entry0930_exit1100_thr20_b55,149,89,60,30.201342281879196,-0.08064710543784029,-0.07688259866574836,-11.400554642576976,-11.400554642576976,-2.933848297249753,mega,09:30,1100,0.2,0.55
mega_entry0930_exit0945_thr10_b55,166,103,63,15.060240963855422,-0.07321209429857638,-0.07209015982482019,-11.45515512353984,-11.45515512353984,-9.328783274767966,mega,09:30,0945,0.1,0.55
mega_entry0930_exit1000_thr15_b55,157,97,60,22.929936305732486,-0.07767330370282363,-0.0782253141193933,-11.495068516956508,-11.608527941948644,-7.9373710266059385,mega,09:30,1000,0.15,0.55
mega_entry0930_exit1100_thr30_none,143,85,58,28.671328671328673,-0.08711397489898892,-0.08211832990869576,-11.801074390145871,-11.801074390145871,-2.8526984821259442,mega,09:30,1100,0.3,
mega_entry0929_exit1100_thr30_b55,114,67,47,21.929824561403507,-0.11104506012105575,-0.12744170106002362,-11.9634026552495,-11.9634026552495,-3.2395645340535624,mega,09:29,1100,0.3,0.55
mega_entry0929_exit0945_thr25_b55,114,69,45,7.017543859649122,-0.11181998713050856,-0.10820600880527487,-11.980710692523576,-11.980710692523576,-10.885645638014596,mega,09:29,0945,0.25,0.55
mega_entry0930_exit1100_thr15_b60,151,93,58,27.81456953642384,-0.08450747065213238,-0.07677632533325866,-12.057166376411566,-12.057166376411566,-3.1325295742099133,mega,09:30,1100,0.15,0.6
mega_entry0930_exit1600_thr50_b55,55,31,24,34.54545454545455,-0.2314035851265598,-0.22642841984636725,-12.240635896290474,-14.113712128467427,-1.5895665788575697,mega,09:30,1600,0.5,0.55
mega_entry0930_exit0945_thr25_none,158,95,63,13.924050632911392,-0.0839536526004922,-0.0807977280704563,-12.435918289318682,-12.435918289318682,-9.509953777205771,mega,09:30,0945,0.25,
mega_entry0930_exit1000_thr10_b55,174,107,67,22.988505747126435,-0.07646722169097604,-0.08,-12.473468503591057,-12.473468503591057,-8.418370144579299,mega,09:30,1000,0.1,0.55
mega_entry0929_exit1000_thr40_none,107,73,34,12.149532710280374,-0.12513320816236032,-0.11498327759197557,-12.544118510912906,-12.578689935723942,-12.247051306317296,mega,09:29,1000,0.4,
mega_entry0929_exit1100_thr25_b60,119,70,49,21.008403361344538,-0.11456982209816889,-0.11664744535335936,-12.818385941145195,-12.818385941145195,-3.4791433454685063,mega,09:29,1100,0.25,0.6
mega_entry0930_exit1600_thr25_b60,112,65,47,42.857142857142854,-0.11833408666271066,-0.14945953349181135,-12.8787640523506,-17.61225527251813,-1.2889086369110574,mega,09:30,1600,0.25,0.6
mega_entry0929_exit1000_thr25_b55,124,75,49,17.741935483870968,-0.11163663057925044,-0.1149851637354059,-12.942639362993734,-13.021384682453352,-9.948776300762606,mega,09:29,1000,0.25,0.55
mega_entry0929_exit0945_thr20_b60,132,81,51,7.575757575757576,-0.10645315659735188,-0.10573431903430286,-13.121675740464623,-13.121675740464623,-11.960867835970689,mega,09:29,0945,0.2,0.6
mega_entry0930_exit1000_thr25_none,168,102,66,21.428571428571427,-0.08366340003357459,-0.08268627538315136,-13.128063416321412,-13.2791752423153,-8.98568424585955,mega,09:30,1000,0.25,
mega_entry0929_exit1600_thr50_b55,61,36,25,36.0655737704918,-0.22695820184577675,-0.2306434676964474,-13.228279674254184,-14.979566265274824,-1.6951605646668952,mega,09:29,1600,0.5,0.55
mega_entry0930_exit1100_thr10_b60,167,103,64,27.54491017964072,-0.0846082468639214,-0.07677632533325866,-13.254672770383003,-13.254672770383003,-3.4384040848465993,mega,09:30,1100,0.1,0.6
mega_entry0930_exit1600_thr40_b55,79,48,31,37.9746835443038,-0.17960237775366206,-0.19633919338159828,-13.575928835838758,-16.06310738781218,-1.5996170800646443,mega,09:30,1600,0.4,0.55
mega_entry0930_exit1100_thr15_b55,169,104,65,27.810650887573964,-0.0867502863456984,-0.07688259866574836,-13.715704747066027,-13.715704747066027,-3.5407648046770275,mega,09:30,1100,0.15,0.55
mega_entry0930_exit1600_thr30_b60,97,55,42,41.23711340206185,-0.14979447826445108,-0.15813393299538342,-13.946765267010818,-18.174026205766115,-1.479004187626266,mega,09:30,1600,0.3,0.6
mega_entry0929_exit1600_thr40_b55,88,56,32,40.909090909090914,-0.16629693088785508,-0.20435646217894166,-13.979266818225412,-16.590377132746205,-1.6049283081317065,mega,09:29,1600,0.4,0.55
mega_entry0929_exit1600_thr30_b60,111,67,44,43.24324324324324,-0.1326495596427098,-0.1816968393590378,-14.14570514979988,-18.120847476874292,-1.4427183251010174,mega,09:29,1600,0.3,0.6
mega_entry0929_exit1000_thr20_b60,143,88,55,16.083916083916083,-0.10809127410388403,-0.10975388839934641,-14.337451624782883,-14.371314142658775,-10.884078725253934,mega,09:29,1000,0.2,0.6
mega_entry0929_exit1100_thr25_b55,133,80,53,21.804511278195488,-0.11814142979746342,-0.12656081879018,-14.615648142468052,-14.615648142468052,-3.945206049178878,mega,09:29,1100,0.25,0.55
mega_entry0930_exit1100_thr10_b55,190,118,72,27.89473684210526,-0.08401284011373347,-0.07682946199950351,-14.833666536240964,-14.833666536240964,-3.808634482181682,mega,09:30,1100,0.1,0.55
mega_entry0930_exit0945_thr20_none,196,120,76,14.285714285714285,-0.08185508376145673,-0.07810127214102118,-14.83730908594123,-14.83730908594123,-11.04716309362576,mega,09:30,0945,0.2,
mega_entry0929_exit0945_thr20_b55,145,90,55,6.896551724137931,-0.11168866444269904,-0.1087505624718953,-14.96564513761075,-14.96564513761075,-13.122869777270784,mega,09:29,0945,0.2,0.55
mega_entry0929_exit0945_thr15_b60,152,97,55,7.236842105263158,-0.11079709245037928,-0.10865620238892026,-15.513550176183177,-15.513550176183177,-13.80312886737379,mega,09:29,0945,0.15,0.6
mega_entry0930_exit1000_thr20_none,207,127,80,21.256038647342994,-0.08175193958243566,-0.08,-15.585985913446654,-15.694200962473314,-10.059934156273346,mega,09:30,1000,0.2,
mega_entry0930_exit1100_thr25_none,177,106,71,27.11864406779661,-0.09523692673077369,-0.08589924096433547,-15.604732776851604,-15.615991000596473,-3.7442363417499576,mega,09:30,1100,0.25,
mega_entry0929_exit1600_thr25_b60,128,78,50,43.75,-0.12825450057589008,-0.17313790139040985,-15.635832521011729,-19.556297593761972,-1.5266206513065648,mega,09:29,1600,0.25,0.6
mega_entry0929_exit0945_thr30_none,143,88,55,6.993006993006993,-0.1209040720108436,-0.12,-15.892828119131241,-15.892828119131241,-13.557570249079864,mega,09:29,0945,0.3,
mega_entry0929_exit1000_thr20_b55,158,97,61,16.455696202531644,-0.11034610702768712,-0.11356028635796866,-16.016996263620655,-16.09296075886849,-11.591490090227209,mega,09:29,1000,0.2,0.55
mega_entry0929_exit1000_thr30_none,153,96,57,15.032679738562091,-0.11635090808014242,-0.11498327759197557,-16.324530386867252,-16.367549738026653,-12.328026243696034,mega,09:29,1000,0.3,
mega_entry0929_exit1100_thr20_b60,152,94,58,20.394736842105264,-0.1179617674778876,-0.11923029519538486,-16.49312352095412,-16.49312352095412,-4.375507287900815,mega,09:29,1100,0.2,0.6
