label,events,total_trades,win_rate_pct,mean_event_return_pct,median_event_return_pct,compounded_event_return_pct,max_drawdown_pct,branch_counts,params
wb_openNone_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.25,13,19,61.53846153846154,1.627,0.805,22.87720504053432,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_openNone_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.5,13,19,61.53846153846154,1.627,0.805,22.87720504053432,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.25_wr_modeema_turn_wr_open0.0_wr_mom0.25,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.25_wr_modeema_turn_wr_open0.0_wr_mom0.5,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.25_wr_modeema_turn_wr_open0.25_wr_mom0.25,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.25_wr_modeema_turn_wr_open0.25_wr_mom0.5,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.5_wr_modeema_turn_wr_open0.0_wr_mom0.25,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.5_wr_modeema_turn_wr_open0.0_wr_mom0.5,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.25,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.5,13,19,61.53846153846154,1.6168461538461538,0.805,22.71682424430206,-1.7374743456223252,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.25_wr_modeema_turn_wr_open0.0_wr_mom0.25,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.25_wr_modeema_turn_wr_open0.0_wr_mom0.5,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.25_wr_modeema_turn_wr_open0.25_wr_mom0.25,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.25_wr_modeema_turn_wr_open0.25_wr_mom0.5,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.5_wr_modeema_turn_wr_open0.0_wr_mom0.25,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.5_wr_modeema_turn_wr_open0.0_wr_mom0.5,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.25,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.5_wr_modeema_turn_wr_open0.25_wr_mom0.5,13,19,61.53846153846154,1.5826923076923076,0.598,22.177361566066534,-1.737474345622303,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'ema_turn', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_openNone_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,76.92307692307693,1.5296923076923075,0.805,21.203718192573582,-4.703000000000013,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.0_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,76.92307692307693,1.4738461538461536,0.599,20.33339554792395,-4.7029999999999905,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.0, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_openNone_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,69.23076923076923,1.4519230769230766,0.805,19.983497931149884,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': None, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.0_wb_mom0.5_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,69.23076923076923,1.4417692307692305,0.805,19.8268940360127,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.0, 'wave_best_long_momentum_min': 0.5, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.0,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.25,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.0_wr_mom0.5,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.0, 'wave_robust_long_momentum_min': 0.5}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.0,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.0}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.25,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.25}"
wb_open0.25_wb_mom0.25_wr_modenext_bar_wr_open0.25_wr_mom0.5,13,17,69.23076923076923,1.4076153846153843,0.599,19.300135479642066,-4.703000000000001,"{'failed_reclaim': 5, 'wave_best': 5, 'wave_robust': 2, 'short_only': 1}","{'wave_best_long_entry_min_close_from_open_pct': 0.25, 'wave_best_long_momentum_min': 0.25, 'wave_robust_long_entry_mode': 'next_bar', 'wave_robust_long_entry_min_close_from_open_pct': 0.25, 'wave_robust_long_momentum_min': 0.5}"
