symbol,event_time_et,reaction_date,timing,surprise_pct,eps_estimate,reported_eps,prev_close,open_px,close_px,gap_pct,open_to_close_pct,confirm5_close_from_open_pct,confirm15_close_from_open_pct,confirm30_close_from_open_pct,open_to_30m_pct,open_to_60m_pct,first30_high_from_open_pct,first30_low_from_open_pct,afterhours_high_from_prev_close_pct,afterhours_low_from_prev_close_pct,entry5_close,entry15_close,entry30_close,late_equilibrium_px,session_peak_px,session_peak_time,session_trough_px,session_trough_time,peak_vs_equilibrium_pct,trough_vs_equilibrium_pct,peak_vs_prev_close_pct,trough_vs_prev_close_pct,close_vs_prev_close_pct,close_vs_peak_pct,close_vs_trough_pct,overshoot_dump_label,overshoot_rebound_label,session_close_px,failed_reclaim_return_pct,wave_best_return_pct,wave_robust_return_pct,short_only_return_pct
VRSK,2025-02-26T07:00:00,2025-02-26,bmo,0.8,1.6,1.61,296.39,261.52,285.55,-11.764904348999629,9.18858978280821,2.5428265524625404,2.5428265524625404,2.5428265524625404,2.5428265524625404,2.5428265524625404,,,,,268.17,268.17,268.17,285.42,293.04,2025-02-26T14:36:00,259.57,2025-02-26T14:30:00,2.66974984233761,-9.056828533389394,-1.130267552886388,-12.422821282769323,-3.657343365160759,-2.5559650559650597,10.008860808259822,False,False,285.55,,,,
WDAY,2025-02-25T16:00:00,2025-02-26,amc,8.06,1.78,1.92,254.73,287.51,274.01,12.868527460448307,-4.695488852561647,0.0,0.0,0.0,0.0,0.0,,,13.190436933223417,-0.7027048247163603,287.51,287.51,287.51,273.52,287.51,2025-02-26T11:05:00,269.5922,2025-02-26T15:08:00,5.114799649020174,-1.4360193038900235,12.868527460448307,5.834491422290267,7.568798335492488,-4.695488852561647,1.6386972620127782,True,False,274.01,,,,
NVDA,2025-02-26T16:00:00,2025-02-27,amc,5.25,0.85,0.89,132.15,131.58,126.35,-0.4313280363223537,-3.974768201854395,-0.1367989056087593,-0.2811977504180052,0.4483964128286777,0.4483964128286777,0.8815929472564266,0.5395956832345172,-0.3191974464204383,3.337116912599325,-5.365115399167619,131.4,131.21,132.17,127.44,135.46,2025-02-27T12:48:00,125.24,2025-02-27T15:00:00,6.29315756434401,-1.7263025737602078,2.50472947408249,-5.228906545592138,-4.38895194854333,-6.725232540971515,0.8862983072500885,True,False,126.35,,,,
SNPS,2025-02-26T16:00:00,2025-02-27,amc,8.57,2.79,3.03,473.95,484.01,466.53,2.1225867707564072,-3.611495630255579,-0.0020660730150168,-0.0020660730150168,-0.0020660730150168,-0.0020660730150168,-0.0020660730150168,,,3.1712205928895454,-1.4642894820128705,484.0,484.0,484.0,469.9975,488.0,2025-02-27T14:30:00,460.23,2025-02-27T15:01:00,3.83033952308256,-2.078202543630548,2.964447726553443,-2.8948201287055557,-1.5655659879734165,-4.39959016393443,1.36888077700279,True,False,466.53,,,,
ADSK,2025-02-27T16:00:00,2025-02-28,amc,7.01,2.14,2.29,288.045,287.05,271.89,-0.3454321373396518,-5.281309876328177,-0.0104511409162233,-0.0104511409162233,-0.0104511409162233,-0.0104511409162233,-0.0104511409162233,,,6.927736985540456,-3.6261695221232793,287.02,287.02,287.02,273.245,287.05,2025-02-28T12:43:00,270.11,2025-02-28T15:57:00,5.05224249300078,-1.147322000402562,-0.3454321373396518,-6.226457671544372,-5.608498672082495,-5.281309876328177,0.6589907815334417,True,False,271.89,,,,
CRWD,2025-03-04T16:00:00,2025-03-05,amc,19.85,0.86,1.03,376.045,356.5,356.8,-5.19751625470356,0.084151472650773,0.140252454417955,0.7012622720897532,0.5890603085554114,0.5890603085554114,1.1220196353436185,0.8415147265077083,0.0,5.349093858447795,-6.309058756265873,357.0,359.0,358.6,350.5691,366.58,2025-03-05T13:55:00,343.0,2025-03-05T14:57:00,4.567116725347442,-2.15908932076444,-2.516985999016086,-8.787512132856445,-5.117738568522389,-2.667903322603516,4.023323615160357,False,False,356.8,,,,
MRVL,2025-03-05T16:00:00,2025-03-06,amc,1.57,0.59,0.6,86.66,75.22,74.46,-13.201015462727906,-1.0103695825578352,-0.0398830098378155,0.5583621377293291,0.2791810688646645,0.2791810688646645,0.9173092262696024,0.9173092262696024,-0.5317734645041261,4.431110085391188,-14.493422570966995,75.19,75.64,75.43,74.34,78.1,2025-03-06T13:00:00,71.38,2025-03-06T14:34:00,5.057842345977925,-3.981705676620939,-9.877682898684515,-17.63212554811909,-14.078006000461574,-4.660691421254803,4.314934155225547,True,False,74.46,,,,
ZS,2025-03-05T16:00:00,2025-03-06,amc,12.73,0.69,0.78,192.51,205.06,209.635,6.519141862760391,2.231054325563253,0.1706817516824221,0.1706817516824221,-0.0292597288598428,-0.0292597288598428,-0.0292597288598428,0.1706817516824221,0.0,10.124149394836635,-4.940003116721203,205.41,205.41,205.0,208.975,211.22,2025-03-06T15:21:00,199.12,2025-03-06T14:30:00,1.0742911831558732,-4.715875104677592,9.718975637629224,3.433587865565424,8.895641784842345,-0.7504024240128859,5.28073523503414,False,False,209.635,,,,
AVGO,2025-03-06T16:00:00,2025-03-07,amc,6.11,1.51,1.6,182.11,199.83,182.81,9.730382735709188,-8.517239653705655,-0.070059550618029,0.4653955862482961,0.2201871590852278,0.2201871590852278,0.1601361156983394,0.755642295951553,-0.280238202472105,16.215474163966825,-3.157432321124598,199.69,200.76,200.27,184.1,201.34,2025-03-07T09:48:00,179.56,2025-03-07T15:41:00,9.364475828354156,-2.466051059206953,10.55955191916973,-1.4002525945856936,0.3843830651803825,-9.20333763782656,1.8099799509913028,False,False,182.81,,,,
ADBE,2025-03-12T16:00:00,2025-03-13,amc,2.17,4.97,5.08,440.49,418.38,381.305,-5.019410202274743,-8.861561260098473,0.0,-0.1768726994598179,-0.1768726994598179,-0.1768726994598179,-0.2031645872173637,0.0,0.0,3.581193670684901,-5.105677767940254,418.38,417.64,417.64,384.67,418.38,2025-03-13T09:39:00,381.0,2025-03-13T15:38:00,8.763355603504298,-0.9540645228377608,-5.019410202274743,-13.505414424845064,-13.436173352403005,-8.861561260098473,0.0800524934383206,False,False,381.305,,,,
PDD,2025-03-20T06:00:00,2025-03-20,bmo,9.71,16.89,18.53,126.19,123.99,127.36,-1.7434028052936037,2.7179611258972614,-0.7984514880232219,-0.3951931607387604,-0.7500604887490825,-0.7500604887490825,-7.097346560206463,0.0,-0.7984514880232219,-0.6815120057056867,-2.773595372058013,123.0,123.5,123.06,127.725,129.45,2025-03-20T13:54:00,113.58,2025-03-20T10:30:00,1.3505578391074469,-11.074574280681148,2.5834059751168814,-9.99286789761471,0.9271733100879588,-1.614522981846267,12.13241767916886,False,False,127.36,,,,
MU,2025-03-20T16:00:00,2025-03-21,amc,9.49,1.42,1.56,103.64,100.53,93.61,-3.000771902740252,-6.883517358002589,0.2287874266388101,-0.119367353028954,-0.8256241917835472,-0.8256241917835472,-1.0444643390032815,0.4774694121157941,-0.8355714712026341,5.654187572365887,-3.666538016209953,100.76,100.41,99.7,94.19,104.01,2025-03-21T12:00:00,93.35,2025-03-21T15:23:00,10.42573521605268,-0.8918144176664256,0.3570050173678174,-9.92859899652644,-9.677730605943658,-9.999038553985196,0.2785216925549116,True,False,93.61,,,,
CTAS,2025-03-26T08:00:00,2025-03-26,bmo,7.08,1.06,1.13,191.11,190.46,204.96,-0.3401182565014982,7.613147117504981,0.0,0.0,0.0,0.0,0.0,,,0.3244204908168013,0.3244204908168013,190.46,190.46,190.46,205.39,210.89,2025-03-26T13:40:00,189.58,2025-03-26T12:00:00,2.6778324163786005,-7.697551000535552,10.35006017476845,-0.8005860499188944,7.247135157762541,-2.8118924557826275,8.112670112881105,False,False,204.96,,,,
PAYX,2025-03-26T08:00:00,2025-03-26,bmo,0.7,1.48,1.49,139.17,138.37,144.71,-0.5748365308615222,4.581918045819178,0.0,0.0,0.0,0.0,0.0,,,,,138.37,138.37,138.37,145.62,147.9,2025-03-26T14:11:00,136.18,2025-03-26T12:41:00,1.5657189946435943,-6.482626012910309,6.272903643026528,-2.148451534094975,3.980742976216156,-2.1568627450980427,6.263768541636061,False,False,144.71,,,,
FAST,2025-04-11T06:00:00,2025-04-11,bmo,0.05,0.26,0.26,36.26,36.9,39.15,1.765030336458917,6.0975609756097615,0.0271002710027001,0.0271002710027001,0.0271002710027001,0.0271002710027001,0.0271002710027001,,,,,36.91,36.91,36.91,38.93,39.23,2025-04-11T15:00:00,36.06,2025-04-11T12:03:00,0.7706139224248565,-7.372206524531199,8.190843905129608,-0.5515719801433949,7.970215113072254,-0.203925567167984,8.569051580698828,False,False,39.15,,,,
APLD,2025-04-14T16:00:00,2025-04-15,amc,21.95,-0.1,-0.08,5.295,4.76,3.7512,-10.1038715769594,-21.193277310924373,0.0,-0.6302521008403228,-1.2605042016806678,-1.2605042016806678,-0.6302521008403228,0.2100840336134446,-1.470588235294101,3.682719546742219,-14.069877242681772,4.76,4.73,4.7,3.8614,4.99,2025-04-15T12:23:00,3.68,2025-04-15T15:38:00,29.227741233749427,-4.697778007976384,-5.76015108593012,-30.50047214353163,-29.15580736543909,-24.825651302605213,1.93478260869564,True,False,3.7512,,,,
ASML,2025-04-16T01:00:00,2025-04-16,bmo,3.71,5.79,6.0,677.77,647.95,641.76,-4.399722619767754,-0.9553206265915716,-0.0895130797129439,-0.0895130797129439,-0.078709776988961,-0.078709776988961,-0.3796589242997195,0.4182421483138965,-0.0895130797129439,-3.446596928161472,-6.033020051049764,647.37,647.37,647.44,641.97,659.85,2025-04-16T12:00:00,634.7,2025-04-16T14:00:00,2.785176877424167,-1.1324516721965217,-2.643964766808793,-6.354663086297707,-5.313011788659871,-2.7415321664014614,1.1123365369465787,False,False,641.76,,,,
NFLX,2025-04-17T16:00:00,2025-04-21,amc,16.37,0.57,0.66,97.14,100.15,99.5,3.0986205476631667,-0.649026460309543,0.0,0.1497753369944954,0.1497753369944954,0.1497753369944954,0.2496255616575071,0.1497753369944954,0.0,5.41486514309244,-0.9676755198682274,100.15,100.3,100.3,99.64,101.9,2025-04-21T13:32:00,97.66,2025-04-21T14:19:00,2.268165395423538,-1.9871537535126491,4.900144121885952,0.5353098620547669,2.429483220094708,-2.3552502453385693,1.8840876510342053,False,False,99.5,,,,
ISRG,2025-04-22T16:00:00,2025-04-23,amc,4.41,1.73,1.81,479.57,474.99,492.95,-0.9550222073941184,3.7811322343628273,0.0,0.0,0.0,0.0,1.0547590475588953,,,1.9663448505953247,-9.293742310820107,474.99,474.99,474.99,500.465,517.31,2025-04-23T13:52:00,472.26,2025-04-23T12:00:00,3.3658697411407257,-5.635758744367747,7.869549805033671,-1.5242821694434583,2.7899993744396,-4.708975275946714,4.381061279803489,True,False,492.95,,,,
ODFL,2025-04-23T07:00:00,2025-04-23,bmo,4.04,1.14,1.19,150.35,150.94,153.73,0.3924176920518718,1.848416589373248,0.2517556645024399,0.2517556645024399,0.2517556645024399,0.2517556645024399,0.2517556645024399,,,,,151.32,151.32,151.32,155.31,166.72,2025-04-23T13:38:00,150.55,2025-04-23T14:23:00,7.346597128323995,-3.0648380658038654,10.887928167608909,0.1330229464582721,2.2480877951446487,-7.791506717850294,2.112255064762514,True,False,153.73,,,,
CMCSA,2025-04-24T07:00:00,2025-04-24,bmo,9.89,0.99,1.09,31.03,30.62,29.34,-1.321301965839505,-4.180274330502942,0.0,0.0,0.0,0.0,-0.2612671456564408,,,-0.3222687721559869,-0.8056719303899507,30.62,30.62,30.62,29.54,31.39,2025-04-24T11:00:00,28.22,2025-04-24T13:30:00,6.262694651320255,-4.4685172647258025,1.1601675797615174,-9.055752497582992,-5.446342249436031,-6.5307422746097465,3.968816442239542,True,False,29.34,,,,
KDP,2025-04-24T06:00:00,2025-04-24,bmo,9.85,0.38,0.42,33.84,34.4,33.79,1.6548463356973908,-1.7732558139534893,3.081395348837224,3.081395348837224,3.081395348837224,3.081395348837224,3.081395348837224,,,,,35.46,35.46,35.46,33.9,35.46,2025-04-24T10:30:00,32.4,2025-04-24T13:28:00,4.601769911504428,-4.424778761061942,4.78723404255319,-4.255319148936188,-0.1477541371158519,-4.709531866892281,4.290123456790118,True,False,33.79,,,,
LRCX,2025-04-23T16:00:00,2025-04-24,amc,4.06,1.0,1.04,66.26,68.2,69.96,2.927859945668576,2.580645161290307,-0.0146627565982493,-0.0146627565982493,-0.0146627565982493,-0.0146627565982493,0.4252199413489643,,,7.0027165710836,-0.6036824630244575,68.19,68.19,68.19,70.02,70.69,2025-04-24T14:07:00,67.06,2025-04-24T13:31:00,0.9568694658669052,-4.227363610397017,6.68578327799576,1.2073649260488928,5.58406278297614,-1.0326778893761546,4.324485535341482,False,False,69.96,,,,
TXN,2025-04-23T16:00:00,2025-04-24,amc,20.21,1.06,1.28,148.77,153.88,156.42,3.434832291456602,1.6506368598908194,-0.0324928515726408,0.974785547179624,3.411749415128673,3.411749415128673,4.782947751494682,3.691187938653506,-0.0324928515726408,7.514955972306225,-1.4317402702157866,153.83,155.38,159.13,156.54,162.57,2025-04-24T12:41:00,153.24,2025-04-24T12:00:00,3.852050594097367,-2.108087389804514,9.276063722524697,3.004638031861262,5.1421657592256365,-3.782985790736304,2.075176194205164,True,False,156.42,,,,
GILD,2025-04-24T16:00:00,2025-04-25,amc,1.94,1.78,1.81,104.33,99.12,100.22,-4.993769769002199,1.1097659402744098,0.0,-0.2219531880548797,-0.2219531880548797,-0.2219531880548797,-0.2219531880548797,0.0,0.0,0.1916994153167817,-8.329339595514229,99.12,98.9,98.9,100.21,101.5,2025-04-25T13:30:00,98.4,2025-04-25T13:47:00,1.2872966769783556,-1.806206965372703,-2.7125467267324788,-5.683887664142617,-3.9394229847598994,-1.2610837438423617,1.8495934959349425,False,False,100.22,,,,
GOOG,2025-04-24T16:00:00,2025-04-25,amc,39.84,2.01,2.81,159.7,169.72,163.72,6.274264245460248,-3.5352345038887623,0.1531934951685132,-0.0942729201036995,0.2297902427527809,0.2297902427527809,-0.3299552203629541,0.3711996229083247,-0.1355173226490591,6.988102692548548,-0.1440200375704359,169.98,169.56,170.11,164.38,170.41,2025-04-25T12:00:00,163.09,2025-04-25T15:45:00,3.668329480472088,-0.7847670032850695,6.706324358171578,2.122730118973082,2.5172197871008217,-3.925825949181383,0.3862897786498287,True,False,163.72,,,,
GOOGL,2025-04-24T16:00:00,2025-04-25,amc,40.1,2.01,2.81,157.5,167.69,161.6,6.46984126984127,-3.631701353688354,0.0655972329894449,-0.1550480052477709,0.1848649293338944,0.1848649293338944,-0.4472538612916743,0.2922058560439033,-0.1789015445166741,7.187301587301587,-0.1587301587301581,167.8,167.43,168.0,162.24,168.18,2025-04-25T10:00:00,160.92,2025-04-25T15:45:00,3.661242603550297,-0.8136094674556338,6.780952380952376,2.171428571428557,2.6031746031746072,-3.9124747294565383,0.4225702212279358,True,False,161.6,,,,
INTC,2025-04-24T16:00:00,2025-04-25,amc,2769.76,,0.13,21.14,20.28,19.9163,-4.068117313150421,-1.7933925049309685,0.0986193293885495,-0.0493096646942858,-0.0493096646942858,-0.0493096646942858,-0.4930966469428033,0.0986193293885495,-0.3944773175542537,1.939451277199633,-6.291390728476831,20.3,20.27,20.27,19.955,20.49,2025-04-25T12:00:00,19.34,2025-04-25T13:30:00,2.68103232272614,-3.081934352292648,-3.0747398297067297,-8.51466414380322,-5.788552507095557,-2.799902391410436,2.9798345398138526,False,False,19.9163,,,,
TMUS,2025-04-24T16:00:00,2025-04-25,amc,6.64,2.48,2.64,257.79,244.37,229.58,-5.205787656619732,-6.052297745222401,-0.0163686213528579,-0.0327372427057381,-0.0327372427057381,-0.0327372427057381,-0.1391332814993706,0.024552932029298,-0.024552932029298,0.690484502889932,-6.34625082431437,244.33,244.29,244.29,230.18,244.7,2025-04-25T12:14:00,228.9,2025-04-25T14:51:00,6.308106699105043,-0.5560865409679372,-5.077776484735653,-11.206796229489123,-10.943015632879485,-6.178994687372286,0.2970729576234232,True,False,229.58,,,,
ROP,2025-04-28T06:00:00,2025-04-28,bmo,0.76,4.74,4.78,552.67,559.08,551.29,1.1598241265131204,-1.393360520855702,-0.0697574586821181,-0.0697574586821181,-0.0697574586821181,-0.0697574586821181,-0.0697574586821181,,,1.9849096205692307,1.9849096205692307,558.69,558.69,558.69,551.675,559.08,2025-04-28T11:08:00,531.42,2025-04-28T13:30:00,1.3422757964381304,-3.671545747043092,1.1598241265131204,-3.84497077822209,-0.2496969258327763,-1.393360520855702,3.7390388017011,False,False,551.29,,,,
CDNS,2025-04-28T16:00:00,2025-04-29,amc,4.75,1.5,1.57,284.05,283.01,297.13,-0.3661327231121336,4.989222995653875,0.0,0.0,0.0,0.0,0.0,,,3.502904418236219,-4.576659038901598,283.01,283.01,283.01,299.24,300.77,2025-04-29T15:14:00,283.01,2025-04-29T12:12:00,0.5112952813794758,-5.42374014169229,5.886287625418052,-0.3661327231121336,4.604823094525612,-1.210227083818194,4.989222995653875,False,False,297.13,,,,
HON,2025-04-29T06:00:00,2025-04-29,bmo,13.64,2.21,2.51,183.74,187.06,194.55,1.80690105583976,4.004062867529146,0.3688656046188399,0.3688656046188399,0.3688656046188399,0.3688656046188399,3.849032396022656,0.3688656046188399,0.0,,,187.75,187.75,187.75,195.4,196.28,2025-04-29T10:40:00,187.06,2025-04-29T10:00:00,0.4503582395086969,-4.268167860798366,6.824861216936973,1.80690105583976,5.883313377598776,-0.8813939270429949,4.004062867529146,False,False,194.55,,,,
KHC,2025-04-29T07:00:00,2025-04-29,bmo,3.1,0.6,0.62,27.3,27.0,27.16,-1.098901098901106,0.592592592592589,-0.592592592592589,-0.592592592592589,-0.592592592592589,-0.592592592592589,-0.592592592592589,,,0.659340659340657,-0.2197802197802301,26.84,26.84,26.84,27.2,27.35,2025-04-29T12:00:00,26.75,2025-04-29T11:37:00,0.5514705882353033,-1.6544117647058765,0.1831501831501825,-2.0146520146520186,-0.512820512820511,-0.6946983546617935,1.532710280373828,False,False,27.16,,,,
NXPI,2025-04-28T16:00:00,2025-04-29,amc,1.39,2.6,2.64,189.1,177.76,178.55,-5.996827075621369,0.4444194419441993,0.0,0.0,0.0,0.0,-0.8775877587758774,,,3.120042305658388,-6.84822845055526,177.76,177.76,177.76,179.88,182.28,2025-04-29T13:51:00,174.37,2025-04-29T13:30:00,1.33422281521014,-3.063153213253278,-3.60655737704918,-7.789529349550495,-5.579058699100992,-2.046302391924504,2.397201353443834,False,False,178.55,,,,
PYPL,2025-04-29T07:00:00,2025-04-29,bmo,14.53,1.16,1.33,64.27,65.4,65.46,1.7582075618484572,0.09174311926603,0.2752293577981568,0.3669724770642091,0.3975535168195598,0.3975535168195598,0.6422018348623659,0.3822629969419067,0.0,2.007157305119045,1.6181733312587545,65.58,65.64,65.66,65.36,68.46,2025-04-29T11:01:00,61.75,2025-04-29T11:41:00,4.742962056303535,-5.523255813953487,6.519371401898244,-3.9209584565115807,1.851563715574911,-4.382120946538127,6.008097165991888,True,False,65.46,,,,
ADP,2025-04-30T06:00:00,2025-04-30,bmo,2.93,2.97,3.06,286.61,287.76,290.56,0.4012421059976789,0.9730330831248412,0.0,0.0,0.0,0.0,0.0,,,2.1073933219357244,2.1073933219357244,287.76,287.76,287.76,288.625,290.89,2025-04-30T15:55:00,281.27,2025-04-30T13:30:00,0.7847553053269785,-2.548289302728457,1.4933184466696892,-1.863158996545844,1.3781794075573115,-0.1134449448245034,3.302876239911834,False,False,290.56,,,,
BKNG,2025-04-29T16:00:00,2025-04-30,amc,41.23,0.7,0.99,193.65,187.85,194.91,-2.995094242189522,3.758317806760725,1.2030875698695764,1.2030875698695764,1.2030875698695764,1.2030875698695764,1.2030875698695764,,,1.058610895946277,-4.477149496514343,190.11,190.11,190.11,194.38,195.73,2025-04-30T14:39:00,187.47,2025-04-30T13:30:00,0.6945158966971787,-3.5548924786500624,1.0741027627162223,-3.191324554608832,0.6506584043377117,-0.4189444643130757,3.968634981597052,False,False,194.91,,,,
CSGP,2025-04-29T16:00:00,2025-04-30,amc,43.86,0.11,0.15,81.62,82.02,75.27,0.4900759617740613,-8.229700073152891,0.0,0.0,0.0,0.0,0.0,,,1.6907620681205549,-0.3553050722862161,82.02,82.02,82.02,75.46,82.02,2025-04-30T11:05:00,74.9,2025-04-30T15:38:00,8.69334746885768,-0.7421150278292932,0.4900759617740613,-8.23327615780446,-7.779955893163448,-8.229700073152891,0.4939919893190758,True,False,75.27,,,,
GEHC,2025-04-30T06:00:00,2025-04-30,bmo,10.61,0.91,1.01,67.42,69.64,70.94,3.2927914565410887,1.866743251005176,0.0,0.0,0.0,0.0,-0.7754164273406139,,,,,69.64,69.64,69.64,70.37,72.87,2025-04-30T11:19:00,66.1,2025-04-30T10:22:00,3.552650277106717,-6.067926673298296,8.083654701868891,-1.957876001186598,5.221002669830899,-2.648552216275568,7.32223903177005,False,False,70.94,,,,
MDLZ,2025-04-29T16:00:00,2025-04-30,amc,12.24,0.66,0.74,63.13,63.59,66.29,0.728655156027247,4.245950621166861,0.0,0.0,0.0,0.0,0.0,,,2.550293046095353,-0.3643275780136235,63.59,63.59,63.59,66.32,66.65,2025-04-30T13:27:00,63.59,2025-04-30T11:55:00,0.4975874547648029,-4.116405307599502,5.575795976556308,0.728655156027247,5.005544115317595,-0.5401350337584376,4.245950621166861,False,False,66.29,,,,
STX,2025-04-29T16:00:00,2025-04-30,amc,9.21,1.74,1.9,81.2,86.88,88.7,6.995073891625614,2.094843462246776,0.0,0.0,0.0,0.0,-0.0230202578268778,0.0,0.0,8.81773399014778,-0.8497536945812789,86.88,86.88,86.88,88.07,88.97,2025-04-30T15:47:00,84.38,2025-04-30T13:30:00,1.021914386283651,-4.189848983762912,9.56896551724138,3.916256157635467,9.23645320197044,-0.3034730808137542,5.119696610571234,False,False,88.7,,,,
WDC,2025-04-30T08:00:00,2025-04-30,bmo,22.73,1.11,1.36,40.68,41.68,43.3,2.458210422812201,3.88675623800383,-0.1439539347408924,-0.167946257197693,0.0479846449136456,0.0479846449136456,0.0479846449136456,0.0,-1.343570057581578,2.8269419862340106,2.310717797443451,41.62,41.61,41.7,42.94,45.5,2025-04-30T12:10:00,40.38,2025-04-30T12:00:00,5.9618071727992605,-5.961807172799238,11.84857423795478,-0.7374631268436516,6.440511307767949,-4.83516483516484,7.231302625061908,True,False,43.3,,,,
ALNY,2025-05-01T08:00:00,2025-05-01,bmo,97.29,-0.37,-0.01,259.53,268.56,261.04,3.4793665472199864,-2.8001191540065418,0.0,0.0,0.0,0.0,0.0,,,,,268.56,268.56,268.56,262.9625,268.56,2025-05-01T12:30:00,247.705,2025-05-01T13:36:00,2.128630508152307,-5.802158102391008,3.4793665472199864,-4.55631333564519,0.581820984086634,-2.8001191540065418,5.383419793706223,False,False,261.04,,,,
CTSH,2025-04-30T16:00:00,2025-05-01,amc,2.55,1.2,1.23,71.68,74.91,75.25,4.5061383928571175,0.4538779869176501,0.0,0.0,0.0,0.0,0.0,,,4.715401785714279,-3.8783482142857206,74.91,74.91,74.91,75.68,76.43,2025-05-01T13:27:00,74.19,2025-05-01T13:32:00,0.9910147991543328,-1.968816067653289,6.62667410714286,3.501674107142838,4.98046875,-1.543896375768683,1.4287639843644673,False,False,75.25,,,,
EXC,2025-05-01T06:00:00,2025-05-01,bmo,6.9,0.86,0.92,44.94,45.29,45.16,0.7788161993769416,-0.287039081474949,0.0,0.0,0.0,0.0,0.0,,,,,45.29,45.29,45.29,45.23,45.51,2025-05-01T14:28:00,44.89,2025-05-01T13:32:00,0.6190581472474088,-0.7517134645146917,1.2683578104138782,-0.1112594570538472,0.4895416110369366,-0.7690617446715065,0.6014702606371047,False,False,45.16,,,,
IDXX,2025-05-01T06:00:00,2025-05-01,bmo,4.07,2.84,2.96,433.485,445.0,469.44,2.656377960021672,5.492134831460671,0.0,0.0,0.0,0.0,0.0,,,,,445.0,445.0,445.0,469.835,481.925,2025-05-01T13:42:00,444.5,2025-05-01T12:56:00,2.5732437983547296,-5.392318579927002,11.174550445805508,2.541033715122776,8.294404650679944,-2.5906520724179094,5.610798650168736,False,False,469.44,,,,
KLAC,2025-04-30T16:00:00,2025-05-01,amc,4.03,8.08,8.41,684.69,691.35,680.12,0.9727029750689952,-1.6243581398712736,-0.1243943010052817,-0.1243943010052817,-0.1243943010052817,-0.1243943010052817,-0.1243943010052817,,,3.5680380902306075,-1.7219471585681267,690.49,690.49,690.49,679.02,697.4,2025-05-01T12:00:00,670.41,2025-05-01T14:57:00,2.706842213778682,-1.2680038879561706,1.856314536505565,-2.085615387985817,-0.6674553447545639,-2.4777745913392546,1.4483674169537997,False,False,680.12,,,,
LIN,2025-05-01T07:00:00,2025-05-01,bmo,0.67,3.92,3.95,446.87,436.12,442.13,-2.405621321637164,1.3780610841052976,0.0,0.0,0.0,0.0,0.0,,,,,436.12,436.12,436.12,439.44,443.35,2025-05-01T15:47:00,427.38,2025-05-01T13:30:00,0.889768796650281,-2.744401966138721,-0.7877011211314233,-4.361447400810081,-1.0607111687962911,-0.2751776249013238,3.4512611727268494,False,False,442.13,,,,
META,2025-04-30T16:00:00,2025-05-01,amc,23.53,5.21,6.43,539.31,581.69,573.77,7.858189167640162,-1.3615499664770048,0.2561501830872004,0.4366587013701295,0.2561501830872004,0.2561501830872004,0.0842373085320202,0.7185958156406214,0.0,8.449685709517718,-1.1014073538410107,583.18,584.23,583.18,578.34,593.15,2025-05-01T13:27:00,547.29,2025-05-01T12:27:00,2.5607773973787,-5.368814192343619,9.98312658767686,1.479668465261175,6.389646029185458,-3.2673016943437605,4.838385499460984,False,False,573.77,,,,
MSFT,2025-04-30T16:00:00,2025-05-01,amc,7.4,3.22,3.46,387.3,423.66,425.97,9.38807126258714,0.5452485483642633,0.2265967993202,0.3280932823490401,0.5853750649105427,0.5853750649105427,0.7246376811594235,0.5924562148893031,-0.0472076665250509,10.487993803253293,-0.5861089594629609,424.62,425.05,426.14,428.42,433.67,2025-05-01T13:34:00,419.29,2025-05-01T12:00:00,1.2254329863218285,-2.131086317165398,11.972631035373094,8.259746966176085,9.984508133230063,-1.7755436161136284,1.5931694054234449,False,False,425.97,,,,
QCOM,2025-04-30T16:00:00,2025-05-01,amc,1.19,2.82,2.85,143.26,136.79,132.58,-4.516264135138903,-3.077710358944352,0.1827618977995548,0.0,0.2631771328313492,0.2631771328313492,-0.0438628554718878,0.3070399883032593,0.0,1.521708781236919,-5.50048862208572,137.04,136.79,137.15,132.96,145.06,2025-05-01T12:00:00,131.78,2025-05-01T13:34:00,9.10048134777377,-0.8874849578820787,1.2564567918470049,-8.013402205779697,-7.454976964958804,-8.603336550392937,0.6070723933829125,True,False,132.58,,,,
RBLX,2025-05-01T08:00:00,2025-05-01,bmo,18.17,-0.39,-0.32,66.115,69.74,69.53,5.482870755501779,-0.3011184399196898,0.0,-1.0467450530541875,-0.4875250932033115,-0.4875250932033115,-0.8459994264410464,0.0,-1.0467450530541875,5.860999773122599,2.851092792860932,69.74,69.01,69.4,69.5907,74.0,2025-05-01T12:00:00,66.5,2025-05-01T13:34:00,6.3360477764988765,-4.441254363011149,11.92618921576043,0.582318687136052,5.165242380700308,-6.04054054054054,4.556390977443603,True,False,69.53,,,,
TRI,2025-05-01T06:00:00,2025-05-01,bmo,1.28,0.95,0.96,181.75,182.49,182.77,0.4071526822558402,0.15343306482547,0.7781248287577425,0.7781248287577425,0.7781248287577425,0.7781248287577425,0.7781248287577425,,,,,183.91,183.91,183.91,183.96,186.79,2025-05-01T13:32:00,182.43,2025-05-01T13:30:00,1.5383779082409177,-0.8317025440313097,2.7730398899587394,0.3741403026134904,0.5612104539202356,-2.1521494726698287,0.1863728553417765,False,False,182.77,,,,
