date,all_count,mega_count,ew_gap_pct,median_gap_pct,breadth_up,breadth_down,mega_gap_pct,qqq_prev_close,qqq_pre_929_close,qqq_open_930,qqq_pm_gap_pct,qqq_open_gap_pct,qqq_close_0945,qqq_close_1000,qqq_close_1100,qqq_close_1600,ew_gap_pct_vs_qqq_pm_pct,ew_gap_pct_vs_qqq_open_pct,mega_gap_pct_vs_qqq_pm_pct,mega_gap_pct_vs_qqq_open_pct,median_gap_pct_vs_qqq_pm_pct,median_gap_pct_vs_qqq_open_pct
2024-05-08,34,8,-0.677412861951077,-0.5328379205475797,0.2647058823529412,0.7352941176470589,-0.5198043377139083,437.0,435.45,,-0.3546910755148791,,,435.41,435.24,435.28,-0.32272178643619787,,-0.16511326219902922,,-0.17814684503270062,
2024-05-09,34,9,-0.18275593095978682,-0.14623142887640328,0.38235294117647056,0.6176470588235294,-0.4158471541867437,435.28,433.98,433.93,-0.29865833486489857,-0.3101451938981703,434.01,,434.43,435.42,0.11590240390511175,0.12738926293838349,-0.1171888193218451,-0.10570196028857337,0.1524269059884953,0.16391376502176702
2024-05-10,38,8,0.8157261069115155,0.6768786736262133,0.868421052631579,0.13157894736842105,0.5870625211515101,435.42,438.12,,0.6200909466721694,,438.34,,438.1,436.71,0.19563516023934613,,-0.03302842552065921,,0.05678772695404399,
2024-05-13,34,8,0.29409802574631044,0.319196144447087,0.6470588235294118,0.35294117647058826,0.24404242608165455,436.71,438.26,,0.3549266103363813,,,438.12,438.36,438.27,-0.060828584590070844,,-0.11088418425472674,,-0.035730465889294294,
2024-05-14,32,8,-0.0869993493868064,-0.043447886528824586,0.46875,0.53125,0.3918330981760143,438.27,438.37,,0.02281698496360285,,,438.49,438.49,438.94,-0.10981633435040924,,0.36901611321241146,,-0.06626487149242744,
2024-05-15,27,8,0.49955576616951186,0.5650396729983242,0.7407407407407407,0.25925925925925924,0.5322304972210284,438.94,441.16,,0.5057638857246971,,,,441.12,445.26,-0.006208119555185243,,0.026466611496331338,,0.059275787273627145,
2024-05-16,38,8,1.2510412758258767,0.8855499625241015,0.8947368421052632,0.10526315789473684,0.6806658283985578,445.26,448.83,448.77,0.8017787360194095,0.7883034631451347,,,448.78,449.08,0.44926253980646713,0.462737812680742,-0.1211129076208517,-0.10763763474657684,0.08377122650469193,0.09724649937896679
2024-05-17,32,8,-0.5335693154472448,-0.3550689654152117,0.25,0.75,-0.3782920818547364,449.08,447.09,,-0.443128173154006,,,,447.59,447.19,-0.09044114229323885,,0.0648360912992696,,0.08805920773879428,
2024-05-20,38,8,0.1691421099282991,0.13801776228592466,0.5526315789473685,0.4473684210526316,0.11974503843642931,447.19,447.49,,0.06708557883674526,,,,447.89,449.52,0.10205653109155383,,0.052659459599684044,,0.0709321834491794,
2024-05-21,35,8,-0.19946357781066035,-0.15673981191222097,0.37142857142857144,0.6285714285714286,-0.19985952065368073,449.52,449.3,449.27,-0.048941092721122015,-0.05561487809219168,,,449.78,449.49,-0.15052248508953833,-0.14384869971846867,-0.15091842793255872,-0.14424464256148906,-0.10779871919109896,-0.1011249338200293
2024-05-22,32,8,0.46546608327118005,0.29172830216256385,0.75,0.25,0.35068739623667633,449.49,450.45,,0.21357538543682608,,,,450.59,451.29,0.25189069783435397,,0.13711201079985025,,0.07815291672573776,
2024-05-23,42,9,0.791275471563673,0.36847315376506984,0.6904761904761905,0.30952380952380953,1.1426137163069825,451.29,454.7,,0.7556116909304356,,454.89,454.71,455.13,454.06,0.035663780633237385,,0.38700202537654693,,-0.3871385371653657,
2024-05-24,39,8,-1.2392036924836287,-0.906636785004844,0.15384615384615385,0.8205128205128205,-1.0696933944763884,454.06,449.56,,-0.991058450425053,,,449.64,450.03,453.56,-0.2481452420585757,,-0.07863494405133542,,0.08442166542020901,
2024-05-28,43,9,0.7662588903962475,0.3555204424254388,0.627906976744186,0.37209302325581395,0.6883246886086929,453.56,455.43,455.3,0.41229385307346433,0.38363171355499937,455.44,455.38,454.0,454.25,0.35396503732278317,0.38262717684124814,0.27603083553522856,0.3046929750536935,-0.056773410648025546,-0.028111271129560578
2024-05-29,44,8,-1.1831095974952477,-0.9272445395952233,0.11363636363636363,0.8863636363636364,-0.5159105315170831,454.25,451.5,451.52,-0.6053935057787507,-0.6009906439185531,,451.74,451.77,452.32,-0.577716091716497,-0.5821189535766946,0.08948297426166762,0.08508011240146995,-0.3218510338164726,-0.3262538956766703
2024-05-30,39,9,-0.2820357257837794,-0.6607201850016509,0.2564102564102564,0.7435897435897436,-0.5499146972508825,452.32,449.72,449.64,-0.574814290767589,-0.5925008843296831,449.55,,450.11,448.32,0.29277856498380966,0.3104651585459037,0.024899593516706564,0.042586187078800575,-0.08590589423406181,-0.0682193006719678
2024-05-31,40,8,-0.3199403725597164,-0.6692613120384883,0.3,0.7,-0.7626082751853878,448.32,445.27,445.52,-0.6803176302641045,-0.6245538900785164,445.27,445.47,444.8,439.97,0.3603772577043881,0.30461351751879995,-0.08229064492128324,-0.1380543851068714,0.011056318225616257,-0.044707421959971905
2024-06-03,44,10,2.3658786893337935,2.084997966259583,0.9772727272727273,0.022727272727272728,2.1102741728488073,439.97,448.43,448.44,1.9228583767074925,1.925131258949464,448.32,448.56,448.5,447.3,0.44302031262630104,0.4407474303843295,0.18741579614131476,0.18514291389934323,0.1621395895520905,0.15986670731011898
2024-06-04,33,8,-0.15991708075903685,-0.08440243079000931,0.36363636363636365,0.6363636363636364,-0.399147988893557,447.3,445.61,445.65,-0.3778224904985472,-0.36887994634474675,445.87,,446.21,446.63,0.21790540973951036,0.2089628655857099,-0.0213254983950098,-0.03026804254881027,0.2934200597085379,0.28447751555473744
2024-06-05,33,8,1.3854102766532435,0.8785594118013496,0.9696969696969697,0.030303030303030304,1.057419566154019,446.63,451.14,451.25,1.0097843852853616,1.0344132727313493,,451.48,451.26,455.58,0.3756258913678818,0.35099700392189415,0.04763518086865748,0.0230062934226698,-0.13122497348401208,-0.15585386092999975
2024-06-06,37,8,0.7345100498564296,0.8013842090884182,0.7297297297297297,0.2702702702702703,0.9261667674461974,455.58,459.0,,0.750691426313721,,458.57,458.73,458.92,458.26,-0.01618137645729134,,0.17547534113247643,,0.05069278277469724,
2024-06-07,27,8,0.2309066669393719,0.19159911569639476,0.5555555555555556,0.4444444444444444,0.4907763469756965,458.26,458.87,458.98,0.13311220704403937,0.15711604765853426,,,458.61,458.86,0.09779445989533253,0.07379061928083763,0.35766413993165713,0.33366029931716223,0.058486908652355396,0.0344830680378605
2024-06-10,37,9,-0.3925253854251849,-0.5098099799165756,0.24324324324324326,0.7567567567567568,-0.47682534627660783,458.86,456.81,456.76,-0.4467593601534259,-0.45765592991326987,,,457.52,459.18,0.054233974728240986,0.06513054448808497,-0.030065986123181954,-0.019169416363337966,-0.06305061976314974,-0.05215405000330575
2024-06-11,35,8,0.022961924541197654,0.30905550493953715,0.6285714285714286,0.34285714285714286,-0.0876816954295187,459.18,458.58,,-0.1306677120083699,,,458.18,458.57,459.03,0.15362963654956757,,0.042986016578851205,,0.43972321694790706,
2024-06-12,32,9,1.1534460671749007,1.129130032192116,0.875,0.125,1.4733453010557913,459.03,463.62,463.52,0.9999346447944646,0.9781495762804182,,,463.56,469.32,0.15351142238043614,0.17529649089448252,0.4734106562613267,0.4951957247753731,0.12919538739765146,0.15098045591169784
2024-06-13,46,9,0.4653150494495679,0.14687277429995538,0.5217391304347826,0.4782608695652174,2.2628206488359237,469.32,472.07,472.07,0.5859541464246165,0.5859541464246165,471.48,471.6,472.06,471.07,-0.1206390969750486,-0.1206390969750486,1.6768665024113072,1.6768665024113072,-0.43908137212466114,-0.43908137212466114
2024-06-14,44,10,0.6305838855945896,0.22762913231638704,0.6590909090909091,0.3409090909090909,0.1013277581199179,471.07,472.01,471.92,0.19954571507418972,0.18044027426922238,471.15,470.83,470.39,472.28,0.43103817052039983,0.4501436113253672,-0.09821795695427182,-0.07911251614930448,0.028083417242197317,0.04718885804716466
2024-06-17,36,9,0.7417810490151784,0.5258713792651415,0.7777777777777778,0.2222222222222222,0.7508024307465235,472.28,474.66,474.67,0.503938341661736,0.5060557296518997,474.74,474.84,474.59,475.74,0.23784270735344237,0.23572531936327867,0.24686408908478752,0.24474670109462382,0.02193303760340548,0.01981564961324178
2024-06-18,38,9,1.2712424789093681,1.0344190587104785,0.8157894736842105,0.18421052631578946,1.336698034067623,475.74,480.62,,1.0257703787783123,,480.72,,480.58,479.63,0.2454721001310558,,0.31092765528931077,,0.008648679932166115,
2024-06-20,38,9,0.7163194024663454,0.4378130090828658,0.7631578947368421,0.23684210526315788,0.8430664112675013,479.63,482.91,,0.6838604757834155,,,482.86,482.82,479.15,0.032458926682929934,,0.1592059354840858,,-0.24604746670054967,
2024-06-21,41,9,-0.7737188977624336,-0.6643669349686965,0.36585365853658536,0.6341463414634146,-1.1734473642144616,479.15,475.42,475.58,-0.7784618595429338,-0.7450693937180453,475.68,475.79,476.06,476.99,0.0047429617805001545,-0.028649504044388374,-0.3949855046715278,-0.42837797049641635,0.11409492457423731,0.08070245874934878
2024-06-24,34,9,-0.26175151815911685,0.04426715059887565,0.5,0.5,-0.6938844293154636,476.99,475.24,475.17,-0.3668840017610475,-0.381559361831485,474.64,474.55,474.95,473.5,0.10513248360193067,0.11980784367236813,-0.32700042755441605,-0.3123250674839786,0.41115115235992317,0.4258265124303606
2024-06-25,33,9,-0.38665230206612744,-0.40850824059726065,0.2727272727272727,0.7272727272727273,-0.5944233266944339,473.5,471.72,471.73,-0.37592397043294534,-0.3738120380147758,471.72,471.83,471.76,474.51,-0.010728331633182098,-0.012840264051351635,-0.21849935626148853,-0.22061128867965807,-0.03258427016431531,-0.03469620258248485
2024-06-26,30,9,0.5825899459840896,0.46544522884478523,0.7,0.3,0.6706723249457043,474.51,476.85,476.68,0.493140292090799,0.45731386061411694,,476.21,475.83,475.92,0.08944965389329063,0.1252760853699727,0.17753203285490526,0.21335846433158734,-0.027695063246013785,0.00813136823066829
2024-06-27,28,8,-0.5276107127243911,-0.35121431494255506,0.39285714285714285,0.5714285714285714,0.1877355831470015,475.92,475.16,475.23,-0.15969070432004795,-0.1449823499747871,,475.26,475.34,475.56,-0.36792000840434314,-0.382628362749604,0.34742628746704945,0.3327179331217886,-0.1915236106225071,-0.20623196496776797
2024-06-28,33,9,0.922933950973001,1.0695731893653804,0.8787878787878788,0.12121212121212122,1.0640102794679072,475.56,479.16,,0.7570022710068125,,479.36,,479.12,478.86,0.16593167996618852,,0.30700800846109466,,0.3125709183585679,
2024-07-01,41,9,-0.5847184112961086,-0.4745866503367835,0.2926829268292683,0.7073170731707317,-1.2421972936655898,478.86,474.26,474.07,-0.9606147934678289,-1.0002923610241021,,474.82,475.21,475.62,0.3758963821717203,0.41557394972799355,-0.281582500197761,-0.2419049326414877,0.48602814313104536,0.5257057106873186
2024-07-02,36,9,-0.25126487833703404,-0.02710761724044608,0.4722222222222222,0.5,0.013448116627978735,475.62,475.26,,-0.07569067743156133,,,475.34,475.5,478.39,-0.1755742009054727,,0.08913879405954006,,0.048583060191115246,
2024-07-03,34,9,1.1022840900394288,1.1575863579909584,0.8235294117647058,0.17647058823529413,1.3420645986996698,478.39,482.77,482.77,0.9155709776542231,0.9155709776542231,,482.83,482.65,485.76,0.18671311238520572,0.18671311238520572,0.42649362104544664,0.42649362104544664,0.2420153803367353,0.2420153803367353
2024-07-05,35,9,0.026870198839399936,0.27427317608337276,0.6857142857142857,0.3142857142857143,0.8068349091575241,485.76,487.16,,0.28820816864296717,,,487.08,487.28,490.84,-0.2613379698035672,,0.5186267405145569,,-0.013934992559594406,
2024-07-08,34,9,0.6438919676290923,0.4184367393512134,0.7647058823529411,0.23529411764705882,0.3439569570951385,490.84,491.53,,0.14057534023306228,,,,491.37,492.68,0.50331662739603,,0.20338161686207623,,0.2778613991181511,
2024-07-09,33,8,0.7018526939881222,0.6437601799425874,0.7272727272727273,0.2727272727272727,-0.22424292770044374,492.68,494.55,,0.37955671023788273,,,,494.6,493.77,0.3222959837502395,,-0.6037996379383265,,0.26420346970470465,
2024-07-10,30,8,0.3138474195927395,0.02143020137177487,0.5333333333333333,0.4666666666666667,0.2730676178639743,493.77,494.46,,0.13974117504100825,,494.29,,494.53,495.13,0.17410624455173124,,0.13332644282296607,,-0.11831097366923338,
2024-07-11,32,9,0.6990453736629474,0.716816791352437,0.84375,0.15625,0.7253409603107583,495.13,498.07,498.04,0.5937834508108919,0.5877244360067202,498.19,,498.13,488.45,0.10526192285205549,0.11132093765622719,0.13155750949986644,0.13761652430403815,0.12303334054154513,0.12909235534571684
2024-07-12,35,10,0.10799394287362,0.07775584664153623,0.6571428571428571,0.34285714285714286,-0.32236115934289433,488.45,487.62,487.45,-0.16992527382536649,-0.2047292455727323,487.84,,487.68,491.35,0.2779192166989865,0.31272318844635233,-0.15243588551752785,-0.11763191377016202,0.24768112046690272,0.28248509221426854
2024-07-15,45,9,0.49028060124019707,0.08323160581511502,0.5777777777777777,0.4222222222222222,0.4083131353316529,491.35,492.43,,0.21980258471556713,,492.49,492.14,492.42,494.06,0.27047801652462994,,0.1885105506160858,,-0.1365709789004521,
2024-07-16,34,9,-0.5678797785688201,-0.4430155979398165,0.17647058823529413,0.8235294117647058,-0.4947544283717872,494.06,491.79,491.74,-0.45945836538071605,-0.4695785936930763,491.51,491.92,492.4,490.74,-0.10842141318810405,-0.0983011848757438,-0.03529606299107113,-0.025175834678710873,0.016442767440899564,0.02656299575325982
2024-07-17,46,9,-1.3586682159536223,-1.3425487872780695,0.17391304347826086,0.8260869565217391,-1.6684988641619096,490.74,485.6,485.49,-1.0473978073929135,-1.069812935566694,485.7,485.7,485.82,479.56,-0.31127040856070876,-0.2888552803869282,-0.6211010567689961,-0.5986859285952155,-0.29515097988515593,-0.2727358517113754
2024-07-18,46,9,-0.00856375270441674,0.16333880605847728,0.5869565217391305,0.41304347826086957,0.7031758023294662,479.56,480.0,479.99,0.09175077154057742,0.08966552673284056,479.23,478.97,479.3,472.97,-0.10031452424499417,-0.0982292794372573,0.6114250307888888,0.6135102755966256,0.07158803451789986,0.07367327932563672
2024-07-19,44,10,-0.21770997845295303,0.3266749705550964,0.5227272727272727,0.4772727272727273,0.359165400893432,472.97,473.29,473.43,0.06765756813329471,0.0972577541916042,473.81,474.32,474.79,473.17,-0.28536754658624774,-0.31496773264455724,0.2915078327601373,0.2619076467018278,0.2590174024218017,0.22941721636349222
2024-07-22,33,9,0.056352412125183056,0.11333461801006361,0.6363636363636364,0.36363636363636365,0.14231556167319093,473.17,473.89,,0.15216518376057753,,,,475.22,474.83,-0.09581277163539448,,-0.0098496220873866,,-0.03883056575051391,
2024-07-23,37,9,0.21142586498593446,0.396462336078085,0.6486486486486487,0.35135135135135137,0.7704188444284517,474.83,477.05,477.17,0.46753574963671607,0.4928079523197848,,476.96,477.49,478.82,-0.2561098846507816,-0.28138208733385034,0.3028830947917356,0.27761089210866685,-0.07107341355863106,-0.0963456162416998
2024-07-24,44,9,-1.2132924287680267,-1.1762374282109966,0.13636363636363635,0.8636363636363636,-2.8857415692027883,478.82,471.07,471.18,-1.6185622989850046,-1.5955891566768243,471.16,,471.26,462.53,0.4052698702169779,0.38229672790879765,-1.2671792702177838,-1.290152412525964,0.44232487077400795,0.4193517284658277
2024-07-25,53,9,-1.5445588285875498,-1.2491559756921067,0.18867924528301888,0.8113207547169812,-1.3775798881486772,462.53,458.68,458.89,-0.8323784403173828,-0.7869759799364329,458.15,457.97,458.31,459.72,-0.7121803882701669,-0.7575828486511169,-0.5452014478312943,-0.5906039082122443,-0.41677753537472384,-0.4621799957556738
2024-07-26,34,9,-0.9796872910207595,0.1638112550000459,0.5882352941176471,0.4117647058823529,-0.15385804242781365,459.72,458.87,458.93,-0.18489515357174025,-0.17184373096668093,459.0,,458.49,458.94,-0.7947921374490192,-0.8078435600540785,0.0310371111439266,0.017985688538867284,0.34870640857178614,0.3356549859667268
2024-07-29,38,10,0.7020413070220449,0.6474342872881511,0.7894736842105263,0.18421052631578946,0.6681655921227292,458.94,460.48,,0.33555584608009337,,460.84,461.11,461.42,461.07,0.36648546094195156,,0.3326097460426358,,0.31187844120805774,
2024-07-30,34,9,-0.2801874349965992,-0.0870434357746308,0.4117647058823529,0.5588235294117647,-0.02168468454541994,461.07,460.34,460.29,-0.15832736894615396,-0.16917170928492098,,460.01,460.54,453.39,-0.12186006605044525,-0.11101572571167823,0.13664268440073402,0.14748702473950104,0.07128393317152315,0.08212827351029017
2024-07-31,49,9,1.5334992465909199,1.029169607151248,0.8163265306122449,0.1836734693877551,1.0354460159582723,453.39,459.56,459.66,1.3608593043516581,1.3829153708727615,459.82,459.59,460.19,466.0,0.1726399422392617,0.15058387571815834,-0.3254132883933858,-0.34746935491448916,-0.3316896972004102,-0.35374576372151356
2024-08-01,43,9,-0.32963609091478113,-0.16495050403944056,0.3953488372093023,0.6046511627906976,1.4161465455828661,466.0,468.2,,0.47210300429183505,,468.97,468.97,469.16,458.91,-0.8017390952066161,,0.9440435412910311,,-0.6370535083312756,
2024-08-02,49,9,-3.101717326159307,-2.4836202955965225,0.16326530612244897,0.8367346938775511,-3.3607431721714507,458.91,447.18,447.29,-2.5560567431522574,-2.532086901571118,447.17,447.48,448.0,445.42,-0.5456605830070496,-0.5696304245881891,-0.8046864290191933,-0.8286562706003329,0.07243644755573486,0.04846660597459529
2024-08-05,74,10,-3.9066759066017043,-3.909972576324894,0.12162162162162163,0.8783783783783784,-6.0903174346217535,445.42,426.77,426.78,-4.187059404606897,-4.184814332540087,424.42,426.06,426.26,433.43,0.2803834980051927,0.278138425938383,-1.9032580300148565,-1.9055031020816662,0.27708682828200315,0.27484175621519347
2024-08-06,44,9,0.9345575571091068,0.49655281005026586,0.7272727272727273,0.2727272727272727,-0.0724034673512983,433.43,434.3,434.1,0.20072445377570247,0.15458090118358747,432.77,433.76,435.74,439.68,0.7338331033334043,0.7799766559255193,-0.2731279211270008,-0.22698436853488577,0.2958283562745634,0.3419719088666784
2024-08-07,52,9,0.3556721047902417,0.24793038244280696,0.6730769230769231,0.3269230769230769,0.6229369464364575,439.68,441.66,441.69,0.4503275109170257,0.45715065502183183,441.19,441.18,442.04,440.74,-0.09465540612678403,-0.10147855023159014,0.17260943551943175,0.16578629141462564,-0.20239712847421876,-0.20922027257902487
2024-08-08,41,9,-2.664493313142802,-1.8756423432682579,0.0,1.0,-2.2053744535648483,440.74,431.0,,-2.2099196805372756,,430.08,430.48,430.68,441.23,-0.4545736326055265,,0.004545226972427319,,0.33427733726901776,
2024-08-09,48,9,1.7440470000934158,1.1006867784631669,0.875,0.125,1.5926054431513625,441.23,446.78,446.66,1.257847381184396,1.2306506810507045,446.24,446.3,445.67,443.37,0.48619961890901986,0.5133963190427113,0.33475806196696656,0.361954762100658,-0.15716060272122911,-0.12996390258753765
2024-08-12,38,10,0.9266709001692107,1.0041666058199339,0.8421052631578947,0.15789473684210525,1.2684149973590153,443.37,447.19,,0.8615828766041833,,,447.4,447.4,448.96,0.06508802356502741,,0.406832120754832,,0.14258372921575058,
2024-08-13,35,9,-0.12144485306768196,-0.05952380952380931,0.4,0.6,0.3813600550363814,448.96,449.78,449.98,0.1826443335709138,0.2271917320028516,449.78,449.49,447.68,455.16,-0.30408918663859574,-0.3486365850705335,0.19871572146546757,0.15416832303352979,-0.24216814309472312,-0.2867155415266609
2024-08-14,38,9,0.7466642669994329,0.5243015393752826,0.7894736842105263,0.21052631578947367,0.6593737731368732,455.16,457.97,,0.6173653220845399,,458.15,,458.56,460.47,0.12929894491489302,,0.04200845105233331,,-0.0930637827092573,
2024-08-15,29,9,0.17579787316214543,-0.20947630922693028,0.4482758620689655,0.5517241379310345,-0.24087561008864963,460.47,459.83,459.94,-0.13898842487024554,-0.115099789345674,459.87,460.09,458.69,468.71,0.314786298032391,0.29089766250781945,-0.10188718521840409,-0.12577582074297564,-0.07048788435668474,-0.09437651988125628
2024-08-16,47,9,0.4311626015226162,0.49070631970260514,0.7446808510638298,0.2553191489361702,0.707678226450222,468.71,471.47,471.36,0.588850248554551,0.565381579228097,471.25,,470.57,470.0,-0.15768764703193483,-0.13421897770548075,0.11882797789567101,0.1422966472221251,-0.0981439288519459,-0.07467525952549181
2024-08-19,35,9,-0.015189823918421639,-0.12665098606839953,0.42857142857142855,0.5714285714285714,-0.43658711402552547,470.0,469.92,469.96,-0.017021276595741153,-0.008510638297876127,,470.22,470.19,471.16,0.0018314526773195137,-0.0066791856205455115,-0.4195658374297843,-0.42807647572764934,-0.10962970947265838,-0.1181403477705234
2024-08-20,39,9,1.6961396628936838,1.4736722779572498,0.8974358974358975,0.10256410256410256,1.7040181545887008,471.16,477.69,477.64,1.385941081585873,1.3753289752949982,477.57,477.23,477.4,476.69,0.31019858130781075,0.3208106875986856,0.3180770730028277,0.32868917929370256,0.08773119637137672,0.09834330266225155
2024-08-21,29,9,-0.2707605570953895,-0.22511486539267267,0.3103448275862069,0.6896551724137931,-0.37713143854409825,476.69,475.67,,-0.21397553965889493,,475.84,475.45,476.64,475.84,-0.056785017436494556,,-0.16315589888520332,,-0.011139325733777738,
2024-08-22,40,9,0.855193041924504,0.7948910944267862,0.9,0.1,0.7525475247813921,475.84,478.56,,0.5716207128446671,,478.47,,479.51,473.42,0.28357232907983687,,0.180926811936725,,0.2232703815821191,
2024-08-23,37,9,0.4709283366627705,0.03269042170643832,0.5135135135135135,0.4864864864864865,-0.2706191477034412,473.42,473.56,,0.02957205018798703,,,,474.47,472.98,0.4413562864747835,,-0.30019119789142823,,0.0031183715184512906,
2024-08-26,38,9,1.0464786067014755,0.8758484345977036,0.9473684210526315,0.05263157894736842,1.076254816334236,472.98,476.82,,0.8118736521628866,,476.74,,476.02,469.94,0.23460495453858887,,0.2643811641713494,,0.06397478243481691,
2024-08-27,34,9,0.17254854801880432,0.2569137698896218,0.6764705882352942,0.3235294117647059,0.6068951304065361,469.94,472.13,,0.4660169383325474,,,,470.64,471.23,-0.2934683903137431,,0.14087819207398866,,-0.20910316844292565,
2024-08-28,41,9,0.3340151692631555,0.33980582524273384,0.7073170731707317,0.2682926829268293,0.33441846544688525,471.23,473.21,,0.4201769836385649,,472.79,,472.74,467.06,-0.08616181437540943,,-0.08575851819167968,,-0.08037115839583109,
2024-08-29,49,9,0.29569323760263805,0.3863075437278596,0.7142857142857143,0.2857142857142857,0.17124141012659788,467.06,467.96,468.04,0.19269472872864846,0.20982314906008437,468.55,468.76,467.45,472.41,0.10299850887398959,0.08587008854255368,-0.021453318602050575,-0.03858173893348649,0.19361281499921112,0.1764843946677752
2024-08-30,35,9,-0.13422973886697775,-0.4648132059078991,0.3142857142857143,0.6857142857142857,-0.8994891094050865,472.41,469.69,469.58,-0.5757710463368704,-0.5990559048284383,469.69,469.91,470.22,467.42,0.4415413074698926,0.46482616596146054,-0.32371806306821616,-0.30043320457664824,0.11095784042897128,0.1342426989205392
2024-09-03,46,10,0.49484377331926116,0.5069297037070042,0.7391304347826086,0.2608695652173913,0.5254964926928041,467.42,468.9,468.67,0.31663172307558884,0.26742544178683936,468.88,468.57,469.3,461.26,0.17821205024367232,0.2274183315324218,0.20886476961721523,0.2580710509059647,0.19029798063141534,0.23950426192016483
2024-09-04,42,9,-1.7655338008350374,-1.3000797908633288,0.14285714285714285,0.8571428571428571,-1.5049806799406213,461.26,455.13,455.08,-1.3289684776481847,-1.3398083510384629,455.79,455.56,454.04,457.49,-0.4365653231868527,-0.42572544979657456,-0.17601220229243664,-0.1651723289021585,0.0288886867848559,0.03972856017513404
2024-09-05,40,9,-0.380391052083889,-0.24312546480202424,0.375,0.6,-0.25846343713398223,457.49,455.18,,-0.5049290694878583,,455.77,455.82,456.18,454.38,0.1245380174039693,,0.24646563235387609,,0.2618036046858341,
2024-09-06,41,9,-0.780001118744518,-0.4708870652598729,0.2682926829268293,0.7073170731707317,-1.5384695689468109,454.38,451.37,451.44,-0.662441128570801,-0.6470355209296175,451.24,,451.68,444.77,-0.1175599901737171,-0.13296559781490058,-0.8760284403760099,-0.8914340480171934,0.19155406331092806,0.17614845566974457
2024-09-09,49,9,1.1511800090533115,0.7609499471651349,0.8367346938775511,0.16326530612244897,0.6912212141663154,444.77,448.89,448.74,0.9263214695235833,0.8925961733030618,448.48,,448.45,449.01,0.22485853952972823,0.2585838357502497,-0.23510025535726786,-0.2013749591367464,-0.16537152235844843,-0.13164622613792698
2024-09-10,38,9,0.12432892098452301,0.04603131523296389,0.5263157894736842,0.47368421052631576,-0.12208410011898849,449.01,448.5,,-0.1135832164094297,,449.12,,449.79,448.78,0.23791213739395273,,-0.008500883709558787,,0.1596145316423936,
2024-09-11,36,10,1.2567461914954654,1.2902980134590125,0.9722222222222222,0.027777777777777776,0.9532956468931643,448.78,452.66,452.75,0.8645661571371477,0.8846205267614593,452.79,453.32,453.28,453.03,0.3921800343583177,0.3721256647340061,0.08872948975601658,0.06867512013170496,0.42573185632186483,0.4056774866975532
2024-09-12,36,10,3.0209078892798225,2.7141569030013635,0.9722222222222222,0.027777777777777776,3.3501207825939616,453.03,465.78,465.88,2.8143831534335417,2.836456746793825,465.47,465.15,464.99,464.4,0.20652473584628073,0.18445114248599737,0.5357376291604199,0.5136640358001365,-0.10022625043217825,-0.12229984379246162
2024-09-13,40,9,0.8744115851210734,1.0776173718104465,0.85,0.15,1.524343205699462,464.4,469.38,,1.0723514211886442,,,469.19,469.54,471.45,-0.19793983606757082,,0.4519917845108177,,0.00526595062180224,
2024-09-16,36,9,0.03186060455086824,0.22503968633015292,0.5833333333333334,0.4166666666666667,0.04827883902922424,471.45,470.94,,-0.10817690104995004,,470.79,470.73,470.09,467.24,0.1400375056008183,,0.1564557400791743,,0.33321658738010296,
2024-09-17,34,9,1.165595171037104,0.7715589843729886,0.8823529411764706,0.11764705882352941,0.9529625873841047,467.24,471.13,471.06,0.832548583169257,0.8175669891276494,,471.34,470.83,471.38,0.333046587867847,0.3480281819094546,0.12041400421484771,0.1353955982564553,-0.06098959879626831,-0.046008004754660714
2024-09-18,30,9,-0.8313673754606703,-0.6795763291456258,0.23333333333333334,0.7666666666666667,-0.46986448265549224,471.38,469.49,,-0.400950400950395,,,469.81,470.03,467.29,-0.4304169745102753,,-0.06891408170509722,,-0.2786259281952308,
2024-09-19,56,9,1.8458139705327272,1.9571382341533883,0.8928571428571429,0.10714285714285714,2.4859047339320433,467.29,476.19,476.18,1.9045988572406802,1.9024588585246915,,476.51,476.77,479.42,-0.05878488670795301,-0.05664488799196432,0.581305876691363,0.5834458754073517,0.05253937691270805,0.054679375628696736
2024-09-20,36,9,-0.5708550162118742,-0.4041860053023594,0.3055555555555556,0.6666666666666666,-0.414193104299042,479.42,477.88,477.67,-0.3212214759501064,-0.3650244044887563,477.45,,477.09,476.51,-0.24963354026176776,-0.2058306117231179,-0.09297162834893558,-0.04916869981028571,-0.08296452935225296,-0.03916160081360309
2024-09-23,42,9,0.8462135406895829,0.6106000293834679,0.7857142857142857,0.21428571428571427,0.4528522548548853,476.51,478.74,,0.4679859814064713,,478.99,479.36,478.89,479.72,0.3782275592831116,,-0.015133726551586013,,0.14261404797699662,
2024-09-24,46,10,0.6161051581054567,0.5027124479626832,0.6956521739130435,0.30434782608695654,0.2833485455954865,479.72,480.87,,0.23972317185023684,,480.71,,480.07,482.03,0.3763819862552199,,0.04362537374524966,,0.2629892761124464,
2024-09-25,38,9,-0.2884373166501559,-0.39216834435690795,0.2631578947368421,0.7368421052631579,-0.5212260021727909,482.03,479.58,479.59,-0.5082671203037181,-0.5061925606290041,,480.2,480.66,482.29,0.21982980365356225,0.2177552439788482,-0.012958881869072791,-0.01503344154378683,0.11609877594681017,0.11402421627209613
