symbol,event_time_et,reaction_date,timing,surprise_pct,eps_estimate,reported_eps,prev_close,open_px,close_px,gap_pct,open_to_close_pct,confirm5_close_from_open_pct,confirm15_close_from_open_pct,confirm30_close_from_open_pct,open_to_30m_pct,open_to_60m_pct,first30_high_from_open_pct,first30_low_from_open_pct,afterhours_high_from_prev_close_pct,afterhours_low_from_prev_close_pct,entry5_close,entry15_close,entry30_close
TSLA,2024-10-23T16:00:00,2024-10-24,amc,24.76,0.5,0.62,215.62,236.51,253.92,9.688340599202295,7.361210942454854,0.13530083294577278,0.1268445308866495,0.10147562470932403,0.10147562470932403,0.6934167688469994,0.29174242103928716,-0.13107268191620003,11.469251460903429,-1.6278638345236907,236.83,236.81,236.75
DXCM,2024-10-24T16:00:00,2024-10-25,amc,3.53,0.43,0.45,74.275,70.4,75.2375,-5.217098619993266,6.8714488636363535,-0.26988636363638463,-0.26988636363638463,-0.4119318181818321,-0.4119318181818321,-1.2642045454545503,0.0,-0.42613636363637575,5.351598788286749,-19.097946819252776,70.21,70.21,70.11
WDC,2024-10-24T16:00:00,2024-10-25,amc,3.95,1.71,1.78,45.21,50.59,48.56,11.90002211900023,-4.012650721486466,-0.3360347894840965,-0.43486855109706735,-0.9685708638070833,-0.9685708638070833,-0.6127693220003949,0.09883376161297086,-0.7709033405811416,12.01061712010616,-2.477328024773273,50.42,50.37,50.1
CDNS,2024-10-28T16:00:00,2024-10-29,amc,13.73,1.44,1.64,253.03,269.0,284.67,6.311504564676129,5.825278810408929,0.0,0.3717472118959009,-0.516728624535312,-0.516728624535312,-0.516728624535312,0.3717472118959009,0.0,9.868355530964724,-0.4821562660554113,269.0,270.0,267.61
PYPL,2024-10-29T07:00:00,2024-10-29,bmo,12.16,1.07,1.2,82.63,84.46,80.47,2.2146920004840753,-4.724129765569495,0.10655931802037166,0.10655931802037166,0.1539190149183245,0.1539190149183245,0.023679848448976415,0.29599810561211637,-0.07103954534689594,3.5217233450320906,2.1299770059300505,84.55,84.55,84.59
ADP,2024-10-30T06:00:00,2024-10-30,bmo,5.32,2.21,2.33,278.92,279.66,280.79,0.2653090491897325,0.4040620753772428,1.7843095187012548,1.7843095187012548,1.7843095187012548,1.7843095187012548,1.7843095187012548,,,1.0217983651225948,1.0217983651225948,284.65,284.65,284.65
AMD,2024-10-29T16:00:00,2024-10-30,amc,0.46,0.92,0.92,164.08,152.34,150.315,-7.155046318868852,-1.3292634895628264,-0.013128528291983521,-0.24944203754758698,-0.48575554680321265,-0.48575554680321265,0.25600630169357874,0.07220690560587606,-0.5448339241171163,3.181374939054127,-7.904680643588491,152.32,151.96,151.6
EA,2024-10-29T16:00:00,2024-10-30,amc,6.53,2.02,2.15,144.49,145.37,148.59,0.6090386877984688,2.2150374905413717,0.0,0.0,0.0,0.0,0.0,,,3.072877015710418,-0.09689251851340286,145.37,145.37,145.37
EXC,2024-10-30T06:00:00,2024-10-30,bmo,5.9,0.67,0.71,37.48,37.53,37.85,0.13340448239060887,0.8526512123634422,0.0,0.0,0.0,0.0,0.0,,,,,37.53,37.53,37.53
GEHC,2024-10-30T06:00:00,2024-10-30,bmo,8.3,1.05,1.14,85.98,86.75,86.41,0.8955571063037793,-0.3919308357348772,0.0,0.0,0.0,0.0,-1.1296829971181643,,,-2.5587345894394042,-2.5587345894394042,86.75,86.75,86.75
GOOG,2024-10-29T16:00:00,2024-10-30,amc,14.74,1.85,2.12,169.51,179.95,179.7,6.1589286767742335,-0.13892747985551068,-0.061128091136419815,-0.22228396776881043,0.2722978605168125,0.2722978605168125,0.07224228952487088,0.42233953876078534,-0.22228396776881043,7.108725148958772,-0.32446463335495945,179.84,179.55,180.44
GOOGL,2024-10-29T16:00:00,2024-10-30,amc,14.83,1.85,2.12,167.81,178.15,177.81,6.161730528573983,-0.19085040696042999,-0.04490597810834496,-0.2133033960145969,0.2750491159135393,0.2750491159135393,0.09542520348020389,0.5051922537187892,-0.24136963233231112,7.234372206662298,-0.2741195399559082,178.07,177.77,178.64
KHC,2024-10-30T07:00:00,2024-10-30,bmo,-132.0,0.75,-0.24,31.92,31.91,30.9,-0.03132832080201542,-3.165151989971804,0.0,0.0,0.0,0.0,-0.2820432466311473,,,-0.09398496240602405,-0.09398496240602405,31.91,31.91,31.91
MDLZ,2024-10-29T16:00:00,2024-10-30,amc,16.57,0.85,0.99,66.11,66.33,66.64,0.33277870216306127,0.46736016885271514,0.0,0.0,0.0,0.0,-0.3165988240614981,0.0,0.0,5.279080320677654,-1.210104371502041,66.33,66.33,66.33
VRSK,2024-10-30T07:00:00,2024-10-30,bmo,4.21,1.6,1.67,262.45,266.44,267.94,1.5202895789674153,0.5629785317519787,0.07506380423358827,0.07506380423358827,0.07506380423358827,0.07506380423358827,0.07506380423358827,,,,,266.64,266.64,266.64
ALNY,2024-10-31T08:00:00,2024-10-31,bmo,-26.71,-0.39,-0.5,286.57,278.0,267.74,-2.9905433227483624,-3.6906474820143864,0.0,0.0,0.0,0.0,0.0,,,,,278.0,278.0,278.0
AMGN,2024-10-30T16:00:00,2024-10-31,amc,9.29,5.11,5.58,301.51,301.52,306.77,0.0033166395807748827,1.7411780313080438,0.0,0.0,0.0,0.0,0.0,,,1.5720871612881826,-1.8938012006235239,301.52,301.52,301.52
BKNG,2024-10-30T16:00:00,2024-10-31,amc,8.42,3.1,3.36,176.7,187.26,186.0,5.976230899830215,-0.6728612624158914,0.0,0.0,0.0,0.0,0.0,,,6.536502546689316,-0.6904357668364502,187.26,187.26,187.26
CMCSA,2024-10-31T07:00:00,2024-10-31,bmo,5.27,1.06,1.12,37.33,37.63,38.35,0.8036431824270052,1.913366994419352,0.0797236247674471,0.0797236247674471,0.0797236247674471,0.0797236247674471,0.0797236247674471,,,,,37.66,37.66,37.66
CTSH,2024-10-30T16:00:00,2024-10-31,amc,9.03,1.15,1.25,72.72,74.12,74.54,1.9251925192519392,0.5666486778197477,0.0,0.0,0.0,0.0,0.0,,,3.2728272827282634,-1.5126512651265078,74.12,74.12,74.12
DASH,2024-10-30T16:00:00,2024-10-31,amc,76.88,0.21,0.38,155.715,157.0,156.795,0.8252255723597557,-0.1305732484076505,0.0,1.273885350318471,1.273885350318471,1.273885350318471,1.331210191082799,0.0,0.0,0.5555020389814702,-5.339883762001085,157.0,159.0,159.0
IDXX,2024-10-31T06:00:00,2024-10-31,bmo,4.26,2.69,2.8,454.61,449.0,410.475,-1.2340247684828776,-8.580178173719366,0.0,0.0,0.0,0.0,0.0,,,,,449.0,449.0,449.0
INSM,2024-10-31T07:00:00,2024-10-31,bmo,-4.89,-1.21,-1.27,71.15,67.56,68.01,-5.045678144764587,0.6660746003552376,-0.82889283599763,-0.82889283599763,-0.82889283599763,-0.82889283599763,-0.82889283599763,,,,,67.0,67.0,67.0
KLAC,2024-10-30T16:00:00,2024-10-31,amc,4.03,7.05,7.33,676.49,681.88,651.35,0.79675974515514,-4.477327388983399,0.0,0.0,0.0,0.0,0.7948612659118837,,,5.101331874824466,-0.4094665109609874,681.88,681.88,681.88
META,2024-10-30T16:00:00,2024-10-31,amc,13.86,5.3,6.03,597.2,568.27,564.44,-4.844273275284672,-0.6739753990180564,-0.056311260492358794,-0.211167226846376,-0.17773241592904387,-0.17773241592904387,-0.17773241592904387,0.042233445369288525,-0.30443275203688724,0.02846617548559749,-7.536838580040184,567.95,567.07,567.26
MPWR,2024-10-30T16:00:00,2024-10-31,amc,2.27,3.97,4.06,909.15,815.64,743.94,-10.28543144695595,-8.790642930704717,0.0,0.0,0.0,0.0,0.0,,,1.10322829016114,-13.029753066050699,815.64,815.64,815.64
MSFT,2024-10-30T16:00:00,2024-10-31,amc,6.13,3.11,3.3,431.51,413.06,403.85,-4.275683066441105,-2.2297002856727755,-0.21062315402120557,-0.4236672638357586,-0.5713455672299417,-0.5713455672299417,-0.5495569650898147,0.0024209557933474457,-0.6076599041301534,1.923478019049396,-6.1342726703900174,412.19,411.31,410.7
MSTR,2024-10-30T16:00:00,2024-10-31,amc,-1298.37,-0.12,-1.72,252.9,258.29,243.16,2.131277184657976,-5.857756785009105,-1.2118161756165646,-0.19358085872468456,-0.4103914204963477,-0.4103914204963477,-2.5049363118974877,0.08904719501334757,-1.3279646908513687,2.495057334914974,-14.310003954132068,255.16,257.79,257.23
RBLX,2024-10-31T08:00:00,2024-10-31,bmo,4.3,-0.39,-0.37,43.315,43.6,50.99,0.6579706799030527,16.94954128440367,0.0,0.0,0.32110091743118296,0.32110091743118296,-1.6055045871559703,0.32110091743118296,0.0,3.8901073531109276,0.26549694101352106,43.6,43.6,43.74
REGN,2024-10-31T06:00:00,2024-10-31,bmo,6.54,11.7,12.46,926.82,913.83,827.02,-1.4015666472454225,-9.499578696256417,0.0,0.0,0.0,0.0,0.0,,,,,913.83,913.83,913.83
SBUX,2024-10-30T16:00:00,2024-10-31,amc,-10.61,0.89,0.8,94.27,94.24,92.67,-0.031823485732473955,-1.6659592529711276,0.0,0.0,0.0,0.0,0.0,,,0.14850960008485625,-2.7368197729924715,94.24,94.24,94.24
XEL,2024-10-31T06:00:00,2024-10-31,bmo,-0.95,1.26,1.25,60.0,61.05,64.21,1.749999999999985,5.176085176085166,0.0,0.0,0.0,0.0,0.0,,,,,61.05,61.05,61.05
AAPL,2024-10-31T16:00:00,2024-11-01,amc,2.28,1.6,1.64,225.43,222.14,220.55,-1.4594330834405422,-0.7157648329881972,-0.03151165931394306,-0.06302331862788613,-0.18006662465110956,-0.18006662465110956,-0.022508328081383144,0.03151165931396527,-0.18456829026739507,1.3086102115956066,-3.047509204631149,222.07,222.0,221.74
AMZN,2024-10-31T16:00:00,2024-11-01,amc,25.22,1.14,1.43,186.0016,198.05,199.4257,6.477578687495167,0.6946225700580566,-0.12623074981065185,-0.050492299924276285,-0.09088613986367733,-0.09088613986367733,0.060590759909096015,0.07573844988637557,-0.15147689977279555,6.923811408073899,-0.9685938185478027,197.8,197.95,197.87
CHTR,2024-11-01T07:00:00,2024-11-01,bmo,3.91,8.49,8.82,331.81,332.99,369.765,0.35562520719689683,11.043875191447183,0.0030030931859714727,0.0030030931859714727,0.0030030931859714727,0.0030030931859714727,0.0030030931859714727,,,,,333.0,333.0,333.0
INTC,2024-10-31T16:00:00,2024-11-01,amc,-1422.64,-0.25,-3.88,21.66,22.81,23.2088,5.309325946445043,1.7483559842174534,-0.3945637878123631,-0.3507233669443166,-0.2630425252082347,-0.2630425252082347,0.0,0.13152126260411734,-0.7891275756247262,14.727608494921519,-4.709141274238227,22.72,22.73,22.75
TEAM,2024-10-31T16:00:00,2024-11-01,amc,19.01,0.65,0.77,189.77,226.45,221.235,19.328661010697147,-2.30293663060277,0.0,0.0,0.0,0.0,0.21638330757340896,,,19.618485535121465,-0.7219265426569033,226.45,226.45,226.45
CEG,2024-11-04T06:00:00,2024-11-04,bmo,2.3,2.68,2.74,259.04,233.01,227.07,-10.048641136504022,-2.549246813441486,-0.2703746620316694,0.9055405347410117,1.9183726020342462,1.9183726020342462,2.128664005836667,1.9183726020342462,-0.2703746620316694,-6.666924027177268,-11.268529956763441,232.38,235.12,237.48
MAR,2024-11-04T07:00:00,2024-11-04,bmo,-2.05,2.31,2.26,258.68,259.98,251.5,0.5025514148755184,-3.2617893684129595,0.0,0.0,0.0,0.0,-1.3770290022309561,,,,,259.98,259.98,259.98
FANG,2024-11-04T16:00:00,2024-11-05,amc,-13.86,3.92,3.38,173.53,169.1,168.85,-2.552872702126441,-0.14784151389710676,0.0,0.0,0.0,0.0,0.0,,,0.4149138477496761,-4.938627326687028,169.1,169.1,169.1
NXPI,2024-11-04T16:00:00,2024-11-05,amc,0.71,3.43,3.45,232.76,218.28,215.6,-6.221000171850832,-1.2277808319589578,0.0,0.0,0.0,0.0,0.0,,,0.30503522942086914,-7.690324798075265,218.28,218.28,218.28
PLTR,2024-11-04T16:00:00,2024-11-05,amc,10.06,0.09,0.1,41.993,46.55,50.51,10.851808634772443,8.506981740064457,-0.21482277121374072,0.3222341568206444,0.3222341568206444,0.3222341568206444,0.236305048335117,0.4726100966702562,-0.3222341568206222,13.757054747219776,-2.1027314076155657,46.45,46.7,46.7
TRI,2024-11-05T06:00:00,2024-11-05,bmo,-9.48,0.74,0.67,161.32,169.2,166.91,4.884701214976439,-1.3534278959810853,0.0,0.0,0.0,0.0,0.0,,,,,169.2,169.2,169.2
VRTX,2024-11-04T16:00:00,2024-11-05,amc,5.96,4.13,4.38,472.8088,480.9566,487.95,1.723275878113939,1.45406051190482,0.0022039410624508093,0.0022039410624508093,0.0022039410624508093,0.0022039410624508093,0.0022039410624508093,,,1.732455064288141,-0.854214219363103,480.9672,480.9672,480.9672
AEP,2024-11-06T06:00:00,2024-11-06,bmo,3.05,1.8,1.85,94.2,96.75,92.17,2.7070063694267565,-4.733850129198968,0.0,0.0,0.0,0.0,0.0,,,,,96.75,96.75,96.75
MCHP,2024-11-05T16:00:00,2024-11-06,amc,5.96,0.43,0.46,70.66,70.11,70.56,-0.778375318426261,0.6418485237484006,0.0,0.07131650263869638,0.07131650263869638,0.07131650263869638,0.07131650263869638,0.0,0.0,2.7879988678177092,-5.179733937163878,70.11,70.16,70.16
APP,2024-11-06T16:00:00,2024-11-07,amc,19.64,1.23,1.47,169.72,215.01,245.82,26.685128446853646,14.329566066694577,-0.4836984326310412,-0.4836984326310412,-0.3720757174084821,-0.3720757174084821,-0.06511325054647799,0.0,-0.49765127203386106,29.036059391939673,-1.620315814282347,213.97,213.97,214.21
ARM,2024-11-06T16:00:00,2024-11-07,amc,17.12,0.26,0.3,141.4,135.3,152.1171,-4.3140028288543135,12.429490022172928,-0.20694752402069527,-0.05173688100519325,0.2660753880265876,0.2660753880265876,0.34737620103473255,0.5173688100517326,-0.22172949002218223,5.916760961810463,-4.68882602545968,135.02,135.23,135.66
DDOG,2024-11-07T07:00:00,2024-11-07,bmo,16.43,0.4,0.46,127.8513,131.98,131.34,3.2292984115140033,-0.48492195787239734,-0.13638430065159302,-0.13638430065159302,-0.3712683739960476,-0.3712683739960476,-0.36369146840429245,0.00757690559176627,-0.1439612062433704,4.652827151542471,3.2449415844813423,131.8,131.8,131.49
GILD,2024-11-06T16:00:00,2024-11-07,amc,30.48,1.55,2.02,87.44,89.33,92.89,2.161482159194872,3.9852233292287043,0.0,0.0,0.0,0.0,0.0,,,6.084172003659671,-0.7204940530649573,89.33,89.33,89.33
MELI,2024-11-06T16:00:00,2024-11-07,amc,-21.18,9.93,7.83,2100.0,1940.99,1812.0,-7.571904761904758,-6.64557777216781,0.0,0.0,0.0,0.0,0.0,,,1.055000000000006,-14.28571428571429,1940.99,1940.99,1940.99
QCOM,2024-11-06T16:00:00,2024-11-07,amc,4.74,2.57,2.69,164.61,178.66,168.63,8.535325921875936,-5.6140154483376286,0.24627784618829196,0.3134445315123635,1.0354863987462215,1.0354863987462215,1.1250419791783317,1.091458636516296,0.0,13.935969868173249,-0.16402405686167798,179.1,179.22,180.51
TTWO,2024-11-06T16:00:00,2024-11-07,amc,38.41,0.41,0.57,166.47,172.03,175.42,3.339941130534041,1.9705865256059996,-0.01743881881067777,-0.01743881881067777,-0.01743881881067777,-0.01743881881067777,-0.01743881881067777,,,5.093169940529818,-3.8865861716825822,172.0,172.0,172.0
WBD,2024-11-07T07:00:00,2024-11-07,bmo,173.29,-0.07,0.05,8.425,8.41,9.62,-0.17804154302670794,14.387633769322218,0.0,0.0,-0.7134363852556502,-0.7134363852556502,-1.3079667063020106,0.0,-0.7134363852556502,-0.05934718100890635,-1.4836795252225476,8.41,8.41,8.35
ABNB,2024-11-07T16:00:00,2024-11-08,amc,-0.23,2.13,2.13,144.635,140.0,134.04,-3.2046185224876345,-4.25714285714286,-0.028571428571422253,0.0,0.05714285714286671,0.05714285714286671,-0.07142857142856673,0.13571428571428346,-0.11428571428571122,15.61157396204238,-4.552839907352979,139.96,140.0,140.08
AXON,2024-11-07T16:00:00,2024-11-08,amc,21.03,1.2,1.45,466.71,536.15,547.3,14.878618414004418,2.0796418912617742,0.0,0.0,0.0,0.0,0.0,,,15.70354181397442,-0.3792504981680267,536.15,536.15,536.15
FTNT,2024-11-07T16:00:00,2024-11-08,amc,21.52,0.52,0.63,82.53,80.36,90.6605,-2.6293469041560713,12.817944250871083,-0.8213041314086622,-0.8213041314086622,-0.8213041314086622,-0.8213041314086622,-0.8835241413638562,,,7.694171816309203,-9.487459105779717,79.7,79.7,79.7
MNST,2024-11-07T16:00:00,2024-11-08,amc,-10.65,0.43,0.38,54.82,51.03,54.115,-6.913535206129151,6.0454634528708695,0.0,-0.039192631785234244,-0.039192631785234244,-0.039192631785234244,0.8034489515970966,0.0,0.0,0.9576796789492859,-9.084275811747533,51.03,51.01,51.01
SHOP,2024-11-12T07:00:00,2024-11-12,bmo,254.9,0.18,0.64,90.8621,90.28,111.16,-0.6406411474090934,23.128046078865736,-0.011076650420915879,-0.7310589277802371,-2.5254762959680987,-2.5254762959680987,-2.747009304386361,0.0996898537882096,-4.164820558263182,0.15176844911135579,-1.0698630121909969,90.27,89.62,88.0
CSCO,2024-11-13T16:00:00,2024-11-14,amc,4.47,0.87,0.91,56.39,55.2,55.67,-2.110303245256251,0.8514492753623149,-0.1630434782608714,-1.8115942028985477,-1.594202898550734,-1.594202898550734,-0.7608695652173925,0.0,-2.4275362318840643,6.047171484305713,-3.28072353254123,55.11,54.2,54.32
AMAT,2024-11-14T16:00:00,2024-11-15,amc,5.71,2.19,2.32,183.5,170.67,167.94,-6.991825613079028,-1.5995781332395764,0.1640592957168785,0.28710376750453737,-1.2656002812445055,-1.2656002812445055,-0.5214741899572162,0.28710376750453737,-1.2773188023671334,2.0108991825612987,-7.155313351498638,170.95,171.16,168.51
WMT,2024-11-19T06:00:00,2024-11-19,bmo,6.85,0.53,0.57,83.43,83.71,86.47,0.33561069159773194,3.297097121013026,0.10751403655477887,0.2747580934177485,0.657030223390298,0.657030223390298,0.7287062477601136,0.657030223390298,0.0,1.174637420592095,0.07191657677092511,83.8,83.94,84.26
NVDA,2024-11-20T16:00:00,2024-11-21,amc,8.52,0.75,0.81,146.09,140.41,144.57,-3.8880142377986204,2.9627519407449565,-0.007121999857551131,0.5127839897443254,0.5483939890321254,0.5483939890321254,0.5199059896018765,0.7264439854711258,-0.09970799800582686,0.3011842015196109,-5.626668492025466,140.4,141.13,141.18
PANW,2024-11-20T16:00:00,2024-11-21,amc,5.76,0.74,0.78,193.16,185.42,196.18,-4.007040795195693,5.803041743069803,0.0,0.8521195124582048,0.8521195124582048,0.8521195124582048,1.1217775860209223,0.31819652680400434,0.0,5.353075170842825,-6.554151998343338,185.42,187.0,187.0
PDD,2024-11-21T06:00:00,2024-11-21,bmo,-5.47,19.67,18.59,114.18,116.08,104.805,1.6640392362935685,-9.71312887663679,-1.274982770503108,-1.0940730530668463,-1.1802205375603059,-1.1802205375603059,-1.619572708476913,0.060303239145431675,-1.6109579600275703,3.958661762129956,1.4538448064459697,114.6,114.81,114.71
CPRT,2024-11-21T16:00:00,2024-11-22,amc,0.94,0.37,0.37,56.28,58.74,62.09,4.371002132196167,5.703098399727624,0.08512087163772275,0.08512087163772275,0.08512087163772275,0.08512087163772275,-1.2597889002383456,,,2.967306325515273,-0.7155294953802516,58.79,58.79,58.79
INTU,2024-11-21T16:00:00,2024-11-22,amc,6.02,2.36,2.5,666.69,634.64,639.59,-4.807331743388987,0.7799697466280175,0.0,0.0,0.0,0.0,0.0015756964578228505,,,1.0649627263045636,-10.417135400261001,634.64,634.64,634.64
ROST,2024-11-21T16:00:00,2024-11-22,amc,5.57,1.4,1.48,139.06,150.65,143.99,8.33453185675248,-4.4208430136077,-0.006637902422845787,0.0,0.0,0.0,0.02655160969133874,0.0,-0.006637902422845787,9.384438371925796,-1.582050913274835,150.64,150.65,150.65
ADI,2024-11-26T07:00:00,2024-11-26,bmo,1.88,1.64,1.67,215.33,221.06,216.16,2.6610319045186515,-2.216592780240656,0.0,0.0,0.0,0.0,0.0,,,,,221.06,221.06,221.06
ADSK,2024-11-26T16:00:00,2024-11-27,amc,2.42,2.12,2.17,319.07,294.79,294.68,-7.609615444886697,-0.037314698599011376,0.0,0.0,0.0,0.0,-0.10176735981546337,,,1.231704641614706,-11.549189832952012,294.79,294.79,294.79
CRWD,2024-11-26T16:00:00,2024-11-27,amc,14.94,0.81,0.93,363.635,344.02,348.0401,-5.394145228044611,1.1685657810592387,0.28486715888611513,0.4302075460729027,0.28486715888611513,0.28486715888611513,-0.1773152723678728,0.5958955874658445,0.0,1.7696316361186293,-6.499649373685146,345.0,345.5,345.0
WDAY,2024-11-26T16:00:00,2024-11-27,amc,7.49,1.76,1.89,267.84,243.0,247.74,-9.274193548387089,1.9506172839506286,0.0,0.0,0.0,0.0,-0.004115226337442213,0.0,0.0,7.818100358422941,-12.017025089605726,243.0,243.0,243.0
ZS,2024-12-02T16:00:00,2024-12-03,amc,68.09,-0.25,-0.08,209.3,192.5,199.255,-8.026755852842815,3.509090909090906,-0.12987012987012436,-0.031168831168837396,0.176623376623386,0.176623376623386,0.24935064935065476,0.10909090909090313,-0.12987012987012436,0.7243191591017606,-9.053989488772107,192.25,192.44,192.84
MRVL,2024-12-03T16:00:00,2024-12-04,amc,5.53,0.41,0.43,97.2,107.18,114.91,10.267489711934164,7.212166448964341,0.22392237357715672,0.43851464825526154,0.009330098899029693,0.009330098899029693,1.1755924612800728,0.5131554394476545,-0.13062138458668215,11.111111111111116,-3.0967078189300445,107.42,107.65,107.19
SNPS,2024-12-04T16:00:00,2024-12-05,amc,3.0,3.3,3.4,588.48,544.94,517.45,-7.398722131593249,-5.044592065181486,0.01101038646456054,-0.3560024956876129,-0.3560024956876129,-0.3560024956876129,-0.3560024956876129,0.01101038646456054,-0.3560024956876129,0.7663811854268676,-10.787112561174549,545.0,543.0,543.0
ADBE,2024-12-11T16:00:00,2024-12-12,amc,3.01,4.67,4.81,544.27,494.62,477.8393,-9.122310617891848,-3.3926448586793945,0.024261048886020653,-0.25878452145081665,-0.16578383405442265,-0.16578383405442265,0.07682665480570616,0.030326311107509163,-0.4185030932837286,4.687011960975251,-9.228875374354628,494.74,493.34,493.8
AVGO,2024-12-12T16:00:00,2024-12-13,amc,2.04,1.39,1.42,175.72,203.8,212.5,15.979968131117705,4.2688910696761395,-0.15701668302258165,-0.029440628066734753,0.5446516192345374,0.5446516192345374,0.34838076545631314,0.5642787046123532,-0.2502453385672343,17.812428864101992,-1.2178465740951383,203.48,203.74,204.91
COST,2024-12-12T16:00:00,2024-12-13,amc,6.32,3.8,4.04,989.29,983.61,989.77,-0.5741491372600493,0.6262644747410118,0.0,0.0,0.0,0.0,0.0,,,1.159417359924797,-1.6425921620556116,983.61,983.61,983.61
CTAS,2024-12-19T08:00:00,2024-12-19,bmo,7.13,1.02,1.09,207.68,201.65,184.23,-2.9035053929121757,-8.63873047359287,0.0,0.0,0.0,0.0,0.0,,,,,201.65,201.65,201.65
MU,2024-12-18T16:00:00,2024-12-19,amc,1.36,1.77,1.79,110.34,87.45,85.87,-20.74497009244154,-1.8067467124070924,0.12578616352201255,0.9262435677529934,0.9605488850771948,0.9605488850771948,1.0748999428244588,0.971983990851899,-0.2401372212693098,0.7703462026463548,-22.838499184339312,87.56,88.26,88.29
PAYX,2024-12-19T08:00:00,2024-12-19,bmo,1.6,1.12,1.14,134.67,134.35,133.02,-0.23761788074552204,-0.9899516189058266,0.0,0.0,0.0,0.0,0.0,,,,,134.35,134.35,134.35
APLD,2025-01-14T16:00:00,2025-01-15,amc,55.88,-0.14,-0.06,8.8075,8.15,8.415,-7.4652284984388135,3.2515337423312696,0.0,-0.4907975460122782,-0.36809815950921143,-0.36809815950921143,-0.613496932515345,0.0,-1.104294478527601,5.251206358217431,-10.644337212602883,8.15,8.11,8.12
FAST,2025-01-17T06:00:00,2025-01-17,bmo,-3.72,0.24,0.23,36.08,36.55,37.13,1.3026607538802581,1.5868673050615678,0.0,1.0396716826265529,1.0396716826265529,1.0396716826265529,1.0396716826265529,0.0,0.0,,,36.55,36.93,36.93
NFLX,2025-01-21T16:00:00,2025-01-22,amc,1.41,0.42,0.43,86.56,99.59,96.46,15.05314232902033,-3.1428858319108466,0.020082337584081955,0.030123506376145137,-0.07028818154434235,-0.07028818154434235,-0.1405763630886625,0.07028818154433125,-0.04016467516819722,15.457486136783727,-0.8664510166358608,99.61,99.62,99.52
STX,2025-01-21T16:00:00,2025-01-22,amc,8.14,1.88,2.03,99.34,103.86,107.78,4.55003019931548,3.7743115732717047,-0.057770075101104545,-0.057770075101104545,0.5006739842094987,0.5006739842094987,0.837666088965916,0.01925669170035338,-0.057770075101104545,5.476142540769069,-5.778135695590914,103.8,103.8,104.38
CSX,2025-01-23T16:00:00,2025-01-24,amc,0.01,0.42,0.42,32.89,32.07,32.1,-2.4931590148981497,0.093545369504211,0.093545369504211,0.093545369504211,0.093545369504211,0.093545369504211,0.093545369504211,,,1.3986013986013957,-4.5302523563393144,32.1,32.1,32.1
ISRG,2025-01-23T16:00:00,2025-01-24,amc,23.73,1.79,2.21,605.74,590.12,581.81,-2.5786641133159427,-1.4081881651189732,-0.020334847149727775,-0.020334847149727775,-0.018640276553927304,-0.018640276553927304,-0.6947739442825229,0.0,-0.21012675388056845,3.3446693300756003,-2.2517911975434957,590.0,590.0,590.01
TXN,2025-01-23T16:00:00,2025-01-24,amc,8.29,1.2,1.3,188.24,183.05,181.56,-2.7571185720356994,-0.8139852499317146,0.595465719748689,0.3004643540016394,0.3004643540016394,0.3004643540016394,0.11472275334607485,0.6719475553127463,0.0,6.725456863578416,-3.0758606034849256,184.14,183.6,183.6
PCAR,2025-01-28T08:00:00,2025-01-28,bmo,-1.53,1.69,1.66,105.56,104.03,105.35,-1.4494126563092125,1.2688647505527229,0.0,0.0,0.0,0.0,0.0,,,,,104.03,104.03,104.03
ADP,2025-01-29T06:00:00,2025-01-29,bmo,2.38,2.3,2.35,293.31,291.16,302.16,-0.7330128532951452,3.7779914823464766,0.0,0.0,0.0,0.0,0.0,,,,,291.16,291.16,291.16
ASML,2025-01-29T06:00:00,2025-01-29,bmo,1.57,6.73,6.84,670.02,733.39,703.23,9.457926629055846,-4.112409495629876,-0.4117863619629403,-0.9435634519150748,-1.0212847189080887,-1.0212847189080887,-1.3253521318807193,0.03408827499693512,-1.0212847189080887,10.575803707352026,9.345989671950083,730.37,726.47,725.9
SBUX,2025-01-28T16:00:00,2025-01-29,amc,3.46,0.67,0.69,96.95,96.4,102.41,-0.5673027333677139,6.234439834024896,-0.010373443983402453,0.06224066390039251,0.20746887966804906,0.20746887966804906,0.4149377593360981,0.1970954356846466,-0.14522821576763434,6.27127385250128,-1.0211449200619005,96.39,96.46,96.6
TMUS,2025-01-29T07:00:00,2025-01-29,bmo,12.61,2.28,2.57,219.39,218.54,235.76,-0.38743789598432166,7.879564381806525,-0.004575821359931176,-0.0777889631188744,-0.0960922485586102,-0.0960922485586102,0.18760867575728923,0.0,-0.22879106799670312,0.05013902183326202,-0.40111217466611837,218.53,218.37,218.33
CMCSA,2025-01-30T07:00:00,2025-01-30,bmo,11.38,0.86,0.96,33.46,33.6,29.01,0.4184100418409997,-13.660714285714281,0.0,-0.2083333333333326,-0.2083333333333326,-0.2083333333333326,0.4166666666666652,0.0,0.0,0.7471607890017884,0.508069336521233,33.6,33.53,33.53
LRCX,2025-01-29T16:00:00,2025-01-30,amc,3.51,0.88,0.91,74.38,78.28,79.59,5.243344985211085,1.673479816044976,0.051098620337231004,0.15329586101175963,-0.28104241185488155,-0.28104241185488155,0.15329586101175963,0.15329586101175963,-0.28104241185488155,8.28179618176932,-0.7663350363000698,78.32,78.4,78.06
