variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,long_trades,short_trades,labeled_overshoot_match_pct
overshoot_pc15_start720_end780_pull5.0_vwap0.5_rev0.5,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap0.5_rev1.0,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap1.0_rev0.5,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap1.0_rev1.0,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
overshoot_pc15_start720_end780_pull1.5_vwap0.0_rev1.0,10,40.0,-1.249092738795102,-0.6543265034396062,-15.184326882197164,1,9,70.0
overshoot_pc20_start720_end870_pull5.0_vwap1.0_rev1.5,6,33.33333333333333,-2.596615574606829,-1.121378744618684,-15.203622289808083,0,6,66.66666666666666
overshoot_pc15_start720_end780_pull5.0_vwap0.0_rev1.5,5,60.0,-2.6021824158205886,0.6195946818123188,-15.298461187709822,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap0.5_rev1.5,5,60.0,-2.6021824158205886,0.6195946818123188,-15.298461187709822,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap1.0_rev1.5,5,60.0,-2.6021824158205886,0.6195946818123188,-15.298461187709822,1,4,80.0
overshoot_pc20_start600_end840_pull3.0_vwap0.0_rev0.5,12,50.0,-1.2986323919385712,-0.34766253174459694,-15.357033093497419,1,11,66.66666666666666
overshoot_pc20_start720_end840_pull3.0_vwap0.0_rev1.0,12,50.0,-1.3080203806329675,-0.5470714002887789,-15.60038704321295,1,11,66.66666666666666
overshoot_pc20_start600_end780_pull1.5_vwap0.0_rev0.5,7,57.14285714285714,-2.138646208227679,1.683586206896559,-15.619186962845355,1,6,71.42857142857143
overshoot_pc20_start600_end780_pull1.5_vwap0.5_rev0.5,7,57.14285714285714,-2.138646208227679,1.683586206896559,-15.619186962845355,1,6,71.42857142857143
