variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
vwapfail_pc15_start720_end840_break0.50_reb0.50_win15_rvwap0.50_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.25_lh1.0_bd0.5,7,85.71428571428571,2.110943968401635,0.6869718523922375,15.47893440547561,85.71428571428571
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.25_lh1.0_bd0.5,7,85.71428571428571,2.110943968401635,0.6869718523922375,15.47893440547561,85.71428571428571
vwapfail_pc15_start720_end840_break0.50_reb1.00_win10_rvwap0.25_lh1.0_bd0.5,7,85.71428571428571,2.110943968401635,0.6869718523922375,15.47893440547561,85.71428571428571
vwapfail_pc15_start720_end900_break0.00_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.00_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.00_reb0.50_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.00_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.25_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.25_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.25_reb0.50_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.25_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.50_reb0.25_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.50_reb0.25_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.50_reb0.50_win15_rvwap0.25_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end900_break0.50_reb0.50_win15_rvwap0.50_lh3.0_bd1.5,5,80.0,2.936731437414979,2.992716226809511,15.358571582587555,80.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win10_rvwap0.25_lh1.0_bd0.5,13,69.23076923076923,1.1326820061806702,0.6452445476835766,15.340989585124865,76.92307692307693
vwapfail_pc15_start720_end840_break0.25_reb0.50_win10_rvwap0.25_lh1.0_bd0.5,13,69.23076923076923,1.1326820061806702,0.6452445476835766,15.340989585124865,76.92307692307693
vwapfail_pc15_start720_end840_break0.50_reb0.50_win10_rvwap0.25_lh1.0_bd0.5,13,69.23076923076923,1.1326820061806702,0.6452445476835766,15.340989585124865,76.92307692307693
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.00_lh1.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.00_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.00_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.25_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.00_reb1.00_win10_rvwap0.25_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.00_lh1.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.00_lh2.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
vwapfail_pc15_start720_end840_break0.25_reb1.00_win10_rvwap0.00_lh3.0_bd0.5,6,83.33333333333334,2.402350929988787,1.1682068240610244,15.061832731752855,83.33333333333334
