,symbol,regime,direction,entry_price,exit_price,outcome,return_pct (%),PnL ($),entry_time,exit_time,notes
439,UVXY,decay_bounce_short,Short,202.82,210.18241146582707,Trail stop,-3.6300224168361503,-37.1002241683615,2025-04-11T17:53:00.000,2025-04-11T18:01:00.000,Entry: Short @ 202.8200 (next-bar open) | regime=decay_bounce_short | SL=227.1584 | TP=none | trail=atr:4.50
438,UVXY,decay_bounce_short,Short,180.65,182.97686778012937,Trail stop,-1.2880530197228683,-13.680530197228684,2025-04-10T13:17:00.000,2025-04-10T13:28:00.000,Entry: Short @ 180.6500 (next-bar open) | regime=decay_bounce_short | SL=202.3280 | TP=none | trail=atr:4.50
437,UVXY,decay_bounce_short,Short,182.6,179.55170429349707,Trail stop,1.6693842861461812,15.893842861461813,2025-04-10T09:56:00.000,2025-04-10T10:22:00.000,Entry: Short @ 182.6000 (next-bar open) | regime=decay_bounce_short | SL=204.5120 | TP=none | trail=atr:4.50
436,UVXY,decay_bounce_short,Short,163.6,160.91164770744615,Trail stop,1.6432471225879244,15.632471225879243,2025-04-09T18:47:00.000,2025-04-09T19:54:00.000,Entry: Short @ 163.6000 (next-bar open) | regime=decay_bounce_short | SL=183.2320 | TP=none | trail=atr:4.50
435,UVXY,event_target_short,Short,199.97,181.86,Trail stop,9.056358453768059,89.7635845376806,2025-04-09T17:24:00.000,2025-04-09T17:40:00.000,"Entry: Short @ 199.9700 (next-bar open) | regime=event_target_short | SL=223.9664 | TP=123.3449 | trail=giveback:0.50,min:5.00"
434,UVXY,normal,Long,246.2,254.08859172077922,TP hit,3.204139610389615,31.241396103896147,2025-04-09T13:07:00.000,2025-04-09T13:09:00.000,Entry: Long @ 246.2000 (next-bar open) | regime=normal | SL=243.0803 | TP=254.0886
433,UVXY,normal,Long,255.75,255.18474762941307,SL hit,-0.22101754470652307,-3.0101754470652304,2025-04-08T23:58:00.000,2025-04-08T23:59:00.000,Entry: Long @ 255.7500 (next-bar open) | regime=normal | SL=255.1847 | TP=260.5205
432,UVXY,normal,Long,238.45,237.7113477359097,SL hit,-0.30977239005673773,-3.897723900567377,2025-04-08T20:00:00.000,2025-04-08T20:02:00.000,Entry: Long @ 238.4500 (next-bar open) | regime=normal | SL=237.7113 | TP=254.1314
431,UVXY,spike_momentum_long,Long,224.7,246.09199999999998,Trail stop,9.5202492211838,94.402492211838,2025-04-08T18:34:00.000,2025-04-08T19:25:00.000,Entry: Long @ 224.7000 (next-bar open) | regime=spike_momentum_long | SL=217.9590 | TP=none | trail=pct:6.00
430,UVXY,normal,Long,186.25,185.58916972599428,SL hit,-0.3548082008084394,-4.348082008084394,2025-04-08T15:41:00.000,2025-04-08T15:45:00.000,Entry: Long @ 186.2500 (next-bar open) | regime=normal | SL=185.5892 | TP=188.8763
429,UVXY,normal,Long,172.5,175.16500000000002,TP hit,1.544927536231896,14.649275362318958,2025-04-08T13:29:00.000,2025-04-08T13:31:00.000,Entry: Long @ 172.5000 (next-bar open) | regime=normal | SL=171.5841 | TP=175.1650
428,UVXY,normal,Long,174.7,173.39639943650957,SL hit,-0.7461937970752262,-8.261937970752262,2025-04-08T13:19:00.000,2025-04-08T13:25:00.000,Entry: Long @ 174.7000 (next-bar open) | regime=normal | SL=173.3964 | TP=178.0679
427,UVXY,normal,Long,175.25,174.80216553807205,SL hit,-0.25554034917429613,-3.355403491742961,2025-04-08T13:15:00.000,2025-04-08T13:17:00.000,Entry: Long @ 175.2500 (next-bar open) | regime=normal | SL=174.8022 | TP=178.5703
426,UVXY,normal,Long,180,178.96537825720878,SL hit,-0.5747898571062314,-6.547898571062315,2025-04-08T11:44:00.000,2025-04-08T11:58:00.000,Entry: Long @ 180.0000 (next-bar open) | regime=normal | SL=178.9654 | TP=183.1236
425,UVXY,normal,Long,187.5,187.08082369896294,SL hit,-0.22356069388642938,-3.0356069388642943,2025-04-08T10:37:00.000,2025-04-08T10:40:00.000,Entry: Long @ 187.5000 (next-bar open) | regime=normal | SL=187.0808 | TP=189.7554
424,UVXY,normal,Long,192.15,191.2794882158174,SL hit,-0.4530376186222279,-5.330376186222279,2025-04-08T08:45:00.000,2025-04-08T08:58:00.000,Entry: Long @ 192.1500 (next-bar open) | regime=normal | SL=191.2795 | TP=195.7788
423,UVXY,normal,Long,194,196.7458229813665,TP hit,1.415372670807475,13.353726708074749,2025-04-07T21:46:00.000,2025-04-07T22:03:00.000,Entry: Long @ 194.0000 (next-bar open) | regime=normal | SL=193.0243 | TP=196.7458
422,UVXY,normal,Long,194.25,193.6491975853048,SL hit,-0.3092933923784863,-3.892933923784863,2025-04-07T21:40:00.000,2025-04-07T21:45:00.000,Entry: Long @ 194.2500 (next-bar open) | regime=normal | SL=193.6492 | TP=196.5477
421,UVXY,normal,Long,199.7,198.69988177886145,SL hit,-0.5008103260583554,-5.808103260583554,2025-04-07T20:05:00.000,2025-04-07T20:06:00.000,Entry: Long @ 199.7000 (next-bar open) | regime=normal | SL=198.6999 | TP=203.7792
420,UVXY,normal,Long,196.65,196.1843367182072,SL hit,-0.2367980075224074,-3.167980075224074,2025-04-07T19:33:00.000,2025-04-07T19:34:00.000,Entry: Long @ 196.6500 (next-bar open) | regime=normal | SL=196.1843 | TP=200.3138
419,UVXY,normal,Long,196.7,199.30029850746268,TP hit,1.3219616204690883,12.419616204690882,2025-04-07T19:19:00.000,2025-04-07T19:20:00.000,Entry: Long @ 196.7000 (next-bar open) | regime=normal | SL=195.7109 | TP=199.3003
418,UVXY,normal,Long,189.95,189.56277809813457,SL hit,-0.20385464694151956,-2.8385464694151956,2025-04-07T18:22:00.000,2025-04-07T18:24:00.000,Entry: Long @ 189.9500 (next-bar open) | regime=normal | SL=189.5628 | TP=194.2641
417,UVXY,normal,Long,192.1,191.44638570720295,SL hit,-0.34024689890528087,-4.202468989052809,2025-04-07T18:19:00.000,2025-04-07T18:21:00.000,Entry: Long @ 192.1000 (next-bar open) | regime=normal | SL=191.4464 | TP=194.9280
416,UVXY,normal,Long,193.7,192.9140321547656,SL hit,-0.40576553703375406,-4.8576553703375405,2025-04-07T17:47:00.000,2025-04-07T17:50:00.000,Entry: Long @ 193.7000 (next-bar open) | regime=normal | SL=192.9140 | TP=198.5902
415,UVXY,normal,Long,196.85,195.62450582480497,SL hit,-0.6225522861036445,-7.025522861036445,2025-04-07T17:43:00.000,2025-04-07T17:45:00.000,Entry: Long @ 196.8500 (next-bar open) | regime=normal | SL=195.6245 | TP=200.1307
414,UVXY,normal,Long,197.8,195.84225201529748,SL hit,-0.9897613673925862,-10.697613673925863,2025-04-07T17:30:00.000,2025-04-07T17:42:00.000,Entry: Long @ 197.8000 (next-bar open) | regime=normal | SL=195.8423 | TP=203.7485
413,UVXY,normal,Long,202.65,200.62564149193977,SL hit,-0.9989432558895789,-10.78943255889579,2025-04-07T17:16:00.000,2025-04-07T17:24:00.000,Entry: Long @ 202.6500 (next-bar open) | regime=normal | SL=200.6256 | TP=208.3531
412,UVXY,normal,Long,201.75,206.570557486963,TP hit,2.3893717407499366,23.093717407499366,2025-04-07T16:27:00.000,2025-04-07T16:30:00.000,Entry: Long @ 201.7500 (next-bar open) | regime=normal | SL=201.2553 | TP=206.5706
411,UVXY,normal,Long,196.15,193.56248240157748,SL hit,-1.3191524845386298,-13.991524845386298,2025-04-07T15:41:00.000,2025-04-07T15:42:00.000,Entry: Long @ 196.1500 (next-bar open) | regime=normal | SL=193.5625 | TP=202.7345
410,UVXY,normal,Long,214.53,219.98703497318726,TP hit,2.5437164840289297,24.637164840289298,2025-04-07T12:51:00.000,2025-04-07T13:02:00.000,Entry: Long @ 214.5300 (next-bar open) | regime=normal | SL=213.2286 | TP=219.9870
409,UVXY,normal,Long,219.5,218.65267245856876,SL hit,-0.3860262147750529,-4.660262147750529,2025-04-07T10:38:00.000,2025-04-07T10:39:00.000,Entry: Long @ 219.5000 (next-bar open) | regime=normal | SL=218.6527 | TP=224.6134
408,UVXY,normal,Long,223.2,228.04117594254933,TP hit,2.168985637342895,20.88985637342895,2025-04-07T10:23:00.000,2025-04-07T10:27:00.000,Entry: Long @ 223.2000 (next-bar open) | regime=normal | SL=221.5184 | TP=228.0412
407,UVXY,normal,Long,229,227.37203298084162,SL hit,-0.7109026284534393,-7.909026284534393,2025-04-07T10:06:00.000,2025-04-07T10:11:00.000,Entry: Long @ 229.0000 (next-bar open) | regime=normal | SL=227.3720 | TP=234.5817
406,UVXY,normal,Long,231.85,231.3102771196167,SL hit,-0.23278968315000845,-3.1278968315000846,2025-04-07T10:03:00.000,2025-04-07T10:04:00.000,Entry: Long @ 231.8500 (next-bar open) | regime=normal | SL=231.3103 | TP=236.3835
405,UVXY,normal,Long,239.05,237.8085573535458,SL hit,-0.5193234245782067,-5.993234245782066,2025-04-07T09:38:00.000,2025-04-07T09:39:00.000,Entry: Long @ 239.0500 (next-bar open) | regime=normal | SL=237.8086 | TP=244.4450
404,UVXY,normal,Long,239.5,238.6610498633581,SL hit,-0.3502923326270974,-4.3029233262709745,2025-04-07T09:34:00.000,2025-04-07T09:36:00.000,Entry: Long @ 239.5000 (next-bar open) | regime=normal | SL=238.6610 | TP=243.0850
403,UVXY,normal,Long,241.25,240.55015105510574,SL hit,-0.29009282689917365,-3.7009282689917367,2025-04-07T09:31:00.000,2025-04-07T09:33:00.000,Entry: Long @ 241.2500 (next-bar open) | regime=normal | SL=240.5502 | TP=244.4210
402,UVXY,normal,Long,235.9,238.7197813163482,TP hit,1.1953290870488273,11.153290870488274,2025-04-07T08:37:00.000,2025-04-07T08:53:00.000,Entry: Long @ 235.9000 (next-bar open) | regime=normal | SL=235.0049 | TP=238.7198
401,UVXY,normal,Long,200.5,199.75419104425418,SL hit,-0.3719745415191098,-4.519745415191098,2025-04-04T21:01:00.000,2025-04-04T21:48:00.000,Entry: Long @ 200.5000 (next-bar open) | regime=normal | SL=199.7542 | TP=203.3720
400,UVXY,normal,Long,191.7,190.02390303554,SL hit,-0.874333314793942,-9.543333147939421,2025-04-04T19:29:00.000,2025-04-04T19:32:00.000,Entry: Long @ 191.7000 (next-bar open) | regime=normal | SL=190.0239 | TP=196.2398
399,UVXY,normal,Long,192.63,191.04101783744764,SL hit,-0.824888211884107,-9.048882118841071,2025-04-04T19:26:00.000,2025-04-04T19:28:00.000,Entry: Long @ 192.6300 (next-bar open) | regime=normal | SL=191.0410 | TP=196.9354
398,UVXY,normal,Long,193.55,192.9571481463756,SL hit,-0.30630423850395755,-3.8630423850395754,2025-04-04T19:23:00.000,2025-04-04T19:25:00.000,Entry: Long @ 193.5500 (next-bar open) | regime=normal | SL=192.9571 | TP=197.8977
397,UVXY,normal,Long,195.29,198.25984792626727,TP hit,1.5207373271889384,14.407373271889384,2025-04-04T19:17:00.000,2025-04-04T19:18:00.000,Entry: Long @ 195.2900 (next-bar open) | regime=normal | SL=194.1028 | TP=198.2598
396,UVXY,normal,Long,196.33,195.52707979552727,SL hit,-0.4089646026958393,-4.889646026958393,2025-04-04T19:14:00.000,2025-04-04T19:15:00.000,Entry: Long @ 196.3300 (next-bar open) | regime=normal | SL=195.5271 | TP=198.6394
395,UVXY,normal,Long,186.2,185.62026111829164,SL hit,-0.3113527828723693,-3.9135278287236925,2025-04-04T18:03:00.000,2025-04-04T18:04:00.000,Entry: Long @ 186.2000 (next-bar open) | regime=normal | SL=185.6203 | TP=189.1946
394,UVXY,normal,Long,189.9,189.77740924303035,SL hit,-0.06455542757749204,-1.4455542757749205,2025-04-04T17:36:00.000,2025-04-04T17:37:00.000,Entry: Long @ 189.9000 (next-bar open) | regime=normal | SL=189.7774 | TP=193.6298
393,UVXY,normal,Long,179.8,179.1574036479637,SL hit,-0.35739507899684153,-4.373950789968415,2025-04-04T16:06:00.000,2025-04-04T16:07:00.000,Entry: Long @ 179.8000 (next-bar open) | regime=normal | SL=179.1574 | TP=182.8418
392,UVXY,normal,Long,181.5,180.60496744975367,SL hit,-0.49313088167841723,-5.731308816784172,2025-04-04T15:50:00.000,2025-04-04T15:51:00.000,Entry: Long @ 181.5000 (next-bar open) | regime=normal | SL=180.6050 | TP=184.5657
391,UVXY,normal,Long,178.95,175.98138692175715,SL hit,-1.6589064421586137,-17.389064421586138,2025-04-04T15:03:00.000,2025-04-04T15:04:00.000,Entry: Long @ 178.9500 (next-bar open) | regime=normal | SL=175.9814 | TP=189.9006
390,UVXY,normal,Long,184.75,182.4784291754364,SL hit,-1.2295376587624416,-13.095376587624417,2025-04-04T14:58:00.000,2025-04-04T15:01:00.000,Entry: Long @ 184.7500 (next-bar open) | regime=normal | SL=182.4784 | TP=191.8631
389,UVXY,normal,Long,186.8,185.5762567742377,SL hit,-0.6551087932346465,-7.3510879323464655,2025-04-04T14:54:00.000,2025-04-04T14:57:00.000,Entry: Long @ 186.8000 (next-bar open) | regime=normal | SL=185.5763 | TP=192.6847
388,UVXY,normal,Long,173.95,172.53515795500763,SL hit,-0.8133613365865794,-8.933613365865794,2025-04-04T13:53:00.000,2025-04-04T13:54:00.000,Entry: Long @ 173.9500 (next-bar open) | regime=normal | SL=172.5352 | TP=181.2539
387,UVXY,normal,Long,177.8,176.6244703264209,SL hit,-0.6611527972885942,-7.411527972885942,2025-04-04T13:47:00.000,2025-04-04T13:48:00.000,Entry: Long @ 177.8000 (next-bar open) | regime=normal | SL=176.6245 | TP=182.1780
386,UVXY,normal,Long,175.1,174.85598983364446,SL hit,-0.13935474948917004,-2.1935474948917006,2025-04-04T13:03:00.000,2025-04-04T13:04:00.000,Entry: Long @ 175.1000 (next-bar open) | regime=normal | SL=174.8560 | TP=178.4635
385,UVXY,normal,Long,177.8,175.7643671675028,SL hit,-1.1449003557352158,-12.249003557352157,2025-04-04T12:50:00.000,2025-04-04T13:02:00.000,Entry: Long @ 177.8000 (next-bar open) | regime=normal | SL=175.7644 | TP=182.8912
384,UVXY,normal,Long,179.25,178.60252299721284,SL hit,-0.36121450643634906,-4.41214506436349,2025-04-04T12:45:00.000,2025-04-04T12:46:00.000,Entry: Long @ 179.2500 (next-bar open) | regime=normal | SL=178.6025 | TP=184.6210
383,UVXY,normal,Long,182.1,181.94015816947248,SL hit,-0.0877769525137352,-1.677769525137352,2025-04-04T12:34:00.000,2025-04-04T12:35:00.000,Entry: Long @ 182.1000 (next-bar open) | regime=normal | SL=181.9402 | TP=186.3475
382,UVXY,normal,Long,183.05,182.30920936568796,SL hit,-0.4046930534346073,-4.846930534346073,2025-04-04T12:30:00.000,2025-04-04T12:33:00.000,Entry: Long @ 183.0500 (next-bar open) | regime=normal | SL=182.3092 | TP=186.6324
381,UVXY,spike_momentum_long,Long,180,190.35,Trail stop,5.7499999999999964,56.69999999999997,2025-04-04T10:28:00.000,2025-04-04T11:55:00.000,Entry: Long @ 180.0000 (next-bar open) | regime=spike_momentum_long | SL=174.6000 | TP=none | trail=pct:6.00
380,UVXY,normal,Long,131.5,133.7235,TP hit,1.6908745247148298,16.108745247148295,2025-04-02T22:57:00.000,2025-04-02T23:01:00.000,Entry: Long @ 131.5000 (next-bar open) | regime=normal | SL=130.7326 | TP=133.7235
379,UVXY,normal,Short,113.53,113.87022958353981,SL hit,-0.2996825363690736,-3.7968253636907363,2025-04-02T17:51:00.000,2025-04-02T18:05:00.000,Entry: Short @ 113.5300 (next-bar open) | regime=normal | SL=113.8702 | TP=112.2237
378,UVXY,normal,Short,112.9,113.37504501495232,SL hit,-0.4207661779914213,-5.007661779914213,2025-04-02T17:46:00.000,2025-04-02T17:50:00.000,Entry: Short @ 112.9000 (next-bar open) | regime=normal | SL=113.3750 | TP=111.7005
377,UVXY,normal,Short,112.7,113.05637739080662,SL hit,-0.31621773807152964,-3.9621773807152962,2025-04-02T17:43:00.000,2025-04-02T17:44:00.000,Entry: Short @ 112.7000 (next-bar open) | regime=normal | SL=113.0564 | TP=111.4346
376,UVXY,normal,Long,109.85,111.20449321555412,TP hit,1.233038885347409,11.530388853474088,2025-04-02T17:11:00.000,2025-04-02T17:30:00.000,Entry: Long @ 109.8500 (next-bar open) | regime=normal | SL=109.4433 | TP=111.2045
375,UVXY,normal,Long,117.55,119.25077657312926,TP hit,1.4468537414966063,13.668537414966062,2025-04-02T14:05:00.000,2025-04-02T14:09:00.000,Entry: Long @ 117.5500 (next-bar open) | regime=normal | SL=116.9236 | TP=119.2508
374,UVXY,normal,Short,120.15,120.76834359923046,SL hit,-0.5146430289059147,-5.946430289059148,2025-04-01T18:07:00.000,2025-04-01T18:11:00.000,Entry: Short @ 120.1500 (next-bar open) | regime=normal | SL=120.7683 | TP=118.5513
373,UVXY,normal,Short,119.4,117.99090992878092,TP hit,1.1801424382069372,11.001424382069372,2025-04-01T16:44:00.000,2025-04-01T16:50:00.000,Entry: Short @ 119.4000 (next-bar open) | regime=normal | SL=119.9284 | TP=117.9909
372,UVXY,normal,Long,115,116.284,TP hit,1.11652173913044,10.3652173913044,2025-04-01T15:19:00.000,2025-04-01T15:21:00.000,Entry: Long @ 115.0000 (next-bar open) | regime=normal | SL=114.5557 | TP=116.2840
371,UVXY,normal,Long,116.55,115.8086515157117,SL hit,-0.6360776355969928,-7.160776355969928,2025-04-01T15:04:00.000,2025-04-01T15:14:00.000,Entry: Long @ 116.5500 (next-bar open) | regime=normal | SL=115.8087 | TP=118.5794
370,UVXY,normal,Long,121.65,121.17690728762187,SL hit,-0.3888965987489788,-4.688965987489788,2025-04-01T14:39:00.000,2025-04-01T14:41:00.000,Entry: Long @ 121.6500 (next-bar open) | regime=normal | SL=121.1769 | TP=123.6935
369,UVXY,normal,Long,124.5,124.07832897585938,SL hit,-0.338691585655118,-4.18691585655118,2025-03-31T14:34:00.000,2025-03-31T14:46:00.000,Entry: Long @ 124.5000 (next-bar open) | regime=normal | SL=124.0783 | TP=126.1811
368,UVXY,normal,Long,104.08,103.70903663193835,SL hit,-0.3564213759239546,-4.364213759239546,2025-03-27T13:55:00.000,2025-03-27T13:56:00.000,Entry: Long @ 104.0800 (next-bar open) | regime=normal | SL=103.7090 | TP=105.8692
367,UVXY,normal,Long,109.4,108.83631707374424,SL hit,-0.5152494755537161,-5.9524947555371615,2025-03-21T16:24:00.000,2025-03-21T17:08:00.000,Entry: Long @ 109.4000 (next-bar open) | regime=normal | SL=108.8363 | TP=110.9390
366,UVXY,normal,Long,110.2,110.00209174725521,SL hit,-0.17959006601161137,-2.595900660116114,2025-03-21T16:19:00.000,2025-03-21T16:20:00.000,Entry: Long @ 110.2000 (next-bar open) | regime=normal | SL=110.0021 | TP=111.5485
365,UVXY,normal,Long,110.65,111.83503548824595,TP hit,1.0709764918625793,9.909764918625791,2025-03-21T14:25:00.000,2025-03-21T14:35:00.000,Entry: Long @ 110.6500 (next-bar open) | regime=normal | SL=110.2254 | TP=111.8350
364,UVXY,normal,Long,110,111.4938209904589,TP hit,1.3580190822353637,12.780190822353635,2025-03-21T13:43:00.000,2025-03-21T14:03:00.000,Entry: Long @ 110.0000 (next-bar open) | regime=normal | SL=109.7198 | TP=111.4938
363,UVXY,normal,Long,109.98,111.34549326660601,TP hit,1.2415832575068275,11.615832575068275,2025-03-20T17:47:00.000,2025-03-20T17:56:00.000,Entry: Long @ 109.9800 (next-bar open) | regime=normal | SL=109.7432 | TP=111.3455
362,UVXY,normal,Long,108.6,108.02387429694997,SL hit,-0.5305024889963394,-6.105024889963395,2025-03-20T14:03:00.000,2025-03-20T14:07:00.000,Entry: Long @ 108.6000 (next-bar open) | regime=normal | SL=108.0239 | TP=110.0863
361,UVXY,normal,Long,110.15,109.51586784616438,SL hit,-0.5756987324880822,-6.556987324880822,2025-03-20T13:51:00.000,2025-03-20T13:58:00.000,Entry: Long @ 110.1500 (next-bar open) | regime=normal | SL=109.5159 | TP=111.7491
360,UVXY,normal,Long,110.6,110.09284383221807,SL hit,-0.45854988045382367,-5.385498804538236,2025-03-20T13:46:00.000,2025-03-20T13:51:00.000,Entry: Long @ 110.6000 (next-bar open) | regime=normal | SL=110.0928 | TP=112.4988
359,UVXY,normal,Long,111.5,111.05757785993475,SL hit,-0.3967911570091902,-4.767911570091902,2025-03-20T13:43:00.000,2025-03-20T13:45:00.000,Entry: Long @ 111.5000 (next-bar open) | regime=normal | SL=111.0576 | TP=112.9723
358,UVXY,normal,Short,110.75,108.45993221870765,TP hit,2.0677812923632963,19.877812923632963,2025-03-19T19:29:00.000,2025-03-20T08:01:00.000,Entry: Short @ 110.7500 (next-bar open) | regime=normal | SL=111.6481 | TP=108.4599
357,UVXY,normal,Long,110.39,109.86247041140449,SL hit,-0.47787805833455305,-5.57878058334553,2025-03-19T18:08:00.000,2025-03-19T18:11:00.000,Entry: Long @ 110.3900 (next-bar open) | regime=normal | SL=109.8625 | TP=111.8610
356,UVXY,normal,Long,110.68,110.23644156725693,SL hit,-0.40075752868004566,-4.807575286800456,2025-03-19T18:05:00.000,2025-03-19T18:08:00.000,Entry: Long @ 110.6800 (next-bar open) | regime=normal | SL=110.2364 | TP=112.0188
355,UVXY,normal,Short,114.85,115.33841411232488,SL hit,-0.42526261412702615,-5.052626141270261,2025-03-18T13:40:00.000,2025-03-18T13:45:00.000,Entry: Short @ 114.8500 (next-bar open) | regime=normal | SL=115.3384 | TP=112.4065
354,UVXY,normal,Long,135,134.33455602028366,SL hit,-0.4929214664565506,-5.7292146645655055,2025-03-13T18:38:00.000,2025-03-13T18:43:00.000,Entry: Long @ 135.0000 (next-bar open) | regime=normal | SL=134.3346 | TP=136.6801
353,UVXY,normal,Long,135.9,135.48986491710372,SL hit,-0.30179181964406865,-3.8179181964406865,2025-03-13T18:14:00.000,2025-03-13T18:32:00.000,Entry: Long @ 135.9000 (next-bar open) | regime=normal | SL=135.4899 | TP=138.5335
352,UVXY,normal,Long,127.74,127.1083622553126,SL hit,-0.4944713830338154,-5.744713830338154,2025-03-13T14:13:00.000,2025-03-13T14:14:00.000,Entry: Long @ 127.7400 (next-bar open) | regime=normal | SL=127.1084 | TP=130.2032
351,UVXY,normal,Short,129.3,129.73174991707296,SL hit,-0.33391331560166204,-4.13913315601662,2025-03-12T20:07:00.000,2025-03-12T20:22:00.000,Entry: Short @ 129.3000 (next-bar open) | regime=normal | SL=129.7317 | TP=127.8113
350,UVXY,normal,Long,126.8,128.21099999999998,TP hit,1.112776025236583,10.327760252365831,2025-03-12T19:55:00.000,2025-03-12T19:59:00.000,Entry: Long @ 126.8000 (next-bar open) | regime=normal | SL=126.2408 | TP=128.2110
349,UVXY,normal,Long,130.75,130.24086515086432,SL hit,-0.3893956781152404,-4.693956781152404,2025-03-12T17:23:00.000,2025-03-12T17:28:00.000,Entry: Long @ 130.7500 (next-bar open) | regime=normal | SL=130.2409 | TP=132.2075
348,UVXY,normal,Short,133.6,134.09668158717335,SL hit,-0.3717676550698772,-4.517676550698772,2025-03-12T13:47:00.000,2025-03-12T13:48:00.000,Entry: Short @ 133.6000 (next-bar open) | regime=normal | SL=134.0967 | TP=131.6000
347,UVXY,normal,Short,132.9,133.44505247130976,SL hit,-0.41012225079741105,-4.9012225079741105,2025-03-12T13:44:00.000,2025-03-12T13:46:00.000,Entry: Short @ 132.9000 (next-bar open) | regime=normal | SL=133.4451 | TP=131.4820
346,UVXY,normal,Long,130.75,130.15631626117832,SL hit,-0.4540602208961236,-5.3406022089612355,2025-03-12T12:34:00.000,2025-03-12T13:31:00.000,Entry: Long @ 130.7500 (next-bar open) | regime=normal | SL=130.1563 | TP=133.0032
345,UVXY,normal,Long,138.95,138.83055784675736,SL hit,-0.0859605277025048,-1.6596052770250482,2025-03-11T18:44:00.000,2025-03-11T18:45:00.000,Entry: Long @ 138.9500 (next-bar open) | regime=normal | SL=138.8306 | TP=141.1850
344,UVXY,normal,Long,140.35,139.99208739992022,SL hit,-0.2550143213963459,-3.3501432139634586,2025-03-11T18:22:00.000,2025-03-11T18:23:00.000,Entry: Long @ 140.3500 (next-bar open) | regime=normal | SL=139.9921 | TP=142.6008
343,UVXY,normal,Long,135.7,139.39213959484346,TP hit,2.720810313075511,26.408103130755112,2025-03-11T13:50:00.000,2025-03-11T13:55:00.000,Entry: Long @ 135.7000 (next-bar open) | regime=normal | SL=134.5141 | TP=139.3921
342,UVXY,normal,Long,129.15,131.0213408264335,TP hit,1.4489669581366484,13.689669581366482,2025-03-10T16:34:00.000,2025-03-10T16:36:00.000,Entry: Long @ 129.1500 (next-bar open) | regime=normal | SL=128.4977 | TP=131.0213
341,UVXY,normal,Long,127.25,128.87150000000003,TP hit,1.2742632612966804,11.942632612966804,2025-03-10T13:45:00.000,2025-03-10T13:49:00.000,Entry: Long @ 127.2500 (next-bar open) | regime=normal | SL=126.8585 | TP=128.8715
340,UVXY,normal,Long,121.9,121.35494068178116,SL hit,-0.4471364382435168,-5.271364382435168,2025-03-07T19:20:00.000,2025-03-07T19:21:00.000,Entry: Long @ 121.9000 (next-bar open) | regime=normal | SL=121.3549 | TP=123.4895
339,UVXY,normal,Long,124.8,124.177777112725,SL hit,-0.4985760314703533,-5.785760314703533,2025-03-07T17:46:00.000,2025-03-07T17:53:00.000,Entry: Long @ 124.8000 (next-bar open) | regime=normal | SL=124.1778 | TP=127.8915
338,UVXY,normal,Long,125.9,128.61215421303658,TP hit,2.1542130365659804,20.742130365659804,2025-03-07T15:50:00.000,2025-03-07T16:02:00.000,Entry: Long @ 125.9000 (next-bar open) | regime=normal | SL=124.9292 | TP=128.6122
337,UVXY,normal,Long,123.95,123.03286852761123,SL hit,-0.7399205101966718,-8.199205101966719,2025-03-07T14:49:00.000,2025-03-07T14:53:00.000,Entry: Long @ 123.9500 (next-bar open) | regime=normal | SL=123.0329 | TP=126.2794
336,UVXY,normal,Long,125.55,125.10576889978712,SL hit,-0.35382803680834307,-4.3382803680834305,2025-03-07T14:43:00.000,2025-03-07T14:44:00.000,Entry: Long @ 125.5500 (next-bar open) | regime=normal | SL=125.1058 | TP=126.9581
335,UVXY,normal,Long,117.6,119.30622543598467,TP hit,1.4508719693747258,13.708719693747259,2025-03-06T15:23:00.000,2025-03-06T15:26:00.000,Entry: Long @ 117.6000 (next-bar open) | regime=normal | SL=117.2729 | TP=119.3062
334,UVXY,normal,Long,118.8,120.85058912768649,TP hit,1.7260851243152298,16.460851243152295,2025-03-06T13:38:00.000,2025-03-06T14:31:00.000,Entry: Long @ 118.8000 (next-bar open) | regime=normal | SL=118.4078 | TP=120.8506
333,UVXY,normal,Long,111.5,110.98359136913986,SL hit,-0.4631467541346558,-5.431467541346557,2025-03-05T19:07:00.000,2025-03-05T19:08:00.000,Entry: Long @ 111.5000 (next-bar open) | regime=normal | SL=110.9836 | TP=113.0920
332,UVXY,normal,Long,113.55,113.18853062238459,SL hit,-0.3183349868915958,-3.9833498689159583,2025-03-05T18:51:00.000,2025-03-05T18:56:00.000,Entry: Long @ 113.5500 (next-bar open) | regime=normal | SL=113.1885 | TP=114.8753
331,UVXY,normal,Long,114.25,114.19989773646725,SL hit,-0.043853184711378695,-1.238531847113787,2025-03-05T15:39:00.000,2025-03-05T15:40:00.000,Entry: Long @ 114.2500 (next-bar open) | regime=normal | SL=114.1999 | TP=116.5028
330,UVXY,normal,Long,115,114.79084178224791,SL hit,-0.18187671108877437,-2.618767110887744,2025-03-05T15:36:00.000,2025-03-05T15:38:00.000,Entry: Long @ 115.0000 (next-bar open) | regime=normal | SL=114.7908 | TP=116.5148
329,UVXY,normal,Long,114.4,117.62425472358292,TP hit,2.8184044786563955,27.384044786563955,2025-03-05T15:08:00.000,2025-03-05T15:21:00.000,Entry: Long @ 114.4000 (next-bar open) | regime=normal | SL=113.9423 | TP=117.6243
328,UVXY,normal,Long,114.01,113.40104473704409,SL hit,-0.534124430274464,-6.1412443027446395,2025-03-04T21:22:00.000,2025-03-04T21:23:00.000,Entry: Long @ 114.0100 (next-bar open) | regime=normal | SL=113.4010 | TP=115.6465
