,date,series,price
518,2025-01-28T00:00:00.000,GLD actual,255.18
519,2025-01-29T00:00:00.000,GLD actual,254.2
520,2025-01-30T00:00:00.000,GLD actual,258.05
521,2025-01-31T00:00:00.000,GLD actual,258.56
522,2025-02-03T00:00:00.000,GLD actual,259.94
523,2025-02-04T00:00:00.000,GLD actual,262.5
524,2025-02-05T00:00:00.000,GLD actual,264.13
525,2025-02-06T00:00:00.000,GLD actual,263.43
526,2025-02-07T00:00:00.000,GLD actual,263.9
527,2025-02-10T00:00:00.000,GLD actual,268.37
528,2025-02-11T00:00:00.000,GLD actual,267.39
529,2025-02-12T00:00:00.000,GLD actual,267.67
530,2025-02-13T00:00:00.000,GLD actual,270.31
531,2025-02-14T00:00:00.000,GLD actual,266.29
532,2025-02-18T00:00:00.000,GLD actual,270.7
533,2025-02-19T00:00:00.000,GLD actual,270.85
534,2025-02-20T00:00:00.000,GLD actual,270.99
535,2025-02-21T00:00:00.000,GLD actual,270.74
536,2025-02-24T00:00:00.000,GLD actual,272.21
537,2025-02-25T00:00:00.000,GLD actual,268.62
538,2025-02-26T00:00:00.000,GLD actual,269.03
539,2025-02-27T00:00:00.000,GLD actual,264.93
540,2025-02-28T00:00:00.000,GLD actual,263.27
541,2025-03-03T00:00:00.000,GLD actual,266.74
542,2025-03-04T00:00:00.000,GLD actual,269.06
543,2025-03-05T00:00:00.000,GLD actual,269.62
544,2025-03-06T00:00:00.000,GLD actual,268.25
545,2025-03-07T00:00:00.000,GLD actual,268.39
546,2025-03-10T00:00:00.000,GLD actual,266.04
547,2025-03-11T00:00:00.000,GLD actual,269.16
548,2025-03-12T00:00:00.000,GLD actual,270.33
549,2025-03-13T00:00:00.000,GLD actual,275.13
550,2025-03-14T00:00:00.000,GLD actual,275.24
551,2025-03-17T00:00:00.000,GLD actual,276.73
552,2025-03-18T00:00:00.000,GLD actual,279.96
553,2025-03-19T00:00:00.000,GLD actual,281.11
554,2025-03-20T00:00:00.000,GLD actual,280.75
555,2025-03-21T00:00:00.000,GLD actual,278.49
556,2025-03-24T00:00:00.000,GLD actual,277.25
557,2025-03-25T00:00:00.000,GLD actual,278.47
558,2025-03-26T00:00:00.000,GLD actual,278.24
559,2025-03-27T00:00:00.000,GLD actual,281.97
560,2025-03-28T00:00:00.000,GLD actual,284.06
561,2025-03-31T00:00:00.000,GLD actual,288.14
562,2025-04-01T00:00:00.000,GLD actual,287.57
563,2025-04-02T00:00:00.000,GLD actual,288.16
564,2025-04-03T00:00:00.000,GLD actual,286.42
565,2025-04-04T00:00:00.000,GLD actual,279.72
566,2025-04-07T00:00:00.000,GLD actual,273.71
567,2025-04-08T00:00:00.000,GLD actual,275.2
568,2025-04-09T00:00:00.000,GLD actual,285.38
569,2025-04-10T00:00:00.000,GLD actual,292.35
570,2025-04-11T00:00:00.000,GLD actual,297.93
571,2025-04-14T00:00:00.000,GLD actual,296.23
572,2025-04-15T00:00:00.000,GLD actual,297.78
573,2025-04-16T00:00:00.000,GLD actual,307.47
574,2025-04-17T00:00:00.000,GLD actual,306.12
575,2025-04-21T00:00:00.000,GLD actual,315.59
576,2025-04-22T00:00:00.000,GLD actual,311.11
577,2025-04-23T00:00:00.000,GLD actual,303.65
578,2025-04-24T00:00:00.000,GLD actual,308.07
579,2025-04-25T00:00:00.000,GLD actual,304.73
580,2025-04-28T00:00:00.000,GLD actual,309.07
581,2025-04-29T00:00:00.000,GLD actual,306.06
582,2025-04-30T00:00:00.000,GLD actual,303.77
583,2025-05-01T00:00:00.000,GLD actual,297.46
584,2025-05-02T00:00:00.000,GLD actual,297.98
585,2025-05-05T00:00:00.000,GLD actual,306.88
586,2025-05-06T00:00:00.000,GLD actual,315.48
587,2025-05-07T00:00:00.000,GLD actual,310.75
588,2025-05-08T00:00:00.000,GLD actual,304.63
589,2025-05-09T00:00:00.000,GLD actual,306.84
590,2025-05-12T00:00:00.000,GLD actual,298.19
591,2025-05-13T00:00:00.000,GLD actual,299.46
592,2025-05-14T00:00:00.000,GLD actual,293.16
593,2025-05-15T00:00:00.000,GLD actual,297.84
594,2025-05-16T00:00:00.000,GLD actual,294.24
595,2025-05-19T00:00:00.000,GLD actual,298.03
596,2025-05-20T00:00:00.000,GLD actual,303.58
597,2025-05-21T00:00:00.000,GLD actual,305.82
598,2025-05-22T00:00:00.000,GLD actual,303.11
599,2025-05-23T00:00:00.000,GLD actual,309.75
600,2025-05-27T00:00:00.000,GLD actual,304.5
601,2025-05-28T00:00:00.000,GLD actual,303.81
602,2025-05-29T00:00:00.000,GLD actual,305.61
603,2025-05-30T00:00:00.000,GLD actual,303.6
604,2025-06-02T00:00:00.000,GLD actual,311.67
605,2025-06-03T00:00:00.000,GLD actual,308.91
606,2025-06-04T00:00:00.000,GLD actual,310.9
607,2025-06-05T00:00:00.000,GLD actual,309.33
608,2025-06-06T00:00:00.000,GLD actual,305.18
609,2025-06-09T00:00:00.000,GLD actual,306.62
610,2025-06-10T00:00:00.000,GLD actual,306.71
611,2025-06-11T00:00:00.000,GLD actual,308.37
612,2025-06-12T00:00:00.000,GLD actual,312.2
613,2025-06-13T00:00:00.000,GLD actual,316.29
614,2025-06-16T00:00:00.000,GLD actual,311.78
615,2025-06-17T00:00:00.000,GLD actual,311.94
616,2025-06-18T00:00:00.000,GLD actual,310.26
617,2025-06-20T00:00:00.000,GLD actual,310.13
618,2025-06-23T00:00:00.000,GLD actual,311.08
619,2025-06-24T00:00:00.000,GLD actual,306.19
620,2025-06-25T00:00:00.000,GLD actual,307.12
621,2025-06-26T00:00:00.000,GLD actual,306.78
622,2025-06-27T00:00:00.000,GLD actual,301.22
623,2025-06-30T00:00:00.000,GLD actual,304.83
624,2025-07-01T00:00:00.000,GLD actual,307.55
625,2025-07-02T00:00:00.000,GLD actual,309.25
626,2025-07-03T00:00:00.000,GLD actual,307.14
627,2025-07-07T00:00:00.000,GLD actual,307.37
628,2025-07-08T00:00:00.000,GLD actual,304.16
629,2025-07-09T00:00:00.000,GLD actual,305.52
630,2025-07-10T00:00:00.000,GLD actual,306.2
631,2025-07-11T00:00:00.000,GLD actual,309.14
632,2025-07-14T00:00:00.000,GLD actual,308.01
633,2025-07-15T00:00:00.000,GLD actual,306.73
634,2025-07-16T00:00:00.000,GLD actual,308.26
635,2025-07-17T00:00:00.000,GLD actual,307.59
636,2025-07-18T00:00:00.000,GLD actual,308.39
637,2025-07-21T00:00:00.000,GLD actual,313.13
638,2025-07-22T00:00:00.000,GLD actual,316.1
639,2025-07-23T00:00:00.000,GLD actual,312.18
640,2025-07-24T00:00:00.000,GLD actual,310.27
641,2025-07-25T00:00:00.000,GLD actual,307.4
642,2025-07-28T00:00:00.000,GLD actual,305.41
643,2025-07-29T00:00:00.000,GLD actual,306.25
644,2025-07-30T00:00:00.000,GLD actual,300.96
645,2025-07-31T00:00:00.000,GLD actual,302.96
646,2025-08-01T00:00:00.000,GLD actual,309.11
647,2025-08-04T00:00:00.000,GLD actual,310.91
648,2025-08-05T00:00:00.000,GLD actual,311.16
649,2025-08-06T00:00:00.000,GLD actual,310.5
650,2025-08-07T00:00:00.000,GLD actual,313.12
651,2025-08-08T00:00:00.000,GLD actual,313.05
652,2025-08-11T00:00:00.000,GLD actual,308.55
653,2025-08-12T00:00:00.000,GLD actual,308.27
654,2025-08-13T00:00:00.000,GLD actual,309.21
655,2025-08-14T00:00:00.000,GLD actual,307.25
656,2025-08-15T00:00:00.000,GLD actual,307.43
657,2025-08-18T00:00:00.000,GLD actual,306.95
658,2025-08-19T00:00:00.000,GLD actual,305.27
659,2025-08-20T00:00:00.000,GLD actual,308.36
660,2025-08-21T00:00:00.000,GLD actual,307.29
661,2025-08-22T00:00:00.000,GLD actual,310.58
662,2025-08-25T00:00:00.000,GLD actual,309.83
663,2025-08-26T00:00:00.000,GLD actual,312.08
664,2025-08-27T00:00:00.000,GLD actual,312.71
665,2025-08-28T00:00:00.000,GLD actual,315.03
666,2025-08-29T00:00:00.000,GLD actual,318.07
667,2025-09-02T00:00:00.000,GLD actual,325.59
668,2025-09-03T00:00:00.000,GLD actual,328.14
669,2025-09-04T00:00:00.000,GLD actual,326.69
670,2025-09-05T00:00:00.000,GLD actual,331.05
671,2025-09-08T00:00:00.000,GLD actual,334.82
672,2025-09-09T00:00:00.000,GLD actual,334.06
673,2025-09-10T00:00:00.000,GLD actual,335.26
674,2025-09-11T00:00:00.000,GLD actual,334.76
675,2025-09-12T00:00:00.000,GLD actual,335.42
676,2025-09-15T00:00:00.000,GLD actual,338.91
677,2025-09-16T00:00:00.000,GLD actual,339.59
678,2025-09-17T00:00:00.000,GLD actual,336.97
679,2025-09-18T00:00:00.000,GLD actual,335.62
680,2025-09-19T00:00:00.000,GLD actual,339.18
681,2025-09-22T00:00:00.000,GLD actual,345.05
682,2025-09-23T00:00:00.000,GLD actual,346.46
683,2025-09-24T00:00:00.000,GLD actual,343.32
684,2025-09-25T00:00:00.000,GLD actual,344.75
685,2025-09-26T00:00:00.000,GLD actual,346.74
686,2025-09-29T00:00:00.000,GLD actual,352.46
687,2025-09-30T00:00:00.000,GLD actual,355.47
688,2025-10-01T00:00:00.000,GLD actual,356.03
689,2025-10-02T00:00:00.000,GLD actual,354.79
690,2025-10-03T00:00:00.000,GLD actual,357.64
691,2025-10-06T00:00:00.000,GLD actual,364.38
692,2025-10-07T00:00:00.000,GLD actual,366.26
693,2025-10-08T00:00:00.000,GLD actual,372.3
694,2025-10-09T00:00:00.000,GLD actual,365.43
695,2025-10-10T00:00:00.000,GLD actual,369.12
696,2025-10-13T00:00:00.000,GLD actual,378.09
697,2025-10-14T00:00:00.000,GLD actual,380.79
698,2025-10-15T00:00:00.000,GLD actual,387.39
699,2025-10-16T00:00:00.000,GLD actual,396.45
700,2025-10-17T00:00:00.000,GLD actual,388.99
701,2025-10-20T00:00:00.000,GLD actual,403.15
702,2025-10-21T00:00:00.000,GLD actual,377.24
703,2025-10-22T00:00:00.000,GLD actual,377.28
704,2025-10-23T00:00:00.000,GLD actual,378.79
705,2025-10-24T00:00:00.000,GLD actual,377.52
706,2025-10-27T00:00:00.000,GLD actual,367.01
707,2025-10-28T00:00:00.000,GLD actual,364.38
708,2025-10-29T00:00:00.000,GLD actual,363
709,2025-10-30T00:00:00.000,GLD actual,370.13
710,2025-10-31T00:00:00.000,GLD actual,368.12
711,2025-11-03T00:00:00.000,GLD actual,368.78
712,2025-11-04T00:00:00.000,GLD actual,362.32
713,2025-11-05T00:00:00.000,GLD actual,366.51
714,2025-11-06T00:00:00.000,GLD actual,366.07
715,2025-11-07T00:00:00.000,GLD actual,368.31
716,2025-11-10T00:00:00.000,GLD actual,378.38
717,2025-11-11T00:00:00.000,GLD actual,379.87
718,2025-11-12T00:00:00.000,GLD actual,385.99
719,2025-11-13T00:00:00.000,GLD actual,382.87
720,2025-11-14T00:00:00.000,GLD actual,375.96
721,2025-11-17T00:00:00.000,GLD actual,371.65
722,2025-11-18T00:00:00.000,GLD actual,374.35
723,2025-11-19T00:00:00.000,GLD actual,374.96
724,2025-11-20T00:00:00.000,GLD actual,374.85
725,2025-11-21T00:00:00.000,GLD actual,374.27
726,2025-11-24T00:00:00.000,GLD actual,380.2
727,2025-11-25T00:00:00.000,GLD actual,380.08
728,2025-11-26T00:00:00.000,GLD actual,383.12
729,2025-11-28T00:00:00.000,GLD actual,387.88
730,2025-12-01T00:00:00.000,GLD actual,389.75
731,2025-12-02T00:00:00.000,GLD actual,387.24
732,2025-12-03T00:00:00.000,GLD actual,386.88
733,2025-12-04T00:00:00.000,GLD actual,387.13
734,2025-12-05T00:00:00.000,GLD actual,386.44
735,2025-12-08T00:00:00.000,GLD actual,385.42
736,2025-12-09T00:00:00.000,GLD actual,387.4
737,2025-12-10T00:00:00.000,GLD actual,389.05
738,2025-12-11T00:00:00.000,GLD actual,393.24
739,2025-12-12T00:00:00.000,GLD actual,395.44
740,2025-12-15T00:00:00.000,GLD actual,395.8
741,2025-12-16T00:00:00.000,GLD actual,395.89
742,2025-12-17T00:00:00.000,GLD actual,399.29
743,2025-12-18T00:00:00.000,GLD actual,398.57
744,2025-12-19T00:00:00.000,GLD actual,399.02
745,2025-12-22T00:00:00.000,GLD actual,408.23
746,2025-12-23T00:00:00.000,GLD actual,413.64
747,2025-12-24T00:00:00.000,GLD actual,411.93
748,2025-12-25T00:00:00.000,GLD actual,411.93
749,2025-12-26T00:00:00.000,GLD actual,416.74
750,2025-12-29T00:00:00.000,GLD actual,398.6
751,2025-12-30T00:00:00.000,GLD actual,398.89
752,2025-12-31T00:00:00.000,GLD actual,396.31
753,2026-01-02T00:00:00.000,GLD actual,398.28
754,2026-01-05T00:00:00.000,GLD actual,408.76
755,2026-01-06T00:00:00.000,GLD actual,413.18
756,2026-01-07T00:00:00.000,GLD actual,409.23
757,2026-01-08T00:00:00.000,GLD actual,411.49
758,2026-01-09T00:00:00.000,GLD actual,414.47
759,2026-01-12T00:00:00.000,GLD actual,422.23
760,2026-01-13T00:00:00.000,GLD actual,421.63
761,2026-01-14T00:00:00.000,GLD actual,425.94
762,2026-01-15T00:00:00.000,GLD actual,423.33
763,2026-01-16T00:00:00.000,GLD actual,421.29
764,2026-01-20T00:00:00.000,GLD actual,437.23
765,2026-01-21T00:00:00.000,GLD actual,443.6
766,2026-01-22T00:00:00.000,GLD actual,451.79
767,2026-01-23T00:00:00.000,GLD actual,458
768,2026-01-26T00:00:00.000,GLD actual,464.7
769,2026-01-27T00:00:00.000,GLD actual,476.1
770,2026-01-28T00:00:00.000,GLD actual,494.56
771,2026-01-29T00:00:00.000,GLD actual,495.9
772,2026-01-30T00:00:00.000,GLD actual,444.95
773,2026-02-02T00:00:00.000,GLD actual,427.13
774,2026-02-03T00:00:00.000,GLD actual,454.29
775,2026-02-04T00:00:00.000,GLD actual,453.97
776,2026-02-05T00:00:00.000,GLD actual,441.88
777,2026-02-06T00:00:00.000,GLD actual,455.46
778,2026-02-09T00:00:00.000,GLD actual,467.03
779,2026-02-10T00:00:00.000,GLD actual,462.4
780,2026-02-11T00:00:00.000,GLD actual,467.63
781,2026-02-12T00:00:00.000,GLD actual,451.39
782,2026-02-13T00:00:00.000,GLD actual,462.62
783,2026-02-17T00:00:00.000,GLD actual,448.2
784,2026-02-18T00:00:00.000,GLD actual,458.28
785,2026-02-19T00:00:00.000,GLD actual,459.56
786,2026-02-20T00:00:00.000,GLD actual,468.62
787,2026-02-23T00:00:00.000,GLD actual,481.28
788,2026-02-24T00:00:00.000,GLD actual,474.61
789,2026-02-25T00:00:00.000,GLD actual,473.42
790,2026-02-26T00:00:00.000,GLD actual,477.48
791,2026-02-27T00:00:00.000,GLD actual,483.75
792,2026-03-02T00:00:00.000,GLD actual,490
793,2026-03-03T00:00:00.000,GLD actual,468.14
794,2026-03-04T00:00:00.000,GLD actual,471.8
795,2026-03-05T00:00:00.000,GLD actual,466.13
796,2026-03-06T00:00:00.000,GLD actual,473.51
797,2026-03-09T00:00:00.000,GLD actual,472.53
798,2026-03-10T00:00:00.000,GLD actual,477.86
799,2026-03-11T00:00:00.000,GLD actual,476.24
800,2026-03-12T00:00:00.000,GLD actual,466.88
801,2026-03-13T00:00:00.000,GLD actual,460.84
802,2026-03-16T00:00:00.000,GLD actual,460.43
803,2026-03-17T00:00:00.000,GLD actual,459.27
804,2026-03-18T00:00:00.000,GLD actual,444.74
805,2026-03-19T00:00:00.000,GLD actual,426.41
806,2026-03-20T00:00:00.000,GLD actual,413.38
807,2026-03-23T00:00:00.000,GLD actual,404.04
808,2026-03-24T00:00:00.000,GLD actual,404.13
809,2026-03-25T00:00:00.000,GLD actual,416.29
810,2026-03-26T00:00:00.000,GLD actual,400.64
811,2026-03-27T00:00:00.000,GLD actual,414.7
812,2026-03-30T00:00:00.000,GLD actual,414.58
813,2026-03-31T00:00:00.000,GLD actual,430.29
814,2026-04-01T00:00:00.000,GLD actual,437.82
815,2026-04-02T00:00:00.000,GLD actual,429.41
816,2026-04-06T00:00:00.000,GLD actual,427.65
817,2026-04-07T00:00:00.000,GLD actual,431.81
818,2026-04-08T00:00:00.000,GLD actual,434.53
819,2026-04-09T00:00:00.000,GLD actual,437.91
820,2026-04-10T00:00:00.000,GLD actual,437.13
821,2026-04-13T00:00:00.000,GLD actual,435.36
822,2026-04-14T00:00:00.000,GLD actual,445.09
823,2026-04-15T00:00:00.000,GLD actual,440.46
824,2026-04-16T00:00:00.000,GLD actual,440.08
825,2026-04-17T00:00:00.000,GLD actual,445.93
826,2026-04-20T00:00:00.000,GLD actual,442.09
827,2026-04-21T00:00:00.000,GLD actual,429.57
828,2026-04-22T00:00:00.000,GLD actual,435.26
829,2026-04-23T00:00:00.000,GLD actual,433.64
830,2023-01-03T00:00:00.000,GLD fair value,166.96716171010738
831,2023-01-04T00:00:00.000,GLD fair value,167.10110114835513
832,2023-01-05T00:00:00.000,GLD fair value,167.27921257332758
833,2023-01-06T00:00:00.000,GLD fair value,167.73879651543024
834,2023-01-09T00:00:00.000,GLD fair value,168.09939222040722
835,2023-01-10T00:00:00.000,GLD fair value,168.50786364192015
836,2023-01-11T00:00:00.000,GLD fair value,168.84831064249556
837,2023-01-12T00:00:00.000,GLD fair value,169.53897596344854
838,2023-01-13T00:00:00.000,GLD fair value,170.10612744751484
839,2023-01-17T00:00:00.000,GLD fair value,170.3766517388454
840,2023-01-18T00:00:00.000,GLD fair value,170.5810172590268
841,2023-01-19T00:00:00.000,GLD fair value,170.9099046337811
842,2023-01-20T00:00:00.000,GLD fair value,171.519378783553
843,2023-01-23T00:00:00.000,GLD fair value,172.07599311047102
844,2023-01-24T00:00:00.000,GLD fair value,172.74223143777084
845,2023-01-25T00:00:00.000,GLD fair value,173.29019894198564
846,2023-01-26T00:00:00.000,GLD fair value,173.89515873514344
847,2023-01-27T00:00:00.000,GLD fair value,174.42602010768164
848,2023-01-30T00:00:00.000,GLD fair value,174.4151236410943
849,2023-01-31T00:00:00.000,GLD fair value,174.6018735276711
850,2023-02-01T00:00:00.000,GLD fair value,174.7680857646457
851,2023-02-02T00:00:00.000,GLD fair value,175.38515375476692
852,2023-02-03T00:00:00.000,GLD fair value,175.87793204828517
853,2023-02-06T00:00:00.000,GLD fair value,175.80958716629934
854,2023-02-07T00:00:00.000,GLD fair value,176.0142483171857
855,2023-02-08T00:00:00.000,GLD fair value,176.03277710730546
856,2023-02-09T00:00:00.000,GLD fair value,175.68869004835983
857,2023-02-10T00:00:00.000,GLD fair value,175.4294927994923
858,2023-02-13T00:00:00.000,GLD fair value,175.18960235909861
859,2023-02-14T00:00:00.000,GLD fair value,175.26072192125918
860,2023-02-15T00:00:00.000,GLD fair value,175.1306667437966
861,2023-02-16T00:00:00.000,GLD fair value,174.68247479709254
862,2023-02-17T00:00:00.000,GLD fair value,174.49073985553997
863,2023-02-21T00:00:00.000,GLD fair value,173.70212908962458
864,2023-02-22T00:00:00.000,GLD fair value,173.31523418535568
865,2023-02-23T00:00:00.000,GLD fair value,173.23825087896293
866,2023-02-24T00:00:00.000,GLD fair value,172.8695251717321
867,2023-02-27T00:00:00.000,GLD fair value,172.71034731219515
868,2023-02-28T00:00:00.000,GLD fair value,172.64192264103775
869,2023-03-01T00:00:00.000,GLD fair value,173.6889975840847
870,2023-03-02T00:00:00.000,GLD fair value,174.12734609931314
871,2023-03-03T00:00:00.000,GLD fair value,174.32734454697317
872,2023-03-06T00:00:00.000,GLD fair value,174.24913464080134
873,2023-03-07T00:00:00.000,GLD fair value,173.50080664071194
874,2023-03-08T00:00:00.000,GLD fair value,172.92970201700766
875,2023-03-09T00:00:00.000,GLD fair value,171.6611702885715
876,2023-03-10T00:00:00.000,GLD fair value,170.6266463644447
877,2023-03-13T00:00:00.000,GLD fair value,170.4853323047674
878,2023-03-14T00:00:00.000,GLD fair value,171.4565384682655
879,2023-03-15T00:00:00.000,GLD fair value,172.34045008310898
880,2023-03-16T00:00:00.000,GLD fair value,173.83959647840936
881,2023-03-17T00:00:00.000,GLD fair value,175.1339430713331
882,2023-03-20T00:00:00.000,GLD fair value,176.7800445524048
883,2023-03-21T00:00:00.000,GLD fair value,178.46120845246284
884,2023-03-22T00:00:00.000,GLD fair value,180.42955333662013
885,2023-03-23T00:00:00.000,GLD fair value,181.97589179352198
886,2023-03-24T00:00:00.000,GLD fair value,183.10904121680488
887,2023-03-27T00:00:00.000,GLD fair value,183.47644917596878
888,2023-03-28T00:00:00.000,GLD fair value,184.02111084721776
889,2023-03-29T00:00:00.000,GLD fair value,184.38740297856134
890,2023-03-30T00:00:00.000,GLD fair value,184.83676763395675
891,2023-03-31T00:00:00.000,GLD fair value,185.29430961434497
892,2023-04-03T00:00:00.000,GLD fair value,185.71723054406965
893,2023-04-04T00:00:00.000,GLD fair value,185.98715612056782
894,2023-04-05T00:00:00.000,GLD fair value,185.8645540914082
895,2023-04-06T00:00:00.000,GLD fair value,186.40216947654832
896,2023-04-10T00:00:00.000,GLD fair value,186.41795640431138
897,2023-04-11T00:00:00.000,GLD fair value,186.42956274515333
898,2023-04-12T00:00:00.000,GLD fair value,186.50983996664652
899,2023-04-13T00:00:00.000,GLD fair value,186.49556896241734
900,2023-04-14T00:00:00.000,GLD fair value,186.25056668596858
901,2023-04-17T00:00:00.000,GLD fair value,185.84220160003736
902,2023-04-18T00:00:00.000,GLD fair value,185.5142483423369
903,2023-04-19T00:00:00.000,GLD fair value,185.12608270794755
904,2023-04-20T00:00:00.000,GLD fair value,185.0626917743847
905,2023-04-21T00:00:00.000,GLD fair value,185.15140092622323
906,2023-04-24T00:00:00.000,GLD fair value,185.60244576981842
907,2023-04-25T00:00:00.000,GLD fair value,186.29102779511317
908,2023-04-26T00:00:00.000,GLD fair value,186.3479954984191
909,2023-04-27T00:00:00.000,GLD fair value,186.01766698682007
910,2023-04-28T00:00:00.000,GLD fair value,186.16971755027654
911,2023-05-01T00:00:00.000,GLD fair value,185.19881969866395
912,2023-05-02T00:00:00.000,GLD fair value,185.22481128794163
913,2023-05-03T00:00:00.000,GLD fair value,185.02679249680995
914,2023-05-04T00:00:00.000,GLD fair value,185.5994696102751
915,2023-05-05T00:00:00.000,GLD fair value,186.75558915383832
916,2023-05-08T00:00:00.000,GLD fair value,187.471717376489
917,2023-05-09T00:00:00.000,GLD fair value,187.75815426315734
918,2023-05-10T00:00:00.000,GLD fair value,188.43227896759208
919,2023-05-11T00:00:00.000,GLD fair value,189.04628795799547
920,2023-05-12T00:00:00.000,GLD fair value,189.1236406621303
921,2023-05-15T00:00:00.000,GLD fair value,188.85450243917865
922,2023-05-16T00:00:00.000,GLD fair value,188.47323333527584
923,2023-05-17T00:00:00.000,GLD fair value,187.7584871320709
924,2023-05-18T00:00:00.000,GLD fair value,186.9343983897013
925,2023-05-19T00:00:00.000,GLD fair value,186.9468199499711
926,2023-05-22T00:00:00.000,GLD fair value,186.84562966333417
927,2023-05-23T00:00:00.000,GLD fair value,186.78458352065664
928,2023-05-24T00:00:00.000,GLD fair value,186.32637809554103
929,2023-05-25T00:00:00.000,GLD fair value,185.38930192650835
930,2023-05-26T00:00:00.000,GLD fair value,184.8813580704157
931,2023-05-30T00:00:00.000,GLD fair value,185.12409819692402
932,2023-05-31T00:00:00.000,GLD fair value,184.86773956432458
933,2023-06-01T00:00:00.000,GLD fair value,184.63429402229644
934,2023-06-02T00:00:00.000,GLD fair value,184.22494097750786
935,2023-06-05T00:00:00.000,GLD fair value,184.13884032915036
936,2023-06-06T00:00:00.000,GLD fair value,184.01401341197374
937,2023-06-07T00:00:00.000,GLD fair value,183.2199855135594
938,2023-06-08T00:00:00.000,GLD fair value,183.04235447066688
939,2023-06-09T00:00:00.000,GLD fair value,182.6272392285129
940,2023-06-12T00:00:00.000,GLD fair value,182.212428599476
941,2023-06-13T00:00:00.000,GLD fair value,181.4105350372339
942,2023-06-14T00:00:00.000,GLD fair value,183.36331532607318
943,2023-06-15T00:00:00.000,GLD fair value,184.04479671806934
944,2023-06-16T00:00:00.000,GLD fair value,183.92800412827074
945,2023-06-20T00:00:00.000,GLD fair value,183.87816903652944
946,2023-06-21T00:00:00.000,GLD fair value,183.5490825535705
947,2023-06-22T00:00:00.000,GLD fair value,182.49093580974625
948,2023-06-23T00:00:00.000,GLD fair value,181.68026650751847
949,2023-06-26T00:00:00.000,GLD fair value,180.8841826670357
950,2023-06-27T00:00:00.000,GLD fair value,180.28680900077458
951,2023-06-28T00:00:00.000,GLD fair value,180.08254534583867
952,2023-06-29T00:00:00.000,GLD fair value,178.96397292938266
953,2023-06-30T00:00:00.000,GLD fair value,178.64897533914905
954,2023-07-03T00:00:00.000,GLD fair value,178.28604151472183
955,2023-07-05T00:00:00.000,GLD fair value,177.10240111057954
956,2023-07-06T00:00:00.000,GLD fair value,175.6150636540866
957,2023-07-07T00:00:00.000,GLD fair value,175.00444230461443
958,2023-07-10T00:00:00.000,GLD fair value,175.01444547702062
959,2023-07-11T00:00:00.000,GLD fair value,175.37453250572838
960,2023-07-12T00:00:00.000,GLD fair value,176.96638744891675
961,2023-07-13T00:00:00.000,GLD fair value,178.725790246319
962,2023-07-14T00:00:00.000,GLD fair value,179.4425731334147
963,2023-07-17T00:00:00.000,GLD fair value,180.24058226774963
964,2023-07-18T00:00:00.000,GLD fair value,180.80279136354932
965,2023-07-19T00:00:00.000,GLD fair value,181.44333450928116
966,2023-07-20T00:00:00.000,GLD fair value,182.27906665040595
967,2023-07-21T00:00:00.000,GLD fair value,182.9574259697803
968,2023-07-24T00:00:00.000,GLD fair value,183.43806020712861
969,2023-07-25T00:00:00.000,GLD fair value,183.33501238944623
970,2023-07-26T00:00:00.000,GLD fair value,183.17039659164863
971,2023-07-27T00:00:00.000,GLD fair value,182.040972654984
972,2023-07-28T00:00:00.000,GLD fair value,181.9447745847665
973,2023-07-31T00:00:00.000,GLD fair value,181.70679754261235
974,2023-08-01T00:00:00.000,GLD fair value,181.30192184886678
975,2023-08-02T00:00:00.000,GLD fair value,180.10112825058962
976,2023-08-03T00:00:00.000,GLD fair value,179.06394683973934
977,2023-08-04T00:00:00.000,GLD fair value,179.70689916671807
978,2023-08-07T00:00:00.000,GLD fair value,180.16851074254657
979,2023-08-08T00:00:00.000,GLD fair value,180.6627966619029
980,2023-08-09T00:00:00.000,GLD fair value,180.8773188563346
981,2023-08-10T00:00:00.000,GLD fair value,179.9624461501101
982,2023-08-11T00:00:00.000,GLD fair value,178.93369398111813
983,2023-08-14T00:00:00.000,GLD fair value,177.99260071687974
984,2023-08-15T00:00:00.000,GLD fair value,176.7338846197017
985,2023-08-16T00:00:00.000,GLD fair value,175.1517263700456
986,2023-08-17T00:00:00.000,GLD fair value,174.19851810920107
987,2023-08-18T00:00:00.000,GLD fair value,174.20719509612366
988,2023-08-21T00:00:00.000,GLD fair value,173.8316618054736
989,2023-08-22T00:00:00.000,GLD fair value,173.78297107185065
990,2023-08-23T00:00:00.000,GLD fair value,175.0760967588691
991,2023-08-24T00:00:00.000,GLD fair value,175.27828976003656
992,2023-08-25T00:00:00.000,GLD fair value,175.7682929356026
993,2023-08-28T00:00:00.000,GLD fair value,176.34015982172767
994,2023-08-29T00:00:00.000,GLD fair value,177.21803112757186
995,2023-08-30T00:00:00.000,GLD fair value,181.82333737388683
996,2023-08-31T00:00:00.000,GLD fair value,182.68423656437946
997,2023-09-01T00:00:00.000,GLD fair value,181.70275553321667
998,2023-09-05T00:00:00.000,GLD fair value,180.23126983629254
999,2023-09-06T00:00:00.000,GLD fair value,178.97207629769372
1000,2023-09-07T00:00:00.000,GLD fair value,178.81552765158085
1001,2023-09-08T00:00:00.000,GLD fair value,178.83979924039897
1002,2023-09-11T00:00:00.000,GLD fair value,178.78427899091685
1003,2023-09-12T00:00:00.000,GLD fair value,178.79002926333683
